,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit
0,002459.SZ,20190427,20190427,20190331,1,1,0.0021,0.0021,54290588.35,54290588.35,,,,,,,,,,,,,,,,3375000.0,,,58217535.3,40391932.47,,,883871.2,4563811.42,14403642.85,636944.27,-4324168.71,,,,,,,,,,,-426946.95,1713023.66,380000.07,,906076.64,87420.51,818656.13,818656.13,,54526.91,873183.04,873183.04,,,,,,
1,002459.SZ,20190427,20190427,20190331,1,1,0.0021,0.0021,54290588.35,54290588.35,,,,,,,,,,,,,,,,3375000.0,,,58217535.3,40391932.47,,,883871.2,4563811.42,14403642.85,636944.27,-4324168.71,,,,,,,,,,,-426946.95,1713023.66,380000.07,,906076.64,87420.51,818656.13,818656.13,,54526.91,873183.04,873183.04,,-7489171.39,,,,
0,002460.SZ,20190430,20190430,20190331,1,1,0.22,0.22,1329903169.35,1329903169.35,,,,,,,,,,,,,,,79933879.04,50496110.37,41853501.28,,1173624807.02,1045867256.19,,,5613129.13,24185706.74,33925023.47,44666033.56,-1650354.64,,,,,,,,,,,299599280.09,0.01,966147.03,,298633133.07,46008201.33,252624931.74,252728978.02,-104046.28,-48427664.79,204197266.95,204583979.31,-386712.36,,,,,
1,002460.SZ,20190430,20190430,20190331,1,1,0.22,0.22,1329903169.35,1329903169.35,,,,,,,,,,,,,,,79933879.04,50496110.37,41853501.28,,1173624807.02,1045867256.19,,,5613129.13,24185706.74,33925023.47,44666033.56,-1650354.64,,,,,,,,,,,299599280.09,0.01,966147.03,,298633133.07,46008201.33,252624931.74,252728978.02,-104046.28,-48427664.79,204197266.95,204583979.31,-386712.36,215411458.83,,,,
0,002461.SZ,20190425,20190425,20190331,1,1,0.0134,0.0134,750787852.64,750787852.64,,,,,,,,,,,,,,,,,,,727869549.24,472843573.55,,,74756672.06,138611120.64,75755513.27,-59397427.76,5309076.22,,,,,,,,,,,39112447.61,376377.15,376.01,,39488448.75,6814406.88,32674041.87,29603574.74,3070467.13,,32674041.87,29603574.74,3070467.13,-13989717.92,,,,
0,002462.SZ,20190424,20190424,20190331,1,1,0.39,0.39,4839082160.07,4839082160.07,,,,,,,,,,,,,,,,5589.04,,,4624590801.99,4335650882.52,,,8973962.63,170480641.15,55362836.43,46504943.76,7617535.5,,,,,,,,,,,215694986.67,19762.33,19034.26,,215695714.74,55187080.34,160508634.4,98737958.33,61770676.07,,160508634.4,98737958.33,61770676.07,,,,,
1,002462.SZ,20190424,20190424,20190331,1,1,0.39,0.39,4839082160.07,4839082160.07,,,,,,,,,,,,,,,,5589.04,,,4624590801.99,4335650882.52,,,8973962.63,170480641.15,55362836.43,46504943.76,7617535.5,,,,,,,,,,,215694986.67,19762.33,19034.26,,215695714.74,55187080.34,160508634.4,98737958.33,61770676.07,,160508634.4,98737958.33,61770676.07,270068758.08,,,,
0,002463.SZ,20190423,20190423,20190331,1,1,0.097,0.0953,1363278032.0,1363278032.0,,,,,,,,,,,,,,,-694740.0,1172046.0,-2221013.0,,1184439740.0,1009887635.0,,,7693853.0,51809221.0,31254922.0,5894333.0,9333454.0,,,,,,,,,,,194012449.0,236898.0,220629.0,,194028718.0,31577593.0,162451125.0,162451125.0,,-4529838.0,157921287.0,157921287.0,,208709929.0,,,,
0,002464.SZ,20190430,20190430,20190331,1,1,0.12,0.12,152359702.98,152359702.98,,,,,,,,,,,,,,,,4669770.0,4669770.0,,117480467.99,65564833.24,,,15803.92,12278964.57,11379916.38,44858917.78,-17322933.67,,,,,,,,,,,39627004.99,,,,39627004.99,-17712.24,39644717.23,39647208.9,-2491.67,-10889291.78,28755425.45,28757917.12,-2491.67,62493219.1,,,,
1,002464.SZ,20190430,20190430,20181231,1,1,0.31,0.31,791617795.55,791617795.55,,,,,,,,,,,,,,,,32367067.86,30950665.73,,711469044.21,299380542.99,,,518578.32,80928143.07,68495031.9,169867668.4,68682250.08,,,,,,,,,,,107201212.4,12931.03,286268.47,,106927874.96,6508549.84,100419325.12,100427273.82,-7948.7,805642.4,101224967.52,101232916.22,-7948.7,250154419.74,260419039.16,,,
0,002465.SZ,20190425,20190425,20190331,1,1,0.01,0.01,754874739.75,754874739.75,,,,,,,,,,,,,,,,16021551.64,-2039618.57,,776050877.23,525821035.95,,,3999070.44,44851440.81,48842453.86,-1825860.32,615967.02,,,,,,,,,,,33025401.22,782208.4,105865.33,,33701744.29,10221009.27,23480735.02,31088882.78,-7608147.76,,23480735.02,31088882.78,-7608147.76,10649840.92,,,,
1,002465.SZ,20190419,20190419,20181231,1,1,0.19,0.19,4069795917.46,4069795917.46,,,,,,,,,,,,,,,,126034668.97,-9898178.97,,3951274133.96,2539434441.29,,,28503921.41,201197950.91,303794820.58,6519458.99,227820048.07,,,,,,,,,,,432208070.4,49006693.04,2288268.2,,478926495.24,32313481.95,446613013.29,430196411.04,16416602.25,,446613013.29,430196411.04,16416602.25,423648189.91,576364659.87,,,
0,002466.SZ,20190430,20190430,20190331,1,1,0.1,0.1,1337035022.86,1337035022.86,,,,,,,,,,,,,,,-13761727.32,139291077.37,140124494.42,,1125711989.27,520563223.73,,,4947241.85,9906615.74,64317842.92,509652597.65,3959181.42,,,,,,,,,,,337630020.05,58718472.98,4938597.49,,391409895.54,103324790.55,288085104.99,111294216.99,176790888.0,-132175810.38,155909294.61,2614161.06,153295133.55,725724176.44,,,,
0,002467.SZ,20190424,20190424,20190331,1,1,0.05,0.05,262463173.8,262463173.8,,,,,,,,,,,,,,,,-124433.69,-847149.98,,231357026.49,120805130.3,,,489020.05,44060801.74,37751651.9,-2095966.93,0.0,,,,,,,,,,,31854487.45,4639.59,154088.27,,31705038.77,-5282514.32,36987553.09,36924947.38,62605.71,-5027529.17,31960023.92,31897418.21,62605.71,,,,,
1,002467.SZ,20190424,20190424,20190331,1,1,0.05,0.05,262463173.8,262463173.8,,,,,,,,,,,,,,,,-124433.69,-847149.98,,231357026.49,120805130.3,,,489020.05,44060801.74,37751651.9,-2095966.93,0.0,,,,,,,,,,,31854487.45,4639.59,154088.27,,31705038.77,-5282514.32,36987553.09,36924947.38,62605.71,-5027529.17,31960023.92,31897418.21,62605.71,30796517.82,,,,
0,002468.SZ,20190430,20190430,20190331,1,1,0.27,0.27,4506957732.57,4506957732.57,,,,,,,,,,,,,,,,328142.66,-962970.58,,4011660525.51,3846037693.59,,,8755976.25,32916450.84,109021492.28,-17258373.8,4932370.16,,,,,,,,,,,498232510.65,58244209.81,12553986.13,,543922734.33,137936927.0,405985807.33,405346822.26,638985.07,2004939.53,407990746.86,406896755.81,1093991.05,,,,,
1,002468.SZ,20190430,20190430,20190331,1,1,0.27,0.27,4506957732.57,4506957732.57,,,,,,,,,,,,,,,,328142.66,-962970.58,,4011660525.51,3846037693.59,,,8755976.25,32916450.84,109021492.28,-17258373.8,4932370.16,,,,,,,,,,,498232510.65,58244209.81,12553986.13,,543922734.33,137936927.0,405985807.33,405346822.26,638985.07,2004939.53,407990746.86,406896755.81,1093991.05,483003557.1,,,,
2,002468.SZ,20190410,20190410,20181231,1,1,1.34,1.34,17013003445.76,17013003445.76,,,,,,,,,,,,,,,,414464877.0,1591684.82,,14721266427.65,14250074912.46,,,40184615.65,96082636.97,384440955.77,-113057765.82,19919663.02,,,,,,,,,,,2721676877.23,61052342.18,41230467.85,,2741498751.56,689860012.64,2051638738.92,2049188973.27,2449765.65,268054.06,2051906792.98,2049512913.45,2393879.53,2181530532.13,2605903904.66,,,
0,002469.SZ,20190416,20190416,20190331,1,1,0.0119,0.0119,121582434.16,121582434.16,,,,,,,,,,,,,,,420543.15,-146712.29,-103844.32,,116689688.48,88706199.28,,,1172910.15,6142536.35,8167381.82,-1150073.87,6870418.45,,,,,,,,,,,5166576.54,,400.0,,5166176.54,930566.47,4235610.07,5972970.59,-1737360.52,,4235610.07,5972970.59,-1737360.52,,,,,
1,002469.SZ,20190416,20190416,20190331,1,1,0.0119,0.0119,121582434.16,121582434.16,,,,,,,,,,,,,,,420543.15,-146712.29,-103844.32,,116689688.48,88706199.28,,,1172910.15,6142536.35,8167381.82,-1150073.87,6870418.45,,,,,,,,,,,5166576.54,,400.0,,5166176.54,930566.47,4235610.07,5972970.59,-1737360.52,,4235610.07,5972970.59,-1737360.52,10613090.26,,,,
0,002470.SZ,20190430,20190430,20190331,1,1,0.08,0.08,4389379138.74,4389379138.74,,,,,,,,,,,,,,,,,,,4091742579.99,3326733678.85,,,10923501.59,507457316.02,125933289.02,12884488.03,4134900.35,,,,,,,,,,,317537318.69,4045789.68,874871.94,,320708236.43,59094732.8,261613503.63,274153787.94,-12540284.31,-16532510.2,245080993.43,258706285.42,-13625291.99,334548652.08,,,,
1,002470.SZ,20190430,20190430,20181231,1,1,0.13,0.13,15481574104.98,15481574104.98,,,,,,,,,,,,,,,,16529090.72,-3366251.74,,14919728413.09,12043916189.43,,,76687708.18,1714313387.44,484634681.36,10888112.05,15355374.58,,,,,,,,,,,623731491.95,11684870.84,4553038.95,,630863323.84,147683048.87,483180274.97,421438192.07,61742082.9,-1425291.78,481754983.19,420259201.83,61495781.36,621080974.89,1122653919.27,,,
0,002471.SZ,20190427,20190427,20190331,1,1,0.0068,0.0068,1775395096.3,1775395096.3,,,,,,,,,,,,,,,-8470.0,4266708.55,-19081.82,,1767759935.74,1561045841.96,,,7558933.15,47681860.62,36157355.84,52548024.31,11040576.12,,,,,,,,,,,12978731.31,311743.13,232648.8,,13057825.64,1413061.43,11644764.21,8643377.35,3001386.86,,11644764.21,8643377.35,3001386.86,74219487.49,,,,
0,002472.SZ,20190427,20190427,20190331,1,1,0.06,0.06,756252075.36,756252075.36,,,,,,,,,,,,,,,,3140113.41,2481545.3,,729250107.26,613809492.06,,,2893807.44,24587850.95,33006345.17,30896680.78,-208008.62,,,,,,,,,,,46855597.71,1489555.52,757231.97,,47587921.26,8962471.21,38625450.05,39560228.61,-934778.56,,38625450.05,39560228.61,-934778.56,74108245.89,,,,
1,002472.SZ,20190420,20190420,20181231,1,1,0.29,0.29,3150702030.94,3150702030.94,,,,,,,,,,,,,,,-951998.1,19809402.15,12806164.21,,3026619408.29,2510757649.56,,,12562007.92,104694682.35,153331509.21,99829346.48,33036179.83,,,,,,,,,,,219467370.23,6192567.33,3672141.16,,221987796.4,26987450.74,195000345.66,195202097.22,-201751.56,,195000345.66,195202097.22,-201751.56,265389606.86,523252864.57,,,
0,002473.SZ,20190429,20190429,20190331,1,1,-0.0445,-0.0445,14827506.58,14827506.58,,,,,,,,,,,,,,,,396986.29,,,22398922.96,13776700.09,,,106002.59,333272.37,7747949.14,272889.37,-30355.78,,,,,,,,,,,-7159380.08,,232313.89,,-7391693.97,,-7391693.97,-7121041.09,-270652.88,,-7391693.97,-7121041.09,-270652.88,,,,,
1,002473.SZ,20190429,20190429,20190331,1,1,-0.0445,-0.0445,14827506.58,14827506.58,,,,,,,,,,,,,,,,396986.29,,,22398922.96,13776700.09,,,106002.59,333272.37,7747949.14,272889.37,-30355.78,,,,,,,,,,,-7159380.08,,232313.89,,-7391693.97,,-7391693.97,-7121041.09,-270652.88,,-7391693.97,-7121041.09,-270652.88,-7313832.78,,,,
0,002474.SZ,20190423,20190423,20190331,1,1,0.0234,0.0234,142487194.58,142487194.58,,,,,,,,,,,,,,,,7793351.83,3006141.76,,144057524.47,79695339.25,,,852467.45,9574645.64,28152484.4,6648369.39,4510546.81,,,,,,,,,,,14430938.86,13679.11,3566.29,,14441051.68,875384.39,13565667.29,14574616.42,-1008949.13,-1935448.87,11630218.42,12639167.55,-1008949.13,,,,,
1,002474.SZ,20190423,20190423,20190331,1,1,0.0234,0.0234,142487194.58,142487194.58,,,,,,,,,,,,,,,,7793351.83,3006141.76,,144057524.47,79695339.25,,,852467.45,9574645.64,28152484.4,6648369.39,4510546.81,,,,,,,,,,,14430938.86,13679.11,3566.29,,14441051.68,875384.39,13565667.29,14574616.42,-1008949.13,-1935448.87,11630218.42,12639167.55,-1008949.13,17815972.77,,,,
2,002474.SZ,20190402,20190402,20181231,1,1,0.056,0.056,812488365.82,812488365.82,,,,,,,,,,,,,,,,32797084.65,2451272.88,,823397079.51,545142075.16,,,5428199.03,48713440.2,124754738.33,18451629.43,3273383.6,,,,,,,,,,,35255735.63,29692.7,1709069.1,,33576359.23,2430598.77,31145760.46,34864137.25,-3718376.79,4181079.47,35326839.93,39045216.72,-3718376.79,20975015.3,61294897.09,,,
0,002475.SZ,20190423,20190423,20190331,1,1,0.15,0.15,9018704605.92,9018704605.92,,,,,,,,,,,,,,,30099860.69,51869510.88,897576.07,,8411420378.83,7314651134.59,,,36154265.25,72124802.48,186789484.21,130161561.65,-16390897.8,,,,,,,,,,,736636029.99,1053544.57,13224152.94,,724465421.62,89838688.81,634626732.81,615974847.29,18651885.52,-9732704.75,624894028.06,606997441.65,17896586.41,,,,,
1,002475.SZ,20190423,20190423,20190331,1,1,0.15,0.15,9018704605.92,9018704605.92,,,,,,,,,,,,,,,30099860.69,51869510.88,897576.07,,8411420378.83,7314651134.59,,,36154265.25,72124802.48,186789484.21,130161561.65,-16390897.8,,,,,,,,,,,736636029.99,1053544.57,13224152.94,,724465421.62,89838688.81,634626732.81,615974847.29,18651885.52,-9732704.75,624894028.06,606997441.65,17896586.41,764958177.94,,,,
2,002475.SZ,20190416,20190416,20181231,1,1,0.66,0.66,35849964160.13,35849964160.13,,,,,,,,,,,,,,,-31759246.83,122767351.3,9686307.99,,32775764110.19,28304430888.45,,,163018082.32,387878300.55,900031813.34,301789751.51,203859027.22,,,,,,,,,,,3293777500.75,24300447.84,36050041.48,,3282027907.11,468687544.41,2813340362.7,2722631125.23,90709237.47,-21435492.8,2791904869.9,2699629449.71,92275420.19,3631561864.01,4787570915.79,,,
0,002476.SZ,20190426,20190426,20190331,1,1,0.0057,0.0057,131616890.14,131616890.14,,,,,,,,,,,,,,,,-142974.61,-145167.1,,128109735.06,110838937.97,,,1210044.7,3874920.09,6061914.39,673537.73,,,,,,,,,,,,3510480.5,,,,3510480.5,,3510480.5,3510480.5,,,3510480.5,3510480.5,,,,,,
1,002476.SZ,20190426,20190426,20190331,1,1,0.0057,0.0057,131616890.14,131616890.14,,,,,,,,,,,,,,,,-142974.61,-145167.1,,128109735.06,110838937.97,,,1210044.7,3874920.09,6061914.39,673537.73,,,,,,,,,,,,3510480.5,,,,3510480.5,,3510480.5,3510480.5,,,3510480.5,3510480.5,,4326992.84,,,,
2,002476.SZ,20190419,20190419,20181231,1,1,-0.4315,-0.4315,449890702.39,449890702.39,,,,,,,,,,,,,,,,-8148648.14,-8666324.13,,594024929.23,398930669.81,,,3715379.58,19181151.59,36028815.58,660327.02,116951742.08,,,,,,,,,,,-152047955.27,2045.62,121360874.85,,-273406784.5,-9320661.7,-264086122.8,-264086122.8,,,-264086122.8,-264086122.8,,,,,,
3,002476.SZ,20190419,20190419,20181231,1,1,-0.4315,-0.4315,449890702.39,449890702.39,,,,,,,,,,,,,,,,-8148648.14,-8666324.13,,594024929.23,398930669.81,,,3715379.58,19181151.59,36028815.58,660327.02,116951742.08,,,,,,,,,,,-152047955.27,2045.62,121360874.85,,-273406784.5,-9320661.7,-264086122.8,-264086122.8,,,-264086122.8,-264086122.8,,-46253809.27,4773141.14,,,
0,002478.SZ,20190426,20190426,20190331,1,1,0.14,0.14,1314713985.97,1314713985.97,,,,,,,,,,,,,,,,2285983.29,,,1144861274.63,1000799922.01,,,8688147.83,31017319.78,41607993.25,7180708.02,15968312.98,,,,,,,,,,,172823639.35,28167.19,240164.53,,172611642.01,24450618.3,148161023.71,136734644.24,11426379.47,1169241.06,149330264.77,137903885.3,11426379.47,,,,,
1,002478.SZ,20190426,20190426,20190331,1,1,0.14,0.14,1314713985.97,1314713985.97,,,,,,,,,,,,,,,,2285983.29,,,1144861274.63,1000799922.01,,,8688147.83,31017319.78,41607993.25,7180708.02,15968312.98,,,,,,,,,,,172823639.35,28167.19,240164.53,,172611642.01,24450618.3,148161023.71,136734644.24,11426379.47,1169241.06,149330264.77,137903885.3,11426379.47,193651932.34,,,,
2,002478.SZ,20190426,20190426,20181231,1,1,0.49,0.49,5376126917.42,5376126917.42,,,,,,,,,,,,,,,,7540612.23,,,4743577016.82,4194955867.44,,,25488058.17,144932491.58,214212609.01,-34933588.22,20157543.42,,,,,,,,,,,647254223.07,3256752.04,31731923.41,,618779051.7,85993905.4,532785146.3,480262756.14,52522390.16,52022.92,532837169.22,480314779.06,52522390.16,608871199.1,820775514.36,,,
0,002479.SZ,20190429,20190429,20190331,1,1,0.04,0.04,713894794.35,713894794.35,,,,,,,,,,,,,,,,8314181.82,,,664077045.05,597896940.56,,,2609858.82,1443853.19,33424275.74,16016969.95,-187347.0,,,,,,,,,,,59429461.65,231637.62,1386794.2,,58274305.07,14489714.38,43784590.69,38244982.47,5539608.22,,43784590.69,38244982.47,5539608.22,,,,,
1,002479.SZ,20190429,20190429,20190331,1,1,0.04,0.04,713894794.35,713894794.35,,,,,,,,,,,,,,,,8314181.82,,,664077045.05,597896940.56,,,2609858.82,1443853.19,33424275.74,16016969.95,-187347.0,,,,,,,,,,,59429461.65,231637.62,1386794.2,,58274305.07,14489714.38,43784590.69,38244982.47,5539608.22,,43784590.69,38244982.47,5539608.22,66944902.78,,,,
2,002479.SZ,20190429,20190429,20181231,1,1,0.15,0.15,3010393479.02,3010393479.02,,,,,,,,,,,,,,,,16478521.64,823450.55,,2811988999.87,2427167920.55,,,17380081.55,4895362.92,114241875.08,58442344.71,125787288.37,,,,,,,,,,,240180815.58,3324864.28,1192787.09,,242312892.77,67634737.37,174678155.4,125341369.33,49336786.07,,174678155.4,125341369.33,49336786.07,,,,,
3,002479.SZ,20190429,20190429,20181231,1,1,0.15,0.15,3010393479.02,3010393479.02,,,,,,,,,,,,,,,,16478521.64,823450.55,,2811988999.87,2427167920.55,,,17380081.55,4895362.92,114241875.08,58442344.71,125787288.37,,,,,,,,,,,240180815.58,3324864.28,1192787.09,,242312892.77,67634737.37,174678155.4,125341369.33,49336786.07,,174678155.4,125341369.33,49336786.07,401467616.14,658761063.09,,,
0,002480.SZ,20190426,20190426,20190331,1,1,-0.0324,-0.0323,370980745.59,370980745.59,,,,,,,,,,,,,,,,17678067.27,-344312.98,,409000035.3,304115049.79,,,3561201.53,25057582.75,43010032.0,38539688.61,,,,,,,,,,,,-19375672.8,155850.04,5535.54,,-19225358.3,875983.6,-20101341.9,-20967168.57,865826.67,-2359382.63,-22460724.53,-23326551.2,865826.67,,,,,
1,002480.SZ,20190426,20190426,20190331,1,1,-0.0324,-0.0323,370980745.59,370980745.59,,,,,,,,,,,,,,,,17678067.27,-344312.98,,409000035.3,304115049.79,,,3561201.53,25057582.75,43010032.0,38539688.61,,,,,,,,,,,,-19375672.8,155850.04,5535.54,,-19225358.3,875983.6,-20101341.9,-20967168.57,865826.67,-2359382.63,-22460724.53,-23326551.2,865826.67,-13855349.32,,,,
2,002480.SZ,20190426,20190426,20181231,1,1,0.0203,0.0202,1960210581.94,1960210581.94,,,,,,,,,,,,,,,,132944524.99,-15096299.49,,2086881371.15,1532810154.3,,,19089681.4,109639282.39,203459056.77,136403921.85,41103151.94,,,,,,,,,,,18537043.66,10827730.92,3221324.74,,26143449.84,-1960878.26,28104328.1,13170663.21,14933664.89,671475.0,28775803.1,13842138.21,14933664.89,22915294.61,145934019.85,,,
0,002481.SZ,20190426,20190426,20190331,1,1,0.03,0.03,360693583.6,360693583.6,,,,,,,,,,,,,,,,1125.03,,,329798786.67,281282516.03,,,4298757.95,22717602.94,7561135.35,13428536.64,1130390.28,,,,,,,,,,,42181801.47,605049.24,276014.49,,42510836.22,5470690.66,37040145.56,37169791.39,-129645.83,,37040145.56,37169791.39,-129645.83,,,,,
1,002481.SZ,20190426,20190426,20190331,1,1,0.03,0.03,360693583.6,360693583.6,,,,,,,,,,,,,,,,1125.03,,,329798786.67,281282516.03,,,4298757.95,22717602.94,7561135.35,13428536.64,1130390.28,,,,,,,,,,,42181801.47,605049.24,276014.49,,42510836.22,5470690.66,37040145.56,37169791.39,-129645.83,,37040145.56,37169791.39,-129645.83,56297858.01,,,,
2,002481.SZ,20190416,20190416,20181231,1,1,0.07,0.07,2379315732.73,2379315732.73,,,,,,,,,,,,,,,,9193526.8,,,2329679882.47,2028337380.36,,,19024953.07,136585635.68,43907033.36,94580984.27,7243895.73,,,,,,,,,,,107981658.44,3057301.41,1716033.75,,109322926.1,17538643.74,91784282.36,91885821.91,-101539.55,,91784282.36,91885821.91,-101539.55,193395766.76,273671856.98,,,
0,002482.SZ,20190426,20190426,20190331,1,1,0.03,0.03,2196553328.63,2196553328.63,,,,,,,,,,,,,,,,7742.99,206112.6,,2136769588.59,1860140497.56,,,6406556.21,47148334.83,55661038.71,86850467.25,24229074.39,,,,,,,,,,,61472654.87,3268537.06,26406.66,,64714785.27,13129545.05,51585240.22,52410858.51,-825618.29,-155832.56,51429407.66,52255025.95,-825618.29,,,,,
1,002482.SZ,20190426,20190426,20190331,1,1,0.03,0.03,2196553328.63,2196553328.63,,,,,,,,,,,,,,,,7742.99,206112.6,,2136769588.59,1860140497.56,,,6406556.21,47148334.83,55661038.71,86850467.25,24229074.39,,,,,,,,,,,61472654.87,3268537.06,26406.66,,64714785.27,13129545.05,51585240.22,52410858.51,-825618.29,-155832.56,51429407.66,52255025.95,-825618.29,172544453.52,,,,
2,002482.SZ,20190420,20190420,20181231,1,1,0.23,0.23,14397637076.66,14397637076.66,,,,,,,,,,,,,,,,29974577.93,-11292609.05,,14145980378.33,12289052225.85,,,42948723.07,264633560.28,265104610.57,405232882.18,492580077.49,,,,,,,,,,,296361457.82,83060654.21,7712863.13,,371709248.9,53502290.52,318206958.38,348388026.53,-30181068.15,562464.49,318769422.87,348950491.02,-30181068.15,740492383.93,795937846.31,,,
0,002483.SZ,20190429,20190429,20190331,1,1,0.04,0.04,353257354.88,353257354.88,,,,,,,,,,,,,,,12729712.28,15514222.19,6294920.64,,363522851.6,262382099.33,,,4867562.45,12413920.51,38282991.7,9386437.4,4403873.84,,,,,,,,,,,21097075.22,506810.12,38636.28,,21565249.06,2188221.99,19377027.07,25202215.94,-5825188.87,-43311.74,19333715.33,25158904.2,-5825188.87,6545091.89,,,,
1,002483.SZ,20190416,20190416,20181231,1,1,0.1,0.1,1960503136.63,1960503136.63,,,,,,,,,,,,,,,-7167324.77,20295471.18,17073545.62,,1954080915.59,1509302572.4,,,18863462.28,58766047.0,147435119.81,11965845.36,52826311.17,,,,,,,,,,,42943507.79,91619622.66,5916165.87,,128646964.58,37995445.48,90651519.1,65477255.3,25174263.8,-160652.5,90490866.6,65421888.06,25068978.54,55232504.4,184830704.63,,,
0,002484.SZ,20190426,20190426,20190331,1,1,0.0495,0.0493,444970988.76,444970988.76,,,,,,,,,,,,,,,,5694969.89,-809889.13,,402231049.52,314731961.31,,,4268560.43,20929893.72,28310285.68,4944909.76,458420.24,,,,,,,,,,,50052468.06,7454.0,209372.14,,49850549.92,4927853.03,44922696.89,40316961.25,4605735.64,7041388.66,51964085.55,47358349.91,4605735.64,49380269.24,,,,
1,002484.SZ,20190425,20190425,20181231,1,1,0.2988,0.2985,1960699029.18,1960699029.18,,,,,,,,,,,,,,,,45030928.22,9855297.06,,1737930938.62,1442551515.54,,,17540248.85,73088663.83,107571735.95,-12820720.39,8674323.6,,,,,,,,,,,295729258.62,231854.36,11826568.06,,284134544.92,26284333.31,257850211.61,243528309.48,14321902.13,-43358884.75,214491326.86,200169424.73,14321902.13,,,,,
2,002484.SZ,20190425,20190425,20181231,1,1,0.2988,0.2985,1960699029.18,1960699029.18,,,,,,,,,,,,,,,,45030928.22,9855297.06,,1737930938.62,1442551515.54,,,17540248.85,73088663.83,107571735.95,-12820720.39,8674323.6,,,,,,,,,,,295729258.62,231854.36,11826568.06,,284134544.92,26284333.31,257850211.61,243528309.48,14321902.13,-43358884.75,214491326.86,200169424.73,14321902.13,238213783.91,336901065.26,,,
0,002485.SZ,20190416,20190416,20190331,1,1,0.0035,0.0035,845592474.84,845592474.84,,,,,,,,,,,,,,,,23300.0,,,840613497.91,755241792.7,,,4171492.06,48326787.79,20750951.36,4176885.07,7945588.93,,,,,,,,,,,5399110.31,2264039.35,47545.74,,7615603.92,1430871.83,6184732.09,1880987.97,4303744.12,,6184732.09,1880987.97,4303744.12,,,,,
1,002485.SZ,20190416,20190416,20190331,1,1,0.0035,0.0035,845592474.84,845592474.84,,,,,,,,,,,,,,,,23300.0,,,840613497.91,755241792.7,,,4171492.06,48326787.79,20750951.36,4176885.07,7945588.93,,,,,,,,,,,5399110.31,2264039.35,47545.74,,7615603.92,1430871.83,6184732.09,1880987.97,4303744.12,,6184732.09,1880987.97,4303744.12,17388383.78,,,,
2,002485.SZ,20190416,20190416,20181231,1,1,0.2369,0.2369,1720085165.6,1720085165.6,,,,,,,,,,,,,,,2325407.16,41267.52,,,1635034045.59,1434455006.34,,,19090410.96,120681406.49,52445122.76,-3596799.44,11958898.48,,,,,,,,,,,88336579.3,101808617.12,249425.79,,189895770.63,45510399.46,144385371.17,128891936.61,15493434.56,,144385371.17,128891936.61,15493434.56,82364471.6,99006482.2,,,
0,002486.SZ,20190429,20190429,20190331,1,1,0.0043,0.0043,188540043.89,188540043.89,,,,,,,,,,,,,,,,3395577.61,3395577.61,,188264591.63,147087521.72,,,334009.79,24698878.03,14044045.34,2261580.59,-1490374.05,,,,,,,,,,,5679501.32,36780.0,93305.32,,5622976.0,1729853.47,3893122.53,3556890.14,336232.39,-3301511.14,591611.39,106990.92,484620.47,,,,,
1,002486.SZ,20190429,20190429,20190331,1,1,0.0043,0.0043,188540043.89,188540043.89,,,,,,,,,,,,,,,,3395577.61,3395577.61,,188264591.63,147087521.72,,,334009.79,24698878.03,14044045.34,2261580.59,-1490374.05,,,,,,,,,,,5679501.32,36780.0,93305.32,,5622976.0,1729853.47,3893122.53,3556890.14,336232.39,-3301511.14,591611.39,106990.92,484620.47,2792152.55,,,,
0,002487.SZ,20190426,20190426,20190331,1,1,0.0208,0.0208,215804652.75,215804652.75,,,,,,,,,,,,,,,,3409534.63,,,203585449.75,179087999.4,,,2307544.62,8177560.54,11262368.58,36433.59,,,,,,,,,,,,15875844.92,2800.9,2545000.95,,13333644.87,1764647.24,11568997.63,11568997.63,,,11568997.63,11568997.63,,12100451.51,,,,
1,002487.SZ,20190426,20190426,20181231,1,1,0.11,0.11,969781614.27,969781614.27,,,,,,,,,,,,,,,,13298918.73,,,921389669.24,772339661.55,,,9363927.93,65653699.87,47428938.03,-11016717.05,5587849.46,,,,,,,,,,,73241448.35,582655.95,13619.15,,73810485.15,11064540.73,62745944.42,62745944.42,,,62745944.42,62745944.42,,,,,,
