,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit
1,600108.SH,20190830,20190830,20190630,1,1,0.0246,0.0246,1110806565.44,1110806565.44,,,,,,,,,,,,,,,155120.0,,,,1063646301.84,849540797.27,,,4260232.06,39704195.04,101896485.32,68247590.23,2235962.52,,,,,,,,,,,52354162.66,899750.43,162822.28,,53091090.81,4120844.41,48970246.4,47989226.09,981020.31,46647000.0,95617246.4,94636226.09,981020.31,120446632.89,224203636.41,,,
0,600109.SH,20190830,20190830,20190630,1,4,,,1913484093.61,1913484093.61,,,,,,,,,,,,,,,,,,,1101321505.03,,,,,,,,,,,,,,1101321505.03,,,,,,,,,,,621147349.68,621147349.68,,,779704894.53,779699680.52,5214.01,,,,,
1,600109.SH,20190830,20190830,20190630,1,4,0.205,0.205,1913484093.61,1913484093.61,645556126.33,,,973201193.83,567187799.6,172842.35,,,,,605425595.16,251269032.79,48638396.52,172842.35,139554270.91,427238054.2,-10791959.24,-272121.39,1101321505.03,,272461026.15,,9165657.6,,1097584039.99,,,,,,,,1101321505.03,,,,,812162588.58,18981689.52,1609811.56,,829534466.54,208387116.86,621147349.68,621142135.67,5214.01,158557544.85,779704894.53,779699680.52,5214.01,534829507.33,569539939.33,,,
0,600110.SH,20190828,20190828,20190630,1,1,0.0376,0.0376,1765067886.84,1765067886.84,,,,,,,,,,,,,,,,610171.43,610171.43,,1701185773.52,1505266455.28,,,7649783.99,25419126.21,59130851.07,112684522.44,-2088863.03,,,,,,,,,,,69484411.43,279309.24,125398.66,,69638322.01,19269449.85,50368872.16,43303357.66,7065514.5,160002.37,50528874.53,43463360.03,7065514.5,154591602.6,217836492.61,,,
0,600111.SH,20190824,20190824,20190630,1,1,0.0732,0.0732,8519220200.46,8519220200.46,,,,,,,,,,,,,,,,9301983.5,-1740925.95,,8253501332.28,7559592628.55,,,41977790.69,40716498.28,324533163.55,183295269.15,194760.38,,,,,,,,,,,361773571.53,1835665.4,9602612.28,,354006624.65,108628362.21,245378262.44,266030077.55,-20651815.11,38991211.87,284369474.31,305021289.42,-20651815.11,,,,,
1,600111.SH,20190824,20190824,20190630,1,1,0.0732,0.0732,8519220200.46,8519220200.46,,,,,,,,,,,,,,,,9301983.5,-1740925.95,,8253501332.28,7559592628.55,,,41977790.69,40716498.28,324533163.55,183295269.15,-194760.38,,,,,,,,,,,361773571.53,1835665.4,9602612.28,,354006624.65,108628362.21,245378262.44,266030077.55,-20651815.11,38991211.87,284369474.31,305021289.42,-20651815.11,610916412.86,809513348.32,,,
0,600112.SH,20190831,20190831,20190630,1,1,-0.0758,-0.0758,84152482.99,84152482.99,,,,,,,,,,,,,,,4924522.61,-9030011.14,-705897.26,-140763.85,131187442.18,72817776.05,,,2321838.12,13707371.52,23536539.85,24120076.56,-5672873.75,,,,,,,,,,,-48788792.29,79056.24,233501.94,,-48943237.99,-10329610.29,-38613627.7,-38613200.5,-427.2,,-38613627.7,-38613200.5,-427.2,,,,,
1,600112.SH,20190831,20190831,20190630,1,1,-0.0758,-0.0758,84152482.99,84152482.99,,,,,,,,,,,,,,,4924522.61,-9030011.14,-705897.26,-140763.85,131187442.18,72817776.05,,,2321838.12,13707371.52,23536539.85,24120076.56,5672873.75,,,,,,,,,,,-48788792.29,79056.24,233501.94,,-48943237.99,-10329610.29,-38613627.7,-38613200.5,-427.2,,-38613627.7,-38613200.5,-427.2,-20422463.35,-5541238.38,,,
0,600113.SH,20190830,20190830,20190630,1,1,0.21,0.21,227470824.25,227470824.25,,,,,,,,,,,,,,,16143620.15,-360506.22,-360506.22,,141060881.68,113627087.51,,,3101340.18,6443341.66,16557193.29,928477.52,,,,,,,,,,,,102596151.51,23625.03,62893.52,,102556883.02,25455002.74,77101880.28,77243505.87,-141625.59,,77101880.28,77243505.87,-141625.59,,,,,
1,600113.SH,20190830,20190830,20190630,1,1,0.21,0.21,227470824.25,227470824.25,,,,,,,,,,,,,,,16143620.15,-360506.22,-360506.22,,141060881.68,113627087.51,,,3101340.18,6443341.66,16557193.29,928477.52,,,,,,,,,,,,102596151.51,23625.03,62893.52,,102556883.02,25455002.74,77101880.28,77243505.87,-141625.59,,77101880.28,77243505.87,-141625.59,88127498.69,106953625.66,,,
0,600114.SH,20190730,20190730,20190630,1,1,0.09,0.09,865370137.53,865370137.53,,,,,,,,,,,,,,,,113685.34,113685.34,,802364563.04,637868839.51,,,9575720.83,34928290.53,61102321.87,1341623.84,2248383.66,,,,,,,,,,,69037623.97,553711.32,1294817.62,,68296517.67,4768687.95,63527829.72,57082260.95,6445568.77,,63527829.72,57082260.95,6445568.77,,,,,
1,600114.SH,20190730,20190730,20190630,1,1,0.09,0.09,865370137.53,865370137.53,,,,,,,,,,,,,,,,113685.34,113685.34,,802364563.04,637868839.51,,,9575720.83,34928290.53,61102321.87,1341623.84,-2248383.66,,,,,,,,,,,69037623.97,553711.32,1294817.62,,68296517.67,4768687.95,63527829.72,57082260.95,6445568.77,,63527829.72,57082260.95,6445568.77,73120939.55,158882572.7,,,
0,600115.SH,20190831,20190831,20190630,1,1,0.13,0.13,58784000000.0,58784000000.0,,,,,,,,,,,,,,,18000000.0,262000000.0,192000000.0,,59752000000.0,52225000000.0,,,156000000.0,2977000000.0,1562000000.0,2781000000.0,,,,,,,,,,,,2288000000.0,436000000.0,14000000.0,,2710000000.0,576000000.0,2134000000.0,1943000000.0,191000000.0,-35000000.0,2099000000.0,1914000000.0,185000000.0,4792000000.0,9357000000.0,,,
0,600116.SH,20190802,20190802,20190630,1,1,0.11,0.11,531104422.14,531104422.14,,,,,,,,,,,,,,,-525899.95,13523755.33,9814199.89,,476442021.16,409486901.04,,,5664922.54,,33649431.38,24178526.88,,,,,,,,,,,,120042594.01,1134554.4,529959.1,,120647189.31,15279261.69,105367927.62,110129615.69,-4761688.07,,105367927.62,110129615.69,-4761688.07,,,,,
1,600116.SH,20190802,20190802,20190630,1,1,0.11,0.11,531104422.14,531104422.14,,,,,,,,,,,,,,,-525899.95,13523755.33,9814199.89,,476442021.16,409486901.04,,,5664922.54,,33649431.38,24178526.88,,,,,,,,,,,,120042594.01,1134554.4,529959.1,,120647189.31,15279261.69,105367927.62,110129615.69,-4761688.07,,105367927.62,110129615.69,-4761688.07,134685504.83,223906835.82,,,
0,600117.SH,20190821,20190821,20190630,1,1,0.06,0.06,4387571805.32,4387571805.32,,,,,,,,,,,,,,,,73816302.13,-46398312.82,,4443886036.73,3799126761.28,,,41406696.59,112933795.68,83572178.83,373488626.55,-32655637.53,,,,,,,,,,,46227908.63,1786198.94,1485043.04,,46529064.53,5765813.72,40763250.81,58468495.46,-17705244.65,,40763250.81,58468495.46,-17705244.65,327664586.55,557485054.03,,,
0,600118.SH,20190823,20190823,20190630,1,1,0.16,0.16,3139054294.42,3139054294.42,,,,,,,,,,,,,,,,-516648.06,-572428.5,,2923233569.63,2698417375.39,,,7874385.68,41016219.2,132260114.07,-23197337.1,,,,,,,,,,,,227991458.13,1929022.88,99202.46,,229821278.55,22924190.26,206897088.29,189361871.69,17535216.6,-55780.44,206841307.85,189306091.25,17535216.6,,,,,
1,600118.SH,20190823,20190823,20190630,1,1,0.16,0.16,3139054294.42,3139054294.42,,,,,,,,,,,,,,,,-516648.06,-572428.5,,2923233569.63,2698417375.39,,,7874385.68,41016219.2,132260114.07,-23197337.1,,,,,,,,,,,,227991458.13,1929022.88,99202.46,,229821278.55,22924190.26,206897088.29,189361871.69,17535216.6,-55780.44,206841307.85,189306091.25,17535216.6,234463590.34,369039521.15,,,
0,600119.SH,20190823,20190823,20190630,1,1,-0.13,-0.13,371495219.06,371495219.06,,,,,,,,,,,,,,,-23250.0,-1823283.72,-2588647.35,,405254548.7,311683420.33,,,1058352.71,33266527.7,29410370.33,25331985.88,,,,,,,,,,,,-33914121.07,5712869.53,682244.39,,-28883495.93,3608798.95,-32492294.88,-38802812.05,6310517.17,3519.56,-32488775.32,-38799292.49,6310517.17,-6160936.87,4716052.31,,,
0,600120.SH,20190831,20190831,20190630,1,1,0.31,0.31,5693966583.53,5211351384.22,62958160.26,,419657039.05,,,,,,,,,,,,43944509.21,119166480.94,30757257.48,,5360358858.22,4876026364.56,24092155.82,56852.9,10507174.87,115897775.28,280625459.05,34668156.3,4628652.63,,,,,,,,,,,502967510.92,1085598.79,2210725.01,,501842384.7,118006867.81,383835516.89,354077869.05,29757647.84,106477087.04,490312603.93,460554956.09,29757647.84,397497943.01,422916386.57,,,
0,600121.SH,20190827,20190827,20190630,1,1,0.0104,0.0104,1981702482.87,1981702482.87,,,,,,,,,,,,,,,39390.82,128952.18,,,1828439344.07,1432067699.0,,,72278408.05,37731563.2,196715466.07,95013717.96,,,,,,,,,,,,152730443.57,12203096.51,4325252.26,,160608287.82,68551316.1,92056971.72,10541487.54,81515484.18,12825000.0,104881971.72,23366487.54,81515484.18,,,,,
1,600121.SH,20190827,20190827,20190630,1,1,0.0104,0.0104,1981702482.87,1981702482.87,,,,,,,,,,,,,,,39390.82,128952.18,,,1828439344.07,1432067699.0,,,72278408.05,37731563.2,196715466.07,95013717.96,,,,,,,,,,,,152730443.57,12203096.51,4325252.26,,160608287.82,68551316.1,92056971.72,10541487.54,81515484.18,12825000.0,104881971.72,23366487.54,81515484.18,242484333.19,450442343.12,,,
0,600122.SH,20190828,20190828,20190630,1,1,-0.43,-0.43,1832406721.36,1832406721.36,,,,,,,,,,,,,,,,64823105.37,539170.91,,2403988289.79,1696942929.65,,,5319670.54,126611109.4,106276064.69,162003122.02,-284352268.78,,,,,,,,,,,-509579317.2,301792.03,658347.5,,-509935872.67,-3758444.86,-506177427.81,-499958831.76,-6218596.05,750459181.4,244281753.59,250465530.95,-6183777.36,-364250386.51,-312877683.23,,,
0,600123.SH,20190827,20190827,20190630,1,1,0.477,0.477,4122675292.22,4122675292.22,,,,,,,,,,,,,,,,340830525.48,146750519.46,,3820404848.7,2525412263.37,,,238362334.45,117141696.43,501166316.49,164721236.49,266817885.29,,,,,,,,,,,645496410.21,959395.46,10680655.83,,635775149.84,145820914.33,489954235.51,544904137.68,-54949902.17,,489954235.51,544904137.68,-54949902.17,,,,,
1,600123.SH,20190827,20190827,20190630,1,1,0.477,0.477,4122675292.22,4122675292.22,,,,,,,,,,,,,,,,340830525.48,146750519.46,,3820404848.7,2525412263.37,,,238362334.45,117141696.43,501166316.49,164721236.49,-266817885.29,,,,,,,,,,,645496410.21,959395.46,10680655.83,,635775149.84,145820914.33,489954235.51,544904137.68,-54949902.17,,489954235.51,544904137.68,-54949902.17,741057978.97,1164094033.17,,,
0,600125.SH,20190830,20190830,20190630,1,1,0.204,0.204,7770824896.87,7770824896.87,,,,,,,,,,,,,,,,3230761.98,-623696.56,,7423125400.56,7227276688.16,,,20105848.64,102490265.93,54664524.2,15725028.92,,,,,,,,,,,,364008510.07,60498.37,142013.23,,363926995.21,98097493.72,265829501.49,265713203.84,116297.65,842368.42,266671869.91,266555572.26,116297.65,379381731.2,533799552.41,,,
0,600126.SH,20190817,20190817,20190630,1,1,0.21,0.21,12482470453.99,12482470453.99,,,,,,,,,,,,,,,,92782306.73,282387.1,,11694145857.84,11325490299.25,,,51745113.13,12106943.16,169128191.41,-111105627.72,7406680.94,,,,,,,,,,,948055721.39,10154402.3,192776.06,,958017347.63,230517607.21,727499740.42,712635735.47,14864004.95,,727499740.42,712635735.47,14864004.95,,,,,
1,600126.SH,20190817,20190817,20190630,1,1,0.21,0.21,12482470453.99,12482470453.99,,,,,,,,,,,,,,,,92782306.73,282387.1,,11694145857.84,11325490299.25,,,51745113.13,12106943.16,169128191.41,-111105627.72,-7406680.94,,,,,,,,,,,948055721.39,10154402.3,192776.06,,958017347.63,230517607.21,727499740.42,712635735.47,14864004.95,,727499740.42,712635735.47,14864004.95,744167786.94,1390923539.73,,,
0,600127.SH,20190817,20190817,20190630,1,1,0.0823,0.0823,2014314940.55,2014314940.55,,,,,,,,,,,,,,,1331575.0,49683235.52,-83224.76,,2022051385.77,1846236838.7,,,6888334.09,106768878.41,39196395.07,14272314.23,290118.88,,,,,,,,,,,53626288.9,67572.7,201221.02,,53492640.58,1822501.43,51670139.15,52828556.61,-1158417.46,,51670139.15,52828556.61,-1158417.46,20371103.21,39781105.62,,,
0,600128.SH,20190830,20190830,20190630,1,1,-0.0386,-0.0386,1603424161.44,1603424161.44,,,,,,,,,,,,,,,4110973.77,18120210.5,8776944.17,,1648594572.35,1478209644.84,,,5228209.46,103653923.36,45244153.04,9157340.05,-2946.65,,,,,,,,,,,-20552528.05,17814425.33,2268406.86,,-5006509.58,9994691.87,-15001201.45,-9519457.04,-5481744.41,2482091.39,-12519110.06,-7264954.58,-5254155.48,,,,,
1,600128.SH,20190830,20190830,20190630,1,1,-0.0386,-0.0386,1603424161.44,1603424161.44,,,,,,,,,,,,,,,4110973.77,18120210.5,8776944.17,,1648594572.35,1478209644.84,,,5228209.46,103653923.36,45244153.04,9157340.05,2946.65,,,,,,,,,,,-20552528.05,17814425.33,2268406.86,,-5006509.58,9994691.87,-15001201.45,-9519457.04,-5481744.41,2482091.39,-12519110.06,-7264954.58,-5254155.48,-26522124.02,-13820059.72,,,
0,600129.SH,20190816,20190816,20190630,1,1,0.16,0.16,6149388773.6,6149388773.6,,,,,,,,,,,,,,,27885865.24,-122963.8,-5814749.22,,6027532544.32,3645743433.81,,,66317108.84,1748793791.97,405149798.74,135936696.27,5852806.87,,,,,,,,,,,172473001.12,3285765.97,13317899.47,,162440867.62,69383640.55,93057227.07,89104076.14,3953150.93,72500.0,93129727.07,89154826.14,3974900.93,,,,,
1,600129.SH,20190816,20190816,20190630,1,1,0.16,0.16,6149388773.6,6149388773.6,,,,,,,,,,,,,,,27885865.24,-122963.8,-5814749.22,,6027532544.32,3645743433.81,,,66317108.84,1748793791.97,405149798.74,135936696.27,-5852806.87,,,,,,,,,,,172473001.12,3285765.97,13317899.47,,162440867.62,69383640.55,93057227.07,89104076.14,3953150.93,72500.0,93129727.07,89154826.14,3974900.93,279386302.78,387883788.57,,,
0,600130.SH,20190820,20190820,20190630,1,1,0.01,0.01,240239822.29,240239822.29,,,,,,,,,,,,,,,,2694789.34,-603806.35,,244794865.62,220984347.38,,,3031599.95,1300368.17,11678569.96,-1524289.39,5922657.18,,,,,,,,,,,4436768.36,453550.35,86948.61,,4803370.1,,4803370.1,4803370.1,,-16205.38,4787164.72,4787164.72,,,,,,
1,600130.SH,20190820,20190820,20190630,1,1,0.01,0.01,240239822.29,240239822.29,,,,,,,,,,,,,,,,2694789.34,-603806.35,,244794865.62,220984347.38,,,3031599.95,1300368.17,11678569.96,-1524289.39,-5922657.18,,,,,,,,,,,4436768.36,453550.35,86948.61,,4803370.1,,4803370.1,4803370.1,,-16205.38,4787164.72,4787164.72,,-7669031.56,2923896.23,,,
0,600131.SH,20190829,20190829,20190630,1,1,0.208,0.208,540438337.42,540438337.42,,,,,,,,,,,,,,,,58437663.7,58437663.7,,500768365.82,442757743.13,,,4925913.64,1582461.78,31819724.42,19842142.03,,,,,,,,,,,,99569403.52,12023206.78,936600.91,,110656009.39,6007556.11,104648453.28,104731597.21,-83143.93,,104648453.28,104731597.21,-83143.93,,,,,
1,600131.SH,20190829,20190829,20190630,1,1,0.208,0.208,540438337.42,540438337.42,,,,,,,,,,,,,,,,58437663.7,58437663.7,,500768365.82,442757743.13,,,4925913.64,1582461.78,31819724.42,19842142.03,,,,,,,,,,,,99569403.52,12023206.78,936600.91,,110656009.39,6007556.11,104648453.28,104731597.21,-83143.93,,104648453.28,104731597.21,-83143.93,60814262.67,112686854.06,,,
0,600132.SH,20190824,20190824,20190630,1,1,0.49,0.49,1832746042.96,1832746042.96,,,,,,,,,,,,,,,1483769.41,35363434.69,31063448.39,,1574966888.36,1087029110.31,,,140282240.48,247343890.67,87778409.92,6227731.06,-5760528.57,,,,,,,,,,,313353314.41,230967.16,403693.12,,313180588.45,42434621.94,270745966.51,238729483.76,32016482.75,,270745966.51,238729483.76,32016482.75,274841417.4,362365879.33,,,
0,600133.SH,20190830,20190830,20190630,1,1,0.1317,0.1317,4433506126.11,4433506126.11,,,,,,,,,,,,,,,11456249.0,-12433176.15,-13929310.02,,4209136790.46,3705836599.11,,,61547758.64,22742045.06,78226207.24,185389541.59,,,,,,,,,,,,228824092.23,5418904.91,1419425.37,,232823571.77,114316106.04,118507465.73,106383312.8,12124152.93,,118507465.73,106383312.8,12124152.93,451344406.29,586143937.95,,,
0,600135.SH,20190820,20190820,20190630,1,1,0.0275,0.0275,884590531.04,884590531.04,,,,,,,,,,,,,,,,1320000.0,,,874737790.6,764703902.38,,,3780389.96,45197326.57,35814432.86,-2696688.55,,,,,,,,,,,,12731026.81,2037536.44,190619.76,,14577943.49,1689751.98,12888191.51,10252067.31,2636124.2,,12888191.51,10252067.31,2636124.2,,,,,
1,600135.SH,20190820,20190820,20190630,1,1,0.0275,0.0275,884590531.04,884590531.04,,,,,,,,,,,,,,,,1320000.0,,,874737790.6,764703902.38,,,3780389.96,45197326.57,35814432.86,-2696688.55,,,,,,,,,,,,12731026.81,2037536.44,190619.76,,14577943.49,1689751.98,12888191.51,10252067.31,2636124.2,,12888191.51,10252067.31,2636124.2,8571441.27,34309220.31,,,
0,600136.SH,20190830,20190830,20190630,1,1,1.29,1.29,997202699.97,997202699.97,,,,,,,,,,,,,,,,586613642.81,-15171299.82,,1034983184.19,668783079.12,,,3262955.12,28597642.22,130728347.69,202380207.99,,,,,,,,,,,,550043202.88,14512.69,1563247.13,,548494468.44,45483253.55,503011214.89,627881036.66,-124869821.77,171659881.88,674671096.77,800322727.01,-125651630.24,,,,,
1,600136.SH,20190830,20190830,20190630,1,1,1.29,1.29,997202699.97,997202699.97,,,,,,,,,,,,,,,,586613642.81,-15171299.82,,1034983184.19,668783079.12,,,3262955.12,28597642.22,130728347.69,202380207.99,,,,,,,,,,,,550043202.88,14512.69,1563247.13,,548494468.44,45483253.55,503011214.89,627881036.66,-124869821.77,171659881.88,674671096.77,800322727.01,-125651630.24,167019951.78,651809922.26,,,
0,600137.SH,20190820,20190820,20190630,1,1,0.093,0.093,123379128.94,123379128.94,,,,,,,,,,,,,,,,719698.63,,,113528463.28,95972525.9,,,1000128.9,5914049.92,5597232.55,-806022.8,1509003.79,,,,,,,,,,,10830778.94,,11111.71,,10819667.23,1766985.04,9052682.19,9052682.19,,,9052682.19,9052682.19,,,,,,
1,600137.SH,20190820,20190820,20190630,1,1,0.093,0.093,123379128.94,123379128.94,,,,,,,,,,,,,,,,719698.63,,,113528463.28,95972525.9,,,1000128.9,5914049.92,5597232.55,-806022.8,-1509003.79,,,,,,,,,,,10830778.94,,11111.71,,10819667.23,1766985.04,9052682.19,9052682.19,,,9052682.19,9052682.19,,9299642.86,13757972.23,,,
0,600138.SH,20190816,20190816,20190630,1,1,0.528,,5852505878.96,5852505878.96,,,,,,,,,,,,,,,,36962650.27,36027718.76,,5397634635.04,4391463209.2,,,21060278.56,635792967.27,281259695.92,55119059.66,-30010.01,,,,,,,,,,,745587408.11,6332674.02,2032543.97,,749887538.16,187319807.68,562567730.48,382184022.65,180383707.83,-21900.03,562545830.45,382162122.62,180383707.83,,,,,
1,600138.SH,20190816,20190816,20190630,1,1,0.528,,5852505878.96,5852505878.96,,,,,,,,,,,,,,,,36962650.27,36027718.76,,5397634635.04,4391463209.2,,,21060278.56,635792967.27,281259695.92,55119059.66,30010.01,,,,,,,,,,,745587408.11,6332674.02,2032543.97,,749887538.16,187319807.68,562567730.48,382184022.65,180383707.83,-21900.03,562545830.45,382162122.62,180383707.83,772310657.12,903609544.71,,,
0,600139.SH,20190831,20190831,20190630,1,1,-0.0421,-0.0421,72840354.29,72840354.29,,,,,,,,,,,,,,,,,,,80389691.11,34978318.2,,,605041.22,,16134486.07,27952361.18,,,,,,,,,,,,-7466690.9,225.0,6033616.17,,-13500082.07,4559468.48,-18059550.55,-27869738.14,9810187.59,,-18059550.55,-27869738.14,9810187.59,,,,,
1,600139.SH,20190831,20190831,20190630,1,1,-0.0421,-0.0421,72840354.29,72840354.29,,,,,,,,,,,,,,,,,,,80389691.11,34978318.2,,,605041.22,,16134486.07,27952361.18,,,,,,,,,,,,-7466690.9,225.0,6033616.17,,-13500082.07,4559468.48,-18059550.55,-27869738.14,9810187.59,,-18059550.55,-27869738.14,9810187.59,21122508.8,26234980.84,,,
0,600141.SH,20190813,20190813,20190630,1,1,0.1335,0.1335,9507405729.96,9507405729.96,,,,,,,,,,,,,,,653140.69,52847317.13,38218210.26,,9340405074.87,8385452293.33,,,73185142.64,300052447.4,105390248.98,308979783.19,24574706.23,,,,,,,,,,,238753668.76,8983419.19,4404880.82,,243332207.13,39914041.12,203418166.01,124481075.0,78937091.01,-1977572.27,201440593.74,122531138.07,78909455.67,,,,,
1,600141.SH,20190813,20190813,20190630,1,1,0.1335,0.1335,9507405729.96,9507405729.96,,,,,,,,,,,,,,,653140.69,52847317.13,38218210.26,,9340405074.87,8385452293.33,,,73185142.64,300052447.4,105390248.98,308979783.19,-24574706.23,,,,,,,,,,,238753668.76,8983419.19,4404880.82,,243332207.13,39914041.12,203418166.01,124481075.0,78937091.01,-1977572.27,201440593.74,122531138.07,78909455.67,518169440.89,1030088124.92,,,
0,600143.SH,20190827,20190827,20190630,1,1,0.1914,0.1914,12342134336.36,12342134336.36,,,,,,,,,,,,,,,,44021594.68,10692924.0,,11873188944.37,10500335632.46,,,53061138.63,283788087.94,319783532.62,268829674.65,-5193628.66,,,,,,,,,,,588647656.58,8975423.96,3370718.11,,594252362.43,76542915.6,517709446.83,509584573.5,8124873.33,121118.76,517830565.59,509705692.26,8124873.33,,,,,
1,600143.SH,20190827,20190827,20190630,1,1,0.1914,0.1914,12342134336.36,12342134336.36,,,,,,,,,,,,,,,,44021594.68,10692924.0,,11873188944.37,10500335632.46,,,53061138.63,283788087.94,319783532.62,268829674.65,5193628.66,,,,,,,,,,,588647656.58,8975423.96,3370718.11,,594252362.43,76542915.6,517709446.83,509584573.5,8124873.33,121118.76,517830565.59,509705692.26,8124873.33,794186851.67,1155413862.7,,,
0,600145.SH,20190831,20190910,20190630,1,1,-0.002,-0.002,5761810.27,5761810.27,,,,,,,,,,,,,,,,,,,9487026.64,1921136.0,,,24230.55,4015892.58,1667207.8,1858559.71,,,,,,,,,,,,-3725216.37,-4964.45,59.52,,-3730240.34,23807.75,-3754048.09,-3471562.0,-282486.09,,,,,-1866656.66,2149319.35,,,
0,600146.SH,20190827,20190827,20190630,1,1,-0.43,-0.43,672533988.03,672533988.03,,,,,,,,,,,,,,,,-1651612.1,-1437027.03,,873235827.08,435935378.0,,,417419.2,242247011.64,137242342.77,18608814.37,38784861.1,,,,,,,,,,,-202597541.19,3209.01,538842.75,,-203133174.93,16028.46,-203149203.39,-201004400.83,-2144802.56,-4962576.62,-208111780.01,-205966977.45,-2144802.56,,,,,
1,600146.SH,20190827,20190827,20190630,1,1,-0.43,-0.43,672533988.03,672533988.03,,,,,,,,,,,,,,,,-1651612.1,-1437027.03,,873235827.08,435935378.0,,,417419.2,242247011.64,137242342.77,18608814.37,-38784861.1,,,,,,,,,,,-202597541.19,3209.01,538842.75,,-203133174.93,16028.46,-203149203.39,-201004400.83,-2144802.56,-4962576.62,-208111780.01,-205966977.45,-2144802.56,-182082702.41,-166939893.34,,,
0,600148.SH,20190823,20190823,20190630,1,1,0.1297,0.1297,486614981.29,486614981.29,,,,,,,,,,,,,,,,,,,451715678.33,351701645.29,,,3872992.85,42307161.37,29808909.15,-594692.84,553087.23,,,,,,,,,,,35104375.89,325045.06,114953.66,,35314467.29,4951595.5,30362871.79,18355868.03,12007003.76,,30362871.79,18355868.03,12007003.76,,,,,
1,600148.SH,20190823,20190823,20190630,1,1,0.1297,0.1297,486614981.29,486614981.29,,,,,,,,,,,,,,,,,,,451715678.33,351701645.29,,,3872992.85,42307161.37,29808909.15,-594692.84,-553087.23,,,,,,,,,,,35104375.89,325045.06,114953.66,,35314467.29,4951595.5,30362871.79,18355868.03,12007003.76,,30362871.79,18355868.03,12007003.76,34454610.12,46343870.93,,,
0,600149.SH,20190831,20190831,20190630,1,1,-0.005,-0.005,90000182.43,90000182.43,,,,,,,,,,,,,,,,1835864.99,1835864.99,,82998059.47,72205926.29,,,1360080.39,268393.33,10479998.94,-888916.3,,,,,,,,,,,,8837987.95,41432.96,206675.87,,8672745.04,3092646.35,5580098.69,-1897937.84,7478036.53,,5580098.69,-1897937.84,7478036.53,,,,,
1,600149.SH,20190831,20190831,20190630,1,1,-0.005,-0.005,90000182.43,90000182.43,,,,,,,,,,,,,,,,1835864.99,1835864.99,,82998059.47,72205926.29,,,1360080.39,268393.33,10479998.94,-888916.3,,,,,,,,,,,,8837987.95,41432.96,206675.87,,8672745.04,3092646.35,5580098.69,-1897937.84,7478036.53,,5580098.69,-1897937.84,7478036.53,5685783.48,22635960.79,,,
0,600150.SH,20190823,20190823,20190630,1,1,0.033,0.033,9772994736.07,9772994736.07,,,,,,,,,,,,,,,2911333.6,-6754882.06,-35041469.41,,9855601335.61,8977955075.77,,,27899269.33,88145412.07,417616589.3,-89515005.37,-82340606.45,,,,,,,,,,,62760363.03,3653069.9,-3211885.62,,69625318.55,1917039.34,67708279.21,45176241.51,22532037.7,-3680284.97,64027994.24,42808033.86,21219960.38,-20489415.05,341923567.91,,,
0,600151.SH,20190830,20190830,20190630,1,1,-0.0681,-0.0681,3238184369.92,3238184369.92,,,,,,,,,,,,,,,329031.79,643786.85,2912426.04,,3347427957.66,2858529933.77,,,14198352.15,132997228.67,198909932.33,25313713.38,7651249.18,,,,,,,,,,,-102387543.19,1241278.7,759990.18,,-101906254.67,-1500611.29,-100405643.38,-97698692.95,-2706950.43,-13043685.99,-113449329.37,-106934070.1,-6515259.27,-81142677.8,135816048.55,,,
0,600152.SH,20190829,20190829,20190630,1,1,-0.1125,-0.1125,542552177.21,542552177.21,,,,,,,,,,,,,,,-5433324.6,17636480.85,-61603.26,,613886425.54,495874009.85,,,4438906.69,15697504.35,52347564.81,3926888.88,4176287.95,,,,,,,,,,,-57920579.51,248476.74,2017365.35,,-59689468.12,-9570555.76,-50118912.36,-48554385.21,-1564527.15,-11002965.83,-61121878.19,-59557351.04,-1564527.15,,,,,
1,600152.SH,20190829,20190829,20190630,1,1,-0.1125,-0.1125,542552177.21,542552177.21,,,,,,,,,,,,,,,-5433324.6,17636480.85,-61603.26,,613886425.54,495874009.85,,,4438906.69,15697504.35,52347564.81,3926888.88,-4176287.95,,,,,,,,,,,-57920579.51,248476.74,2017365.35,,-59689468.12,-9570555.76,-50118912.36,-48554385.21,-1564527.15,-11002965.83,-61121878.19,-59557351.04,-1564527.15,-60124841.1,-20570277.25,,,
