,ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
0,002751.SZ,20190829,20190630,0.1597,0.1585,3.026,3.026,3.693,0.2995,1.9537,10828034.6,13671072.49,188255125.51,1.0219,0.8007,0.6462,0.9177,0.3824,1.0776,0.1548,37860273.35,84835568.82,103357873.81,-57070867.3439,-44462867.3439,659475849.02,81800150.45,1219932290.97,979876360.14,363910889.82,25913820.56,308457889.73,2286535246.06,348343510.02,0.1585,6.7095,0.9788,2.2532,-0.3967,0.5487,-0.3692,-0.2876,10.7289,40.2402,59.7598,25.309,10.7289,5.542,12.3784,7.3886,-0.934,91.9072,10.8061,18.1339,2.3913,2.39,1.3344,2.8074,1.661,3.7302,4.7826,5.6148,64.7731,2.8387,2.9496,39.8965,60.1035,12.0189,53.3529,45.3653,60.2728,39.7272,0.128,1.8387,0.5289,0.8503,0.1856,0.2983,0.3714,0.0772,390.9688,3.322,0.8107,1068357438.62,10.8228,4.6975,89.9716,1.7232,0.8883,1.3493,52.0133,11.4445,10.6071,19.3659,229.5369,204.1713,14.9391,-8.75,19.3741,4.2068,2.5306,0.3939,2.5312,39.7287,39.7287,51.6672,289.6357,10.299
0,002752.SZ,20190830,20190630,0.036,0.036,1.1725,1.1725,0.3477,0.0566,0.761,8265016.89,21700876.76,152396915.85,1.0411,0.7338,0.3633,3.0602,0.6651,0.7702,0.2657,28853091.79,67206931.31,151661926.85,-155424438.2286,61941153.1414,593085692.19,38405015.6,1188901674.47,1044209868.78,1414552970.24,57634104.14,722462298.45,3050237355.68,681226311.18,0.036,2.1645,0.0112,0.8176,0.0085,0.0807,-0.1865,0.0743,3.0138,15.6,84.4,11.767,3.0138,2.8566,6.0316,2.8788,0.1626,97.0465,4.1053,6.8796,1.6655,1.66,1.2061,1.8281,0.8008,1.6725,3.331,3.6562,49.444,1.978,2.0434,39.6618,60.3382,38.4209,38.9773,59.1231,77.0496,22.9504,0.0066,0.978,0.9907,1.5169,0.7771,1.1898,1.3547,0.0051,147.1156,1.6016,0.8151,1699878422.2,4.0779,2.3569,96.2928,0.8925,0.7639,0.4931,1.5216,-14.2857,-14.2857,-78.9077,-16.337,-16.6254,-14.9846,-25.22,-78.9335,-15.7241,0.4688,0.2892,0.4688,2.7118,2.7118,7.741,20.2445,0.8775
0,002753.SZ,20190828,20190630,0.1604,0.1491,4.3078,4.3078,0.4736,0.2872,2.2986,1093708.45,52381991.01,206907544.92,3.4751,2.5067,2.3392,3.238,1.3174,2.1736,0.7083,59243679.46,74098979.9,99663502.94,-74664395.0036,5335604.9964,224754314.49,13508333.63,378024668.37,288333519.54,1357075670.77,803808093.41,814116944.58,1821694573.17,861936055.75,0.1604,4.0859,-0.2865,2.5858,-0.3496,0.2223,-0.224,0.016,3.7242,14.4096,85.5904,9.4692,3.7242,5.465,3.1881,0.8161,,95.8741,4.3125,5.1604,3.6672,3.6,3.5922,3.6553,2.638,3.5133,7.3344,7.3106,29.9175,1.4269,1.3901,54.7857,45.2143,65.8788,20.7513,79.2487,52.6953,47.3047,-0.294,0.4269,2.3425,3.819,2.202,3.5899,4.7066,-0.1549,96.7149,5.276,2.638,669865367.45,4.3825,5.2488,95.5358,2.1327,2.0694,1.5294,-11.6529,-68.1809,-68.7159,-250.0,-69.4125,-68.1464,-68.1531,-69.52,-250.0624,-70.0334,-2.0943,3.2903,-1.9772,13.9642,13.9642,19.4489,38.1579,6.2749
0,002755.SZ,20190822,20190630,0.41,0.41,2.4793,2.4793,0.0022,0.2207,1.0558,21230777.13,360916929.98,2135431321.75,2.0755,1.9169,1.8657,3.4787,1.0127,3.236,0.7253,424404177.55,441875437.82,484762634.29,234496394.2977,234496394.2977,1191068331.58,79068184.82,0.0,-1203389177.4,1971203650.01,1280970178.88,77581001.48,2116545548.0,1184799307.51,0.4117,2.278,0.2981,1.2765,0.1416,0.4761,0.2526,0.2526,16.5814,92.7987,7.2013,72.6441,16.5814,61.6809,11.2855,-0.3223,,81.5568,18.5984,19.2024,19.3366,19.3,18.2623,13.9284,12.0273,18.9331,38.6732,27.8568,37.5039,1.6001,1.6053,72.9929,27.0071,58.2046,0.0,99.8971,93.7748,6.2252,0.2323,0.6001,1.6647,,1.552,,,0.2178,252.3453,24.0546,12.0458,751736998.39,19.5369,61.6728,82.0312,9.3656,8.7834,5.984,20.1103,-4.6512,-4.6512,233.3184,13.4618,18.4872,18.3757,14.46,3.1199,1139.8498,15.0215,14.4824,15.0227,17.764,17.764,21.5638,1.4106,304.0793
0,002756.SZ,20190827,20190630,0.74,0.74,6.8938,6.8938,2.291,0.8095,5.0527,129024962.82,135720528.65,332033378.68,3.5654,3.0455,2.9768,12.6224,1.1038,2.6826,0.5799,151646914.24,319597421.68,376134422.47,323050898.7759,472274773.7759,516976419.13,152451815.8,225902315.54,-440409129.74,2997452085.5,1554967419.31,977813289.57,3546523356.95,2110408040.04,0.7354,9.1985,0.4385,5.8622,0.624,0.8878,0.8974,1.3119,10.6563,13.3789,86.6211,5.8662,10.6563,1.0429,4.6207,0.2026,,93.8896,12.7516,12.8778,7.8835,7.61,4.0415,7.4672,6.179,7.6139,15.767,14.9344,21.2367,1.2696,1.2745,51.2601,48.7399,71.0979,6.3697,93.3722,67.6994,32.3006,0.2604,0.2696,3.6986,14.6589,3.3479,13.2688,,0.1763,43.9179,12.358,6.1856,1470503236.49,12.7161,0.7855,93.4277,4.7898,2.1506,3.7979,9.552,19.3548,19.3548,1492.0635,19.8618,20.9042,18.3202,-25.98,8820.3755,15.7321,-2.7458,-2.949,-2.7452,2.2239,2.2239,1.5308,66.359,2.2363
0,002757.SZ,20190828,20190630,0.5204,0.5202,3.5829,3.5829,4.7847,0.2772,2.6589,14112634.78,88384464.68,192877084.51,2.1456,1.6185,1.4743,3.1342,0.8434,1.495,0.3387,102196393.77,119246901.27,148620932.59,124001898.3416,188460204.5516,343038573.85,6471793.35,159711114.1,-153178760.72,955963851.14,463649671.03,212434800.7,1870118487.63,578533097.04,0.5202,8.6021,0.6622,2.9361,0.2672,0.6052,0.6293,0.9565,14.5572,27.3206,72.6794,11.7144,14.5572,2.587,8.7914,0.336,,85.5241,16.5997,16.891,6.12,6.01,5.2773,5.7205,4.9301,5.793,12.24,11.441,22.9417,1.2977,1.2447,39.122,60.878,43.0686,8.5402,90.6338,79.4769,20.5231,0.3224,0.2977,3.3285,10.6127,1.8773,5.9856,,0.2562,131.3984,9.8602,4.9169,577554257.91,16.5663,2.665,85.5746,2.8289,2.7904,2.1966,13.8277,17.3923,19.0117,54.792,24.2146,24.0798,29.0457,20.9,132.4177,17.885,-31.6974,13.856,2.4378,25.9043,25.9043,10.5983,-7.463,9.4674
0,002758.SZ,20190829,20190630,0.09,0.09,3.9397,3.9397,0.6688,0.1298,1.0668,3212246.96,16074370.75,123571269.72,1.5629,1.2071,1.1451,2.3735,0.7971,2.5689,0.5442,18649167.59,35221480.38,54895963.77,163797850.4248,183797850.4248,331246366.69,26508295.81,512762730.48,125292211.25,541397953.26,375098873.81,322709354.58,1173619429.24,251449389.6,0.0918,2.9628,-0.0686,1.1966,0.8089,0.1676,0.7795,0.8747,2.1444,14.9264,85.0736,12.0216,2.1444,6.6086,3.8639,1.5491,-0.0544,97.7473,2.8746,4.2545,2.9743,3.07,2.4789,2.3152,1.167,2.3812,5.9486,4.6304,56.8455,2.3173,2.3461,68.006,31.994,35.3537,43.6907,56.2828,76.5438,23.4562,-0.0216,1.3173,0.7588,1.2882,0.6219,1.0558,4.3211,-0.0166,138.063,2.334,1.2678,334363445.56,2.759,6.4081,97.0455,1.97,1.6486,0.8163,10.22,-10.0,-10.0,-13.5762,-5.2235,-8.8199,-5.4529,-11.8,-13.5656,-9.1196,4.0272,1.3345,3.8036,12.1299,12.1299,18.3667,81.6452,4.0347
0,002759.SZ,20190821,20190630,0.6728,0.6728,0.8374,0.8374,5.7801,0.107,1.3252,278466059.55,25749831.12,101527496.17,2.859,2.4963,2.2487,2.321,0.2715,0.6486,0.0916,29582671.88,316710977.78,343844707.24,-324751683.9013,-276436683.9013,179059609.5,4875452.43,371315000.0,249276500.36,1792099415.6,995261633.42,1229538133.78,4084778788.4,647620989.01,0.6728,8.2124,-0.0899,1.4322,-0.0292,0.7004,-0.7182,-0.6113,80.3369,26.8112,73.1888,17.2546,80.3369,6.5265,8.6133,2.1147,-0.9421,92.1878,81.4978,83.6366,8.5421,8.54,0.723,7.6623,7.36,7.9711,17.0842,15.3246,13.0074,1.1495,1.1606,35.8571,64.1429,41.9822,9.0902,90.9098,96.4205,3.5795,-0.076,0.1495,6.6879,10.0008,3.2276,4.8264,7.1892,-0.0732,198.3987,14.72,7.36,642940540.87,81.5941,5.6347,91.6887,5.7594,0.3849,4.9853,-3.6735,908.6957,908.6957,-129.8969,748.1749,747.5553,908.851,-11.51,-129.9058,811.6291,8.9236,6.7695,8.9233,-6.8111,-6.8111,-18.3327,113.4701,10.6646
0,002760.SZ,20190823,20190630,0.32,0.32,2.9259,2.9259,2.6887,0.3865,2.0758,13262700.98,15184055.27,69063103.03,2.2366,1.871,1.8233,3.3571,0.53,0.7354,0.2709,15797482.83,29144087.98,43862767.23,43918195.3939,80918195.3939,169199373.87,217977662.47,70182691.87,-100165057.32,507494465.77,296026174.09,195861116.77,611468991.29,216682655.12,0.3233,6.151,0.0311,2.4623,0.6725,0.3312,0.4991,0.9195,11.0483,26.8231,73.1769,19.7427,11.0483,9.3578,10.1638,0.221,,93.8645,10.6555,11.3191,5.3972,5.4,2.8809,3.0662,2.9928,5.0354,10.7944,6.1324,45.798,1.845,1.8034,53.6134,46.3866,50.8183,11.4777,88.5223,52.34,47.66,0.0114,0.8449,1.1835,7.7125,1.1096,7.231,,0.006,138.3116,5.9856,2.9928,354366159.84,11.0491,10.7548,96.3557,1.7878,0.7565,1.0144,26.665,166.6667,166.6667,-93.6891,244.4073,174.2915,176.0106,705.61,-93.6872,151.2275,5.5476,10.6717,5.5469,8.182,8.182,-20.0533,-37.2197,9.8648
0,002761.SZ,20190829,20190630,-0.017,-0.017,1.0484,1.0484,0.0387,0.1008,0.8329,1546447.7,-7455241.12,128264387.3,2.7536,1.1909,1.0867,9.081,0.6407,1.1646,0.3796,-6806751.95,-4475864.28,13288409.47,-30102298.25,-38102298.25,160690476.27,0.0,46500000.0,-87927088.09,612206826.05,334395065.52,229967977.43,746827352.81,323808297.46,-0.017,1.9724,-0.1736,0.9337,-0.128,-0.0129,-0.0868,-0.1099,-2.1997,35.2793,64.7207,35.0474,-2.1997,21.768,12.9577,0.3217,-1.1451,101.8722,-1.4997,-1.2311,-0.8576,-0.86,-1.082,-0.4673,-0.835,-0.8918,-1.7152,-0.9346,22.8305,1.2958,1.39,57.8595,42.1405,67.4595,6.2263,91.5909,92.0363,7.9637,-0.3156,0.2958,3.3014,14.7102,2.9548,13.1657,,-0.2905,246.9796,-1.67,-0.617,307280578.59,-1.459,22.413,106.368,-1.5435,-1.3574,-1.3708,-2.8398,-123.91,-123.91,-271.0345,-112.3734,-111.9943,-123.9791,-136.4,-390.6105,-124.2191,-42.0223,-9.9621,-1.4393,-7.164,-7.164,-27.7652,-277.7202,-0.9909
0,002762.SZ,20190826,20190630,0.08,0.08,0.509,0.509,0.4506,0.1661,1.1385,3697209.96,23453702.62,102236676.9,6.962,4.5188,1.8859,5.8562,0.2821,1.0345,0.1685,22654083.01,29048307.56,37497930.59,-17584846.3315,-17584846.3315,90738821.59,,0.0,-120198703.14,901668146.05,540982317.63,420783614.49,977595254.19,461862995.84,0.0767,2.7552,0.0296,1.3046,-0.1342,0.0821,-0.0497,-0.0497,15.0056,56.7363,43.2637,43.0753,15.0056,30.3489,13.5091,-0.7827,-0.16,87.4281,16.9343,16.1204,2.7768,2.73,2.3987,2.7158,2.528,2.6216,5.5536,5.4316,8.4935,1.0928,1.0939,59.1314,40.8686,84.3995,0.0,99.7777,100.0,,0.1154,0.0928,10.7498,,9.937,,,0.1154,524.4284,5.056,2.5384,174610405.96,16.9667,30.9572,88.9752,1.2371,1.0541,1.1315,-4.3061,-20.0,-20.0,-1.6611,-26.0888,-25.7807,-23.0466,-25.77,-2.3351,-23.3717,0.2474,-0.2388,-0.4807,-8.4386,-8.4386,-10.1637,-30.9356,0.4243
0,002763.SZ,20190828,20190630,0.49,0.49,3.1436,3.1436,1.7169,0.289,1.67,2551495.52,188654232.82,878382944.94,3.4534,1.8531,1.7582,6.2152,0.796,2.6746,0.5322,270054712.43,267479226.01,308425373.79,113485358.3261,113485358.3261,472955702.45,72807881.19,0.0,-581016216.82,1649147605.66,1160357314.19,579341097.37,1891607913.31,806581733.51,0.4644,4.446,0.1541,1.959,-0.1585,0.6497,0.2756,0.2756,16.1486,67.8648,32.1352,44.2057,16.1486,37.5562,7.0927,-0.4432,-1.5418,79.1353,21.0602,20.6657,10.5088,10.2,10.3686,10.9987,8.5946,10.8941,21.0176,21.9974,22.3915,1.2885,1.3366,67.0112,32.9888,67.6609,0.0,96.7707,86.6594,13.3406,0.1341,0.2885,3.3541,,3.0217,,,0.1162,349.5883,17.1892,7.8623,618468666.46,21.1352,40.6746,83.6615,4.1084,4.0191,3.4694,11.3724,6.5217,6.5217,-65.7403,3.8391,4.2735,6.3837,8.1,-63.7186,5.9172,-4.4138,0.4494,1.2216,12.4631,12.4631,9.7284,-35.3685,0.4404
0,002765.SZ,20190831,20190630,-0.14,-0.14,0.6073,0.6073,1.7346,0.1059,0.5022,8396653.8,-70289844.85,-4728306.06,1.3713,0.9585,0.8268,0.8213,0.2271,0.3659,0.0983,-89655346.02,-71598249.36,-17778025.61,15539090.27,15539090.27,781506624.05,794424575.15,253000000.0,-56039329.47,701948931.39,384106914.41,328067584.94,1872561350.99,292750745.96,-0.1285,3.3426,0.0085,0.608,-0.0885,-0.1487,0.0323,0.0323,-21.9562,-1.6172,101.6172,25.5289,-21.9562,5.3615,17.861,2.3063,-2.1205,130.664,-26.4876,-24.4881,-4.3479,-5.0,-4.9377,-2.4067,-2.1579,-4.2939,-8.6958,-4.8134,53.0357,2.1293,2.0898,41.1372,58.8628,20.3552,13.5109,85.9471,56.5635,43.4365,0.004,1.1293,0.88,6.3613,0.3838,2.7745,,0.0022,437.9033,-4.3158,-2.0805,1021644308.48,-26.6733,5.844,133.5521,-2.7003,-2.9995,-1.3542,-0.7708,-240.0,-240.0,-45.5128,-246.4068,-251.704,-241.1634,-305.41,-38.9103,-211.2314,13.7713,37.863,30.038,-48.6815,-48.6815,-41.6534,-66.2423,26.9097
0,002766.SZ,20190831,20190630,-0.259,-0.259,0.8942,0.8942,2.164,0.1143,-0.411,2230753.59,-111460145.45,66688867.38,1.257,1.131,1.0947,0.4014,0.1358,0.9616,0.0948,-129617465.23,-58675302.56,-62156126.12,69316623.44,71313275.36,1043748154.59,59278253.61,1603579401.3,1545723592.04,433981529.69,554355589.71,1609777321.33,2810185832.58,-125116689.3,-0.259,2.8537,-0.105,-0.2967,-0.1345,-0.1391,0.1644,0.1691,-29.1287,17.6832,82.3168,52.1294,-29.1287,5.3871,27.3791,19.3632,0.3418,134.3694,-34.0268,-15.5584,-8.641,-8.6,-8.8174,-1.4743,-2.7602,-2.0205,-17.282,-2.9486,69.1658,3.2432,3.1485,69.2879,30.7121,11.0902,57.0631,42.8281,79.6949,20.3051,-0.0205,2.2432,0.4447,0.7505,0.1603,0.2706,0.2808,-0.0164,610.1846,-5.5204,-2.7445,385959391.09,-34.1774,3.9765,124.7468,-3.046,-3.3605,-1.0769,-24.8666,-269.0601,-269.0601,75.2883,-262.0755,-262.1261,-269.0043,-292.22,75.282,-366.4623,-9.141,-3.2967,-9.1404,-51.639,-51.639,-43.466,42.1684,-36.5748
0,002767.SZ,20190726,20190630,0.0639,0.0639,0.8815,0.8815,1.915,0.3084,1.5749,2466950.61,7122829.79,41435523.79,6.0654,5.6497,2.8412,0.6106,0.1895,9.5544,0.1581,2518514.94,7900143.86,9514238.7,-15638481.2302,-15638481.2302,114925134.93,2251920.0,0.0,-51117717.85,709319267.95,582137939.05,531020221.2,719628861.35,282505977.92,0.0639,4.7984,-0.0989,1.8834,0.0723,0.0527,-0.1043,-0.1043,7.153,31.3362,68.6638,28.3412,7.153,12.6642,17.6997,-2.0228,-0.6026,98.0953,8.0128,5.9746,1.3369,1.33,0.993,0.9449,1.1312,0.9831,2.6738,1.8898,14.0029,1.1628,1.1657,83.3004,16.6996,84.7651,0.0,100.0183,98.0782,1.9218,-0.1291,0.1628,6.1425,,6.0534,,,-0.1267,387.0713,2.2624,1.1469,85914396.35,8.014,11.4558,96.4298,0.8239,0.5051,0.698,2.3242,-24.2891,-24.2891,67.1429,-20.3416,-25.7538,-24.2089,-38.7,67.1253,-26.3585,0.6904,0.1645,0.6911,-1.4555,-1.4555,10.7661,68.3135,2.9191
0,002768.SZ,20190819,20190630,0.62,0.62,7.4808,7.4808,3.4512,0.3219,3.176,3229751.99,164518342.09,361457689.93,1.6947,1.1436,0.7309,3.5447,0.7591,2.7589,0.5347,191584740.61,214584989.64,254746621.82,-491326785.887,-327303436.127,840717956.53,39807353.29,795216879.6,342196541.07,2047859917.11,1136561288.22,1478757829.29,3051853999.11,948799020.95,0.6184,7.9527,-1.2759,3.4979,-1.2226,0.7911,-1.8113,-1.2066,8.3323,17.813,82.187,7.4372,8.3323,1.8244,4.641,0.9718,-0.5325,90.5585,9.6613,10.575,8.0252,7.99,7.8706,5.655,4.4557,6.3917,16.0504,11.31,42.614,1.7426,1.8154,70.5043,29.4957,52.0769,26.0568,70.6836,97.6245,2.3755,-0.2116,0.7426,1.2873,2.7127,1.2221,2.5752,5.9845,-0.2065,147.6219,8.9114,4.4207,923319442.97,9.6447,1.9905,91.3838,4.1433,4.0001,2.2802,-8.5874,29.1667,29.1667,-62.0396,32.5597,31.9816,35.1605,37.09,-62.042,14.6188,6.6117,7.5338,6.6109,43.0772,43.0772,35.3555,6.8381,17.9217
0,002769.SZ,20190830,20190630,0.13,0.13,8.9972,8.9972,0.6831,0.2094,1.7884,4148321.65,46101762.78,268048317.07,1.1934,1.1661,1.1185,2.5578,0.3759,311.3811,0.3627,58617032.18,75753378.61,76834528.17,-98402940.4777,210102579.9723,1339360332.32,17073257.02,4231384149.92,-249038851.37,1327063734.05,1077296478.51,828257627.14,5602604169.25,745808122.28,0.1346,3.6728,-1.1311,1.9978,-0.3228,0.2029,-0.2636,0.5628,1.4972,7.9804,92.0196,5.9663,1.4972,3.6597,1.9192,0.3874,,98.2548,2.0629,2.2553,3.7081,3.69,3.4019,0.8181,0.5431,0.6993,7.4162,1.6362,80.2958,5.0751,6.8332,95.531,4.469,19.0696,75.5253,24.473,99.6945,0.3055,-0.0758,4.0751,0.2454,0.324,0.2375,0.3136,,-0.0756,81.8778,1.0862,0.5427,10372047.67,2.0687,5.9089,98.9281,1.4631,1.3534,0.2801,-0.0815,-35.0,-35.0,53.3355,-21.5681,-21.2422,-32.0741,-19.57,53.7232,-34.5562,2.3834,-39.8068,2.3843,44.1977,44.1977,44.572,-25.331,3.7926
0,002770.SZ,20190830,20190630,0.07,0.07,0.5797,0.5797,0.0058,0.0645,0.6215,2572399.23,76981948.79,168175845.36,1.1979,1.1609,1.1482,36.2035,0.3326,0.4632,0.1827,88938674.73,118705545.88,162770446.54,102713627.3828,97230496.7628,499686465.0,17063249.86,1198454009.75,-554100742.4,1763694335.19,334812755.4,-225429138.05,3050790239.39,751149754.3,0.0727,1.6918,0.2473,0.6861,0.074,0.1084,0.0938,0.0888,12.5343,26.4972,73.5028,11.3479,12.5343,4.6581,2.4355,4.2544,,85.9871,14.4115,18.7028,4.3891,4.39,4.2471,3.4164,2.2896,3.4151,8.7782,6.8328,48.0781,1.926,1.9169,56.8126,43.1874,49.4373,39.2834,60.7166,98.6471,1.3529,0.16,0.926,1.08,1.5456,1.0283,1.4716,,0.1578,31.8979,4.5792,2.2896,1369717726.04,14.4569,4.0897,83.5575,2.7127,2.7436,1.4096,45.2249,16.6667,16.6667,38.0022,31.1712,29.8058,22.7078,25.76,37.9514,13.1786,4.4837,5.4995,4.4875,9.5176,9.5176,12.4509,65.2405,8.4196
0,002771.SZ,20190726,20190630,0.05,0.05,1.4315,1.4315,0.7211,0.2089,1.2999,2343809.61,7909628.12,77642352.22,2.2147,1.5999,1.5819,0.5889,0.3067,2.5136,0.2599,8916599.9,11947225.49,19428646.89,-135492039.5191,-128840339.2891,369763452.75,10508749.1,41098382.43,-28057898.04,645444754.49,499075238.28,471017340.24,711743711.42,316680388.48,0.0489,3.1952,-0.7102,1.5088,-0.7653,0.0569,-0.6455,-0.6138,3.4125,25.8408,74.1592,18.6491,3.4125,3.9643,14.6787,0.0061,,97.0324,4.0089,3.9763,1.5278,1.52,1.1786,1.0335,0.8869,1.4308,3.0556,2.067,38.5865,1.6283,1.7225,83.3264,16.6736,59.1058,5.7743,94.2257,97.5061,2.4939,-0.3628,0.6283,1.5916,16.318,1.5318,15.7049,,-0.3538,510.7828,1.7738,0.8869,123896923.53,4.0195,3.7007,94.2475,1.2912,1.1132,0.8158,-0.2428,-58.3333,-58.3333,45.84,-46.5598,-46.3847,-48.9246,-55.02,29.6295,-50.5516,-23.1443,-10.495,-0.1419,-10.5519,-10.5519,-11.6803,732.4558,3.2903
0,002772.SZ,20190817,20190630,0.1397,0.1397,1.3844,1.3844,4.13,0.064,1.7327,16899399.2,32686406.68,120043231.65,6.1764,5.7299,5.6928,39.4986,0.3373,0.283,0.116,33946514.6,69150061.34,160178026.63,-25383402.77,489316597.23,226290524.53,144861956.37,1659516143.99,720118619.19,2317052096.36,1379466842.51,480269317.71,4296116184.25,660619473.06,0.1349,6.6272,0.4813,1.7967,1.2642,0.1881,-0.069,1.3308,9.8431,23.5821,76.4179,16.6039,9.8431,8.7724,4.1053,3.7261,,93.3313,9.7629,13.5843,1.8838,1.87,1.2418,1.5758,1.1418,1.7173,3.7676,3.1516,43.5087,1.7702,1.6671,35.266,64.734,49.6447,38.6283,61.3125,13.1233,86.8767,0.6641,0.7702,1.2971,1.5872,1.141,1.3962,3.2176,0.0871,59.1241,2.2836,1.1299,2563763288.83,9.8431,10.5069,112.5137,-0.6653,-0.9708,-0.3785,22.5509,37.7712,40.6848,184.1204,31.7784,36.3603,33.7306,113.05,179.9038,34.8094,1.6832,13.5755,0.1346,22.7635,22.7635,36.6174,-126.6777,-0.8002
0,002773.SZ,20190826,20190630,0.39,0.39,1.7385,1.7385,0.4319,0.3713,3.0538,24525130.8,315756728.11,1403209296.67,6.5581,5.9871,4.7423,4.5257,0.4688,3.4752,0.2925,358955858.97,381729547.18,424328157.94,-545977620.351,-545977620.351,467553166.14,481186782.68,0.0,-1753238849.13,3196506781.68,2598717366.23,845478517.1,4239875843.7,2992128462.43,0.3895,4.8535,0.2738,3.4252,-0.847,0.437,-0.625,-0.625,22.4057,92.3936,7.6064,67.239,22.4057,50.2281,17.9838,-0.9729,-0.0192,76.3647,26.4642,25.1348,8.1761,8.06,7.5868,7.3526,6.5543,7.8536,16.3522,14.7052,18.285,1.2238,1.2474,59.0961,40.9039,61.6062,0.0,100.0,49.2815,50.7185,0.5116,0.2238,4.469,,3.3692,,,0.2521,445.7269,13.1086,6.5543,935279541.06,26.1669,56.714,83.963,3.029,2.7662,2.4544,20.3289,8.3333,11.4286,32.0791,13.2832,7.3818,9.668,18.07,71.1402,-4.8114,-19.9542,-0.1206,3.8179,9.7901,9.7901,17.3277,-40.8778,15.2113
0,002774.SZ,20190827,20190630,-0.019,-0.0186,0.8872,0.8872,1.2575,0.1756,0.6657,8965989.56,-15317469.9,80523070.17,2.8736,2.1734,1.0446,1.4342,0.2397,2.4867,0.1977,-16463431.46,-7404631.65,-604404.93,-4555944.83,-4555944.83,438489562.6,45962206.1,0.0,-251935204.54,958723190.75,821572150.72,569636946.18,1041882464.88,286990541.84,-0.0186,3.0514,-0.1125,0.8413,-0.0556,-0.0217,-0.0134,-0.0134,-2.1603,26.6043,73.3957,30.1982,-2.1603,18.8196,11.9222,-0.5436,,105.4394,-2.0333,-2.4464,-0.6055,-0.6,-1.4601,-0.4837,-0.4271,-0.7703,-1.211,-0.9674,31.7396,1.465,1.4593,82.5548,17.4452,62.8121,0.0,99.9111,90.5125,9.4875,-0.0875,0.465,2.1487,,1.979,,,-0.0792,342.687,-0.8542,-0.4149,125657022.64,-1.9778,15.0021,97.4397,0.942,0.5674,0.6433,5.8441,-148.8432,-147.8149,16.1074,-139.096,-137.6905,-148.7926,-1159.66,14.544,-146.4512,-1.5328,-0.5885,-1.5305,-12.1395,-12.1395,8.4372,161.5769,5.0407
0,002775.SZ,20190815,20190630,0.2654,0.2651,2.8282,2.8282,2.1351,0.232,1.7194,850832.31,135237206.59,292626967.11,2.1266,1.5524,1.5416,1.8404,0.4781,64.8712,0.3629,159383565.19,170127098.33,175782979.48,293701188.391,220051188.391,1142956807.25,17475602.69,486350000.0,-325193472.66,2387281758.97,1666607971.43,1191414498.77,3013325053.49,1000728223.47,0.2654,4.9275,0.2088,1.9514,-0.1832,0.3317,0.5727,0.4291,9.3829,20.1759,79.8241,7.502,9.3829,,5.0412,2.4608,,89.0109,11.1105,11.7298,5.4146,5.35,5.3807,4.2571,3.4053,4.7424,10.8292,8.5142,39.4556,1.6517,1.59,75.3737,24.6263,57.1974,16.14,83.86,89.8301,10.1699,0.0724,0.6517,1.5345,5.1958,1.4497,4.9086,,0.065,229.5475,6.8106,3.4053,106986609.39,11.085,,86.4816,4.7128,4.6976,2.9572,12.1757,-11.4448,-11.4267,152.3571,4.8966,4.6194,4.4066,10.39,183.7487,-0.0088,1.0894,9.2914,1.0894,5.077,5.077,6.6519,565.5421,4.4158
