,ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
0,000725.SZ,20190430,20190331,0.03,0.03,0.7602,0.7602,1.0982,0.0331,0.3758,699477487.0,352304432.0,4671694896.0,1.5336,1.3289,1.184,1.3952,0.2705,0.2045,0.0864,497413353.0,1886907661.0,,-12344357234.7084,-6841045025.7084,48742065302.0,15633422262.0,121053437202.0,71178290561.0,79014816153.0,33367059850.0,-2717755552.0,243919658522.0,14231306253.0,0.0302,2.5024,0.1771,0.409,-0.0609,0.0542,-0.3547,-0.1966,3.1823,17.6595,82.3405,14.4371,3.1823,2.6186,9.5802,2.2383,0.4845,98.1197,4.7412,7.1327,1.2164,1.22,0.4074,0.6163,0.275,0.5108,4.8656,2.4652,60.1466,2.5092,3.5408,31.1064,68.8936,25.6296,49.6284,35.6994,33.7231,66.2769,0.0986,1.5092,0.4696,0.7193,0.4261,0.6527,1.1101,0.0332,115.716,1.1,0.3435,191634383012.0,4.8944,2.6186,98.1197,1.2164,0.4074,0.275,23.3015,-48.2759,-48.2759,-14.4031,-46.8199,-45.8044,-47.8979,-71.56,-14.3628,-48.177,1.4226,1.4034,1.4222,22.6619,22.6619,22.6619,546.6053,0.5386
0,000726.SZ,20190430,20190331,0.23,0.23,1.6748,1.6748,0.7582,1.1085,5.5531,19782606.09,175390785.73,472121157.02,1.5079,0.6191,0.4563,3.832,0.425,0.2678,0.1444,209194299.54,265511853.42,,-598292763.7722,-189534501.1222,798409603.38,267216412.64,1887537026.13,1349057590.62,6616330300.41,1274577291.4,2446985720.79,9793168181.13,6146003832.77,0.2115,7.9385,-0.0972,6.6616,0.0032,0.2878,-0.6485,-0.2054,12.7805,30.555,69.445,15.404,12.7805,2.587,10.8171,1.9999,0.0285,86.4613,15.1703,17.1835,2.6975,2.69,2.4241,2.4818,1.8459,2.3502,10.79,9.9272,27.196,1.3736,1.4786,34.8462,65.1538,60.9306,19.274,74.7873,84.9698,15.0302,-0.0358,0.3736,2.4801,3.8802,2.2404,3.5053,4.9044,-0.0304,204.8283,7.3836,1.8243,5811286054.46,15.1836,2.587,86.4613,2.6975,2.4241,1.8459,-5.8062,35.2941,35.2941,-206.5789,21.7092,21.7373,22.536,27.05,-206.6517,23.2842,2.4838,3.0465,2.4837,1.668,1.668,1.668,4.5089,-0.6069
0,000727.SZ,20190427,20190331,-0.064,-0.064,0.2773,0.2773,1.4518,0.0219,-0.376,1537135.0,-291614570.93,-355172448.48,0.7945,0.468,0.4466,1.5235,0.2232,0.0557,0.0399,-494336506.68,-498011038.86,,-1753468355.77,-1583364235.14,2403893514.06,2781049743.71,9403493875.96,7362179581.32,7776653501.74,-1345406191.23,756200255.66,25642863626.15,-1604200593.62,-0.064,2.0984,0.0977,-0.3542,-0.0291,-0.1099,-0.3871,-0.3496,-39.335,-28.2782,128.2782,9.7434,-39.335,2.059,8.0395,-0.355,0.0009,139.3583,-39.3557,-39.6508,-3.006,-3.01,-3.0219,-1.5804,-1.5679,-1.9283,-12.024,-6.3216,47.3223,1.8983,3.2654,16.8725,83.1275,25.2261,36.671,37.0667,44.8767,55.1233,0.0676,0.8983,0.6515,1.0108,0.5331,0.827,1.0563,0.0303,174.8599,-6.2716,-0.9206,22349850658.69,-39.2958,2.059,139.3583,-3.006,-3.0219,-1.5679,35.2329,-20.983,-20.983,334.2222,-22.9611,-23.3638,-21.0516,-17.31,335.05,-34.2471,-2.9642,-4.2425,-2.9614,20.1008,20.1008,20.1008,-146.6682,-9.8292
0,000728.SZ,20190426,20190331,0.13,0.13,0.2925,0.2925,3.747,0.3795,1.5077,4688818.5,417088347.93,,,,,,,,0.0119,161641157.6,,,,,,,,,,,,,6351294028.91,0.1253,7.4452,1.71,1.8872,1.4271,,,,42.8402,,,,42.8402,,41.9181,,,,56.0207,,1.6975,1.66,1.6787,,0.5082,,6.79,,71.497,3.5084,3.3403,,,,,,,,,2.5084,0.3985,,,,,0.0915,,2.0328,0.5082,1398513797.83,56.6777,,,1.6975,1.6787,0.5082,584.5373,153.46,153.46,1478.9474,158.3544,159.0777,153.46,152.81,1478.35,156.2191,1.7048,12.6973,1.71,56.3756,56.3756,56.3756,28.5766,-1.0752
0,000729.SZ,20190430,20190331,0.021,0.021,1.2234,1.2234,1.631,0.7135,1.2799,8268181.75,50576650.53,1120030284.46,1.6669,0.6673,0.4962,14.0315,0.5427,0.3612,0.1947,119014647.2,125516691.05,,-585497631.296,-580497631.296,3783524843.49,65603437.93,55000000.0,-1563297376.0,11866825515.05,2560064030.65,996766654.65,13878430344.52,5618584161.51,0.0209,4.6245,0.116,1.9934,-0.1172,0.0445,-0.2077,-0.206,2.0077,32.481,67.519,20.0865,2.0077,9.5846,10.5821,-0.0802,0.0,96.5486,3.6955,3.64,0.4525,0.45,0.3889,0.7088,0.3909,0.4894,1.81,2.8352,22.0229,1.2824,1.3617,36.094,63.906,66.94,0.3963,93.9177,98.3196,1.6804,0.0852,0.2824,3.3386,236.9874,3.0396,215.7605,,0.0838,155.1744,1.5636,0.3323,9796876973.9,3.7202,9.5846,96.5486,0.4525,0.3889,0.3909,9.4831,10.5263,10.5263,98.9708,11.1922,8.2659,8.6624,4.09,99.1521,7.5765,0.454,0.2194,0.4535,5.1342,5.1342,5.1342,127.902,1.0095
0,000731.SZ,20190429,20190331,0.0494,0.0494,1.2548,1.2548,1.0817,0.6985,1.9873,549823.95,28646458.65,134092375.58,1.8704,1.5468,1.3761,14.187,0.5385,0.3171,0.1814,45694454.22,56058737.29,,17782968.7247,-32226442.6453,327904668.4,25997972.48,738303704.66,-140905565.21,2528169609.04,626947521.7,140108137.34,3680959874.16,1588613159.01,0.0494,4.7881,0.1357,2.6858,0.0374,0.0948,0.0301,-0.0545,5.698,18.0675,81.9325,11.3854,5.698,3.1714,7.1233,1.0907,-0.0286,93.8432,6.4199,7.5533,1.0369,1.04,1.0174,1.37,1.0335,1.342,4.1476,5.48,27.0692,1.3712,1.4533,33.3895,66.6105,62.6581,20.0574,76.9395,65.9467,34.0533,0.1114,0.3712,2.593,3.836,2.3147,3.4243,,0.0735,44.7463,4.134,0.7135,2327877143.15,6.4626,3.1714,93.8432,1.0369,1.0174,1.0335,10.8131,-38.7097,-38.7097,440.9548,-17.4295,-16.8486,-38.7823,-39.56,440.6815,-42.1992,1.1727,-2.7529,1.1725,31.0142,31.0142,31.0142,115.8641,5.9115
0,000732.SZ,20190413,20190331,0.7814,0.7814,5.9897,5.9897,3.5644,0.2194,7.9563,459624628.1,512757173.88,2020986316.75,1.6013,0.3203,0.2721,4.0975,0.0367,2.0513,0.0304,670687090.16,1506984096.3,,18369288716.667,10642693331.657,79254885880.81,2631016380.9,127191402479.76,106548607754.91,17841677369.91,75387689005.46,100868414467.17,165392122793.34,10174229525.22,0.7814,17.1879,9.5936,8.1757,4.6186,1.211,14.761,8.5521,13.3736,27.1133,72.8867,12.1312,13.3736,6.3679,3.2732,2.49,0.5626,91.0021,17.7516,20.2175,4.8804,5.13,2.5736,0.6146,0.4065,0.6791,19.5216,2.4584,84.5515,6.4731,12.3071,81.1904,18.8096,7.2152,76.9029,12.9326,59.9675,40.0325,0.0952,5.4731,0.1023,0.1682,0.0853,0.1403,0.1675,0.0571,2791.1954,1.626,0.3966,31749738227.66,17.7275,6.3679,91.0021,4.8804,2.5736,0.4065,160.1692,308.8959,308.8959,359.5671,199.9592,216.8142,308.9486,100.65,359.5674,220.3316,15.8776,1.7034,15.8775,24.4658,24.4658,24.4658,-41.3348,27.6641
0,000733.SZ,20190427,20190331,0.207,0.207,2.2508,2.2508,5.6062,0.4525,2.3603,10099712.84,96341659.92,419872158.27,2.2707,1.8109,1.6259,0.6076,0.1501,0.8417,0.111,101638004.79,145059176.69,,-384236109.4179,-368667327.9179,2633534324.14,423623626.5,2571204865.13,1557217488.71,4599939550.55,4470706105.06,4341482593.77,7687854859.38,1448041677.37,0.2068,9.6699,-0.3732,2.8128,-0.6171,0.2818,-0.7464,-0.7161,8.651,36.2352,63.7648,24.542,8.651,5.1145,17.2107,2.2168,1.9847,91.2286,10.2092,12.5187,2.1717,2.18,1.9656,1.3893,0.9601,1.602,8.6868,5.5572,52.3812,2.1,2.1303,74.3508,25.6492,42.81,33.445,64.7527,62.5102,37.4898,-0.0546,1.1,0.8845,1.9361,0.8173,1.789,2.9539,-0.0341,332.9287,3.8404,1.0195,530789605.46,10.3019,5.1145,91.2286,2.1717,1.9656,0.9601,-16.5786,15.0,15.0,25.8199,11.4146,14.7625,24.0785,31.82,18.6395,5.5718,3.183,5.997,3.1828,-21.715,-21.715,-21.715,89.8328,17.5299
0,000735.SZ,20190425,20190331,-0.0117,-0.0117,0.1904,0.1859,1.3799,0.1856,0.88,3165504.88,-16614299.59,28768052.85,1.6987,0.7927,0.5948,6.1046,0.1443,0.0899,0.0349,-28062238.95,-6157238.81,,-154434832.14,-154434832.14,690131188.9,671315284.31,810000000.0,512715369.76,3562520892.11,614965295.47,507680665.23,4888876526.68,1226950815.76,-0.0117,3.4375,-0.021,1.0655,-0.0761,-0.0053,-0.1341,-0.1341,-6.376,13.4387,86.5613,26.7004,-6.224,2.8205,20.2539,2.9893,-1.3788,112.7964,-5.4504,-2.8077,-0.3392,-0.34,-0.419,-0.098,-0.2172,-0.1351,-1.3568,-0.392,34.7413,1.5324,1.5846,23.9203,76.0797,56.9974,16.5682,80.9649,40.532,59.468,-0.0275,0.5324,1.8229,4.8868,1.6406,4.3982,6.9483,-0.0111,404.0164,-0.8688,-0.2141,2659958094.04,-5.797,2.8205,112.7964,-0.3392,-0.419,-0.2172,-11.2864,-104.0667,-104.0667,-273.5537,-103.5856,-103.8127,-104.0589,38.11,-272.9484,-103.9619,-0.3363,-1.0281,-0.3386,7.7879,8.2028,8.2028,-166.2547,2.4468
0,000736.SZ,20190430,20190331,0.2,0.2,2.1572,2.1572,0.496,0.2264,3.607,51041500.01,39784198.63,371679143.0,1.5853,0.5181,0.3737,,0.0251,17.0621,0.0233,233902905.92,214241164.97,,-2979001545.0288,-917923111.8688,23326276453.27,3487164114.76,11000477764.48,6092386415.06,2090996508.64,14529794524.27,11120839872.32,15407711785.54,1708888272.3,0.2037,5.3294,-7.6972,3.8334,-2.5988,0.4806,-6.6825,-2.0591,15.9663,38.6504,61.3496,9.8756,15.9663,2.7618,6.082,1.0318,,75.6767,21.3044,22.2787,3.8974,3.9,1.7072,0.5197,0.3724,1.0517,15.5896,2.0788,89.5615,9.5799,17.6903,93.2121,6.7879,4.9525,71.3959,15.4196,65.6515,34.3485,-0.1382,8.58,0.0628,0.216,0.0553,0.1901,0.3432,-0.0907,3896.1039,1.4896,0.2203,429129977.23,21.2469,2.7618,75.6767,3.8974,1.7072,0.3724,-356.8196,2100.0,2100.0,-2174.5863,1446.4394,1463.6813,3936.6887,212.0728,-19721.3257,415.8541,3.9741,4.95,3.9749,118.8004,118.8004,118.8004,-78.698,12.4762
0,000737.SZ,20190425,20190331,0.008,0.008,0.4247,0.4247,1.805,0.162,-2.2647,1205537.98,3199377.15,71984684.18,0.7212,0.5018,0.4673,2.4721,0.2934,0.5564,0.1485,8622426.69,24518918.18,,-1622785.7277,-152622785.7277,453545803.14,68383959.72,644285666.67,342924563.84,154347888.07,-305663725.71,35785838.13,1043867567.47,-1153887587.36,0.008,0.7023,-0.0806,-2.1027,-0.5251,0.0447,-0.003,-0.2781,2.1902,30.889,69.111,25.3354,2.1902,10.2314,8.8,6.304,,96.3001,4.2084,10.5212,1.1495,1.11,0.8349,1.5627,0.3253,1.1402,4.598,6.2508,74.4806,3.9186,4.0946,50.4978,49.5022,9.8575,61.721,36.9205,94.0098,5.9902,-0.0403,2.9186,0.3305,0.5982,0.1323,0.2396,0.4501,-0.0379,163.3099,1.3012,0.2807,477830499.44,4.2172,10.2314,96.3001,1.1495,0.8349,0.3253,-18.9819,109.8039,109.8039,-249.8141,123.4198,123.3232,109.8342,106.8,-249.7419,,1.1522,-0.4144,1.1562,-54.4605,-54.4605,-54.4605,-97.7805,-230.4179
0,000738.SZ,20190425,20190331,0.0587,0.0587,0.5359,0.5359,2.3281,0.0672,1.3228,10981495.03,56286579.89,191540151.48,2.8897,2.2101,2.1683,0.5311,0.141,0.3002,0.0834,69945004.55,87623162.25,,-419858830.606,-389858830.606,1085668223.69,216429537.12,430000000.0,-471739798.74,4980022783.35,2864168653.39,2392428854.65,6168299019.76,1592393517.75,0.0587,4.7373,-0.0738,1.39,-0.2045,0.0765,-0.3665,-0.3403,11.1072,31.1966,68.8034,19.1773,11.1072,1.0183,17.2263,0.9327,-0.0021,88.6079,13.328,14.2714,1.2475,1.25,1.0439,1.1899,0.926,1.1927,4.99,4.7596,23.1862,1.3018,1.3657,58.6292,41.3708,66.6634,6.9711,87.9865,87.5048,12.4952,-0.0558,0.3018,3.1334,12.6216,2.8751,11.5814,,-0.0488,378.7133,3.704,0.9134,2294348943.09,13.3387,1.0183,88.6079,1.2475,1.0439,0.926,-13.7722,15.7791,15.7791,72.8876,17.7805,17.3603,15.6991,1.63,72.8864,10.6906,1.3109,2.9266,1.311,11.514,11.514,11.514,183.388,4.5247
0,000739.SZ,20190423,20190331,0.0938,0.0938,1.4215,1.4215,0.3682,0.0953,1.4681,2262067.22,108298282.32,530337474.25,1.5068,1.1379,1.0436,1.5409,0.5421,0.8608,0.2921,129689810.16,156834270.99,,68017431.6915,-101082568.3085,1613642944.87,201783527.59,447595017.77,-191308232.3,3034746242.32,1044557589.31,853249357.01,3903349436.24,1842427371.06,0.0938,2.9323,0.153,1.5633,0.0071,0.1331,0.0577,-0.0858,6.5994,31.656,68.344,23.0946,6.5994,12.2031,9.6335,1.2579,0.0548,92.2588,8.2131,9.3615,3.2518,3.25,3.1852,2.7348,1.9279,3.2482,13.0072,10.9392,39.5718,1.6549,1.6867,54.3087,45.6913,53.0664,11.4669,88.5331,91.0834,8.9166,0.0875,0.6549,1.5271,7.7207,1.341,6.7801,,0.0797,123.7005,7.7116,1.9279,2071136805.01,8.1035,12.2031,92.2588,3.2518,3.1852,1.9279,10.7655,64.5614,64.5614,-10.7872,73.5994,63.4297,64.6171,70.24,-10.774,48.471,3.3337,-0.5563,3.3331,15.8649,15.8649,15.8649,-29.029,10.8749
0,000750.SZ,20190427,20190331,0.06,0.06,0.2292,0.2292,1.4888,0.145,0.3137,866638.75,249373524.2,,,,,,,,0.0145,-172113487.96,,,,,,,,,,,,,1933847734.19,0.0594,3.2818,1.1959,0.4587,0.7983,,,,27.7456,,,,27.7456,,47.1433,,,,36.9036,,1.8261,1.83,1.8197,,0.4009,,7.3044,,79.7094,4.9284,4.88,,,,,,,,,3.9284,0.2459,,,,,0.0896,,1.6036,0.3742,162651134.08,36.9208,,,1.8261,1.8197,0.4009,521.701,100.0,100.0,242.2725,78.4036,79.0392,78.78,77.69,242.3,79.4105,1.9288,11.7367,1.93,64.5636,64.5636,64.5636,657.4339,-0.3496
0,000751.SZ,20190423,20190331,0.017,0.017,1.3756,1.3756,0.9333,0.2637,-0.4577,2743902.07,20576523.02,138782205.44,1.212,0.3412,0.2776,12.0883,0.7552,2.0887,0.417,22205972.76,46995595.5,,86620422.77,-10331417.23,1071091487.63,80926551.61,1028724560.0,741024725.48,1624459941.35,445124355.48,1186149080.96,3480932325.84,-273435261.36,0.0165,1.7393,0.0402,-0.1939,-0.0234,0.0333,0.0614,-0.0073,1.2024,7.1557,92.8443,5.3505,1.2024,0.4349,3.692,1.2237,,98.855,1.2112,2.4231,0.9555,0.96,0.8431,1.0103,0.5014,1.3355,3.822,4.0412,47.0703,1.8893,1.9059,54.9313,45.0687,35.0632,29.5531,70.4469,96.289,3.711,0.027,0.8893,1.1245,2.3837,0.7449,1.5791,2.1922,0.026,93.9088,2.0056,0.5014,1250214413.48,1.1994,0.4349,98.855,0.9555,0.8431,0.5014,2.9193,-29.1667,-29.1667,114.3725,-31.6711,-31.2256,-31.004,-33.1,114.3601,-31.9029,0.9577,-0.7922,0.9601,-0.3506,-0.3506,-0.3506,128.7035,1.32
0,000752.SZ,20190430,20190331,-0.0829,-0.0829,0.2701,0.2701,0.0912,0.2625,-0.0181,-2161371.09,-19700810.16,15389361.69,0.9752,0.9464,0.9398,51.2594,0.1514,0.54,0.0622,-14329265.99,-2925300.66,,55704793.88,55704793.88,489356743.26,49652389.31,4300000.0,-374662829.6,346581007.23,-12115095.49,-391077925.09,609303252.24,64442408.06,-0.0829,1.3355,0.1694,0.2443,0.1687,-0.0111,0.2112,0.2112,-27.3682,21.6016,78.3984,40.8588,-27.3682,3.027,15.6212,22.2106,-0.2053,120.1135,-23.2982,-4.1062,-6.0195,-6.02,-5.4244,-0.2554,-1.7024,-0.4914,-24.078,-1.0216,47.3137,1.898,3.1535,41.5603,58.4397,30.1818,0.7057,57.8137,90.0697,9.9303,0.0913,0.898,0.6484,81.921,0.6379,80.6002,,0.0822,29.3937,-6.8096,-1.9088,129435983.51,-26.3167,3.027,120.1135,-6.0195,-5.4244,-1.7024,62.702,-752.7559,-752.7559,-58.0901,-257.1909,-277.557,-752.1762,-687.69,-58.0954,-1566.4624,-5.8446,0.5253,-5.8436,-21.855,-21.855,-21.855,95.3579,-55.5272
0,000753.SZ,20190423,20190331,0.028,0.028,0.6057,0.6057,0.6641,0.0615,0.5781,1793776.23,26444011.42,113870887.3,1.5384,0.769,0.6352,3.986,0.1739,1.6053,0.1182,33542906.97,42171022.98,,-121265915.8641,-77300666.3641,1524781064.58,460977663.08,803745151.5,-387828847.89,1783642811.76,1216167666.55,758611418.66,3115381522.57,634181584.79,0.0285,2.3121,0.2653,0.6396,0.1504,0.0425,-0.1223,-0.078,4.5346,18.9622,81.0378,12.4927,4.5346,6.6958,4.3044,1.4925,0.457,94.4143,5.4339,7.0225,1.2416,1.24,1.1627,0.8303,0.5362,1.0916,4.9664,3.3212,54.6839,2.2067,2.2331,68.1214,31.8786,34.9656,25.7993,73.5847,80.9749,19.0251,0.1165,1.2067,0.8218,2.8522,0.6394,2.2192,,0.0943,316.1211,2.1448,0.556,751230446.92,5.53,6.6958,94.4143,1.2416,1.1627,0.5362,43.808,3.7037,3.7037,5995.5556,7.2763,9.306,4.6008,87.78,5956.9191,-0.0389,1.5995,0.8796,1.6022,-11.5475,-11.5475,-11.5475,-36.5902,4.6415
0,000755.SZ,20190426,20190331,0.0186,0.0186,0.3822,0.3822,2.7181,0.3421,-1.8116,0.0,8718634.52,94533624.45,0.3634,0.3631,0.3595,3.0077,0.19,21.8508,0.0197,8718634.52,90104895.55,,-412663361.68,-437663361.68,2230750296.0,751406542.94,5017887002.85,4173577774.14,-7048575016.73,-1604089099.48,-2159509439.31,6073068206.98,-689590985.09,0.0186,2.2486,0.4387,-1.4695,-0.1214,0.192,-0.8794,-0.9327,4.8618,52.715,47.285,47.4818,4.8618,,2.0982,45.3836,,95.1382,4.8618,50.2454,0.8297,0.83,0.8297,0.9882,0.0956,1.4817,3.3188,3.9528,88.3473,8.5817,8.677,10.1107,89.8893,-77.8399,82.6252,17.3748,31.4953,68.5047,0.0817,7.5817,0.1319,0.2103,-0.8811,-1.4047,-1.6889,0.0257,30.7575,0.3824,0.0956,7918739.66,4.8618,,95.1382,0.8297,0.8297,0.0956,114.7871,117.3346,117.3346,268.6011,116.9993,117.03,117.3214,130.08,297.4844,118.6705,0.8341,-1.3672,0.8332,-75.6322,-75.6322,-75.6322,-94.3504,61.2819
0,000756.SZ,20190424,20190331,0.12,0.12,2.6015,2.6015,1.0049,0.4118,1.7999,2763830.97,72681010.68,520900379.25,0.9905,0.6533,0.6209,3.2735,0.6915,0.6209,0.2706,95317059.01,120398600.32,,-129568953.2917,-134618943.6917,1566129927.23,228740981.51,1338446018.13,690135044.92,2432711006.93,-22283136.39,115258462.33,4245198367.25,1375372987.32,0.1213,4.4885,0.0905,2.2117,-0.2248,0.1936,-0.2084,-0.2165,5.0595,32.1988,67.8012,25.2774,5.0595,16.0707,7.88,1.3267,,94.1081,6.2043,7.4423,2.7542,2.76,2.6533,2.014,1.3692,2.3699,11.0168,8.056,51.8755,2.0779,2.1824,38.5707,61.4293,40.2762,31.5285,65.7493,75.0637,24.9363,0.0239,1.0779,0.8908,2.0854,0.7764,1.8176,3.525,0.018,99.0812,5.4768,1.262,3002668016.46,6.1156,16.0707,94.1081,2.7542,2.6533,1.3692,3.4803,9.0909,9.0909,1164.7059,20.324,19.5064,11.6154,11.42,1485.4952,0.556,3.8692,2.0945,3.868,14.1403,14.1403,14.1403,32.4711,10.9983
0,000757.SZ,20190426,20190331,0.01,0.01,0.3172,0.3172,1.8483,0.1505,-1.4386,332940.34,5305348.38,40586560.86,1.5497,1.2843,1.2629,1.2145,0.2353,0.3712,0.1142,6870831.82,9327533.68,,-70702425.612,-30702425.612,248019813.73,94628626.93,225168104.08,-31984077.37,688895845.51,223291166.62,124307089.25,931214381.4,-581740366.03,0.0125,1.5602,0.059,-1.2881,0.1331,0.0207,-0.1566,-0.068,3.9332,28.3317,71.6683,23.0528,3.9332,4.2613,17.3038,1.4877,,95.2038,5.0776,6.5111,0.8033,0.8,0.7559,0.7436,0.4492,0.7958,3.2132,2.9744,44.5744,1.8042,1.7872,49.415,50.585,54.0793,24.1801,75.6681,71.5351,28.4649,0.0656,0.8042,1.241,3.1294,1.2132,3.0595,,0.0469,174.9336,1.7968,0.4495,529655208.59,5.0234,4.2613,95.2038,0.8033,0.7559,0.4492,18.5937,-66.6667,-66.6667,33.4842,-56.1586,-56.4087,-58.0384,-60.16,33.4577,-62.2803,0.7881,3.1481,0.7868,-26.2869,-26.2869,-26.2869,207.6701,11.2459
0,000758.SZ,20190430,20190331,0.036,0.036,1.36,1.36,0.4847,0.1648,1.1586,4688288.11,66154933.87,432409914.52,1.5113,1.1141,0.9353,0.7032,0.1759,0.7872,0.1066,170625282.74,174956582.98,,-451084347.346,-271681376.386,5457338712.02,1502961968.96,8566863660.69,4655310197.72,1362148347.78,5119663247.69,5762902032.57,18000228198.67,2606129742.71,0.036,2.6593,-0.0848,1.3233,-0.0713,0.0888,-0.229,-0.138,4.2801,16.1446,83.8554,6.762,4.2801,2.4292,4.6534,-0.3206,0.885,93.6295,6.6158,6.5322,1.3536,1.35,1.2641,0.6966,0.4564,0.6123,5.4144,2.7864,62.2069,2.646,4.7992,60.6229,39.3771,5.4572,47.5931,29.0953,64.4814,35.5186,-0.0167,1.646,0.3373,0.6113,0.0877,0.159,0.2926,-0.0107,288.5286,1.8256,0.2821,4719086677.89,6.8528,2.4292,93.6295,1.3536,1.2641,0.4564,-6.2319,-23.0769,-23.0769,-106.6002,-26.8811,-26.0621,-23.1981,-24.86,-106.5965,-23.6919,0.1393,-1.2392,0.14,-28.6159,-28.6159,-28.6159,625.4079,0.647
0,000759.SZ,20190427,20190331,0.04,0.04,6.4838,6.4838,1.5866,0.5922,1.8355,-2125735.14,28751380.09,934617330.89,0.735,0.4795,0.4024,43.6617,1.345,1.2874,0.5413,41610763.46,41646829.53,,266590901.5664,386590901.5664,4347518852.12,9623251.59,303477500.0,-1370121274.17,2532603895.45,-1232420839.99,-2602542114.16,3952598297.51,1653308264.62,0.0391,5.0143,0.6383,2.4277,0.5808,0.0612,0.3915,0.5677,0.5877,21.1661,78.8339,19.6498,0.5877,16.7425,2.8223,0.085,,99.0577,0.9131,0.9432,0.7828,0.78,0.8452,0.5106,0.3182,0.7255,3.1312,2.0424,56.0862,2.2772,2.398,41.1394,58.8606,30.4775,7.6779,86.3948,99.7935,0.2065,0.0935,1.2772,0.7327,11.2524,0.5434,8.3453,,0.0933,34.7945,1.2728,0.3264,3527439150.45,0.8581,16.7425,99.0577,0.7828,0.8452,0.3182,9.8449,33.3333,33.3333,-26.8592,30.2087,30.6483,46.8154,61.9,-26.8524,29.6812,0.7859,3.8204,0.7858,1.5873,1.5873,1.5873,-93.32,13.2125
0,000760.SZ,20190430,20190331,-0.02,-0.02,0.0034,0.0034,1.8479,0.0241,-2.1976,2191658.13,-18271952.34,213460.04,1.1289,1.0316,0.7473,0.9178,0.0086,0.023,0.0033,-19002505.05,-11407405.17,,-4381016.9,-4407335.53,65372176.65,572715.47,207264172.61,28462126.99,250325940.45,35143885.52,63606012.51,727788158.24,-1677615706.8,-0.0208,0.6744,-0.2351,-2.1735,-0.2364,-0.0148,-0.0057,-0.0057,-607.4948,8.0643,91.9357,712.6268,-607.4948,18.7123,517.3782,176.5363,0.0,817.8925,-717.2786,-430.9585,-3.0423,-3.02,-3.4569,-1.4331,-2.0202,-1.5498,-12.1692,-5.7324,34.4208,1.5249,1.5059,38.7763,61.2237,31.5378,28.4786,71.5214,99.7904,0.2096,-0.6655,0.5249,1.9052,2.5114,0.9162,1.2078,8.7951,-0.6641,1126.632,-8.0808,-2.0202,124533210.4,-607.4948,18.7123,817.8925,-3.0423,-3.4569,-2.0202,-6854.7498,50.0,50.0,-172.7378,44.6944,48.3808,48.7089,50.4,-172.7897,-76.0739,-2.9919,-0.5606,-2.9967,-96.343,-96.343,-96.343,98.0045,-70.8695
0,000761.SZ,20190419,20190331,0.07,0.07,3.0349,3.0349,3.185,0.248,0.5722,12510292.93,259096025.14,678973029.08,1.0451,0.7117,0.6644,19.0,0.3482,0.4975,0.1965,270785477.47,98551567.83,,-126034061.4106,-217198937.0906,20534175801.45,311208323.93,19281931170.65,1968879344.96,18950009551.52,1477517784.98,-3576213464.39,39219954308.27,3178599117.74,0.0701,5.0073,0.7103,0.8202,0.5494,0.0254,-0.0325,-0.056,2.3061,5.773,94.227,3.011,2.3061,2.6598,1.9753,-1.6241,,97.6976,2.4972,0.8379,1.4098,1.41,1.3449,0.1647,0.4532,0.2359,5.6392,0.6588,66.8061,3.0126,3.1065,57.0562,42.9438,31.549,49.1636,49.4774,81.7236,18.2764,0.0839,2.0126,0.4836,1.0064,0.4722,0.9828,9.6248,0.0686,92.4818,1.8128,0.4538,23359988838.87,2.462,2.6598,97.6976,1.4098,1.3449,0.4532,23.4037,-22.2222,-22.2222,131.0283,-18.1859,-19.6937,-22.5375,-25.4,131.0269,-25.588,1.4589,0.7258,1.4573,1.028,1.028,1.028,-18.3838,4.0994
