,ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,im_n_incr_cash_equ
0,300092.SZ,20191025,20191025,20190930,1,1,,,295721322.06,2869999.91,,,,,,,,,,,,12676625.93,311267947.9,140024463.42,50666825.29,24210231.98,,,,,,28302825.07,243204345.76,68063602.14,4016013.69,,,56364.08,,4072377.77,3455731.74,,,12000000.0,,15455731.74,-11383353.97,4000000.0,,,7086300.0,50479638.9057,4000000.0,4046241.6,,42336681.36,50382922.96,-43296622.96,838.12,13384463.33,24303711.16,37688174.49,3086300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,300093.SZ,20191028,20191028,20190930,1,1,,,297874937.55,,,,,,,,,,,,,291357398.0,589232335.55,106063251.64,71455854.24,36831045.88,,,,,,130330386.95,344680538.71,244551796.84,,,,,,,10642402.87,,,210000000.0,,220642402.87,-220642402.87,177000000.0,,3577109.1,183577109.1,,195048620.11,8387997.38,,13740193.45,217176810.94,-33599701.84,-2061638.95,-11751946.82,27355575.44,15603628.62,3000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,300093.SZ,20191028,20191028,20190930,1,1,,,297874937.55,,,,,,,,,,,,,291357398.0,589232335.55,106063251.64,71455854.24,36831045.88,,,,,,130330386.95,344680538.71,244551796.84,,,,,,,10642402.87,,,210000000.0,,220642402.87,-220642402.87,177000000.0,,3577109.1,183577109.1,187285015.1049,195048620.11,8387997.38,,13740193.45,217176810.94,-33599701.84,-2061638.95,-11751946.82,27355575.44,15603628.62,3000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,300094.SZ,20191030,20191030,20190930,1,1,,,4800465332.79,100281422.05,,,,,,,,,,,,68383751.03,4969130505.87,4515642952.63,263579738.65,36689112.12,,,,,,187636962.56,5003548765.96,-34418260.09,,,,,,,363495318.07,,,,,363495318.07,-363495318.07,1761011871.27,,2111496.47,2367938646.51,-566446415.8523,1771443635.94,119376781.06,,43754222.94,1934574639.94,433364006.57,593776.01,36044204.42,223300865.49,259345069.91,604815278.77,2400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,300094.SZ,20191030,20191030,20190930,1,1,,,4800465332.79,100281422.05,,,,,,,,,,,,68383751.03,4969130505.87,4515642952.63,263579738.65,36689112.12,,,,,,187636962.56,5003548765.96,-34418260.09,,,,,,,363495318.07,,,,,363495318.07,-363495318.07,1761011871.27,,2111496.47,2367938646.51,,1771443635.94,119376781.06,,43754222.94,1934574639.94,433364006.57,593776.01,36044204.42,223300865.49,259345069.91,604815278.77,2400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,300095.SZ,20191026,20191026,20190930,1,1,,,633390054.44,8865750.62,,,,,,,,,,,,109425514.7,751681319.76,361465378.8,108876082.17,78635098.8,,,,,,211842110.28,760818670.05,-9137350.29,,,1496757.07,4613688.0,,6110445.07,58379455.33,65200000.0,,,,123579455.33,-117469010.26,711060919.9,,,711060919.9,-179010126.3221,578226017.64,34881970.72,1905482.93,31571538.8,644679527.16,66381392.74,-33.68,-60225001.49,162034811.21,101809809.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,300096.SZ,20191028,20191028,20190930,1,1,,,468376631.89,6185805.74,,,,,,,,,,,,193002497.1,667564934.73,217699266.62,290405248.85,52991081.85,,,,,,241446645.47,802542242.79,-134977308.06,,49614546.8,10699703.6,452200.0,,60766450.4,2637862.44,6219000.0,,,,8856862.44,51909587.96,154150000.0,,,163005400.0,-102643275.72,126571379.0,16918214.37,2145000.0,897427.09,144387020.46,18618379.54,,-64449340.56,325781246.11,261331905.55,8855400.0,8855400.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,300096.SZ,20191028,20191028,20190930,1,1,,,468376631.89,6185805.74,,,,,,,,,,,,193002497.1,667564934.73,217699266.62,290405248.85,52991081.85,,,,,,241446645.47,802542242.79,-134977308.06,,49614546.8,10699703.6,452200.0,,60766450.4,2637862.44,6219000.0,,,,8856862.44,51909587.96,154150000.0,,,163005400.0,,126571379.0,16918214.37,,897427.09,144387020.46,18618379.54,,-64449340.56,325781246.11,261331905.55,8855400.0,8855400.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,300097.SZ,20191030,20191030,20190930,1,1,,,460895829.98,,,,,,,,,,,,,42244971.45,503140801.43,308397049.04,116151930.48,20271269.64,,,,,,68149621.78,512969870.94,-9829069.51,,1435182.06,,976079.22,,2411261.28,41154981.04,5333333.4,,,,46488314.44,-44077053.16,359769813.16,,14700000.0,374469813.16,-27110519.81,373798390.11,12593099.84,,34990162.34,421381652.29,-46911839.13,2771.93,-100815189.87,172581334.83,71766144.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,300097.SZ,20191030,20191030,20190930,1,1,,,460895829.98,,,,,,,,,,,,,42244971.45,503140801.43,308397049.04,116151930.48,20271269.64,,,,,,68149621.78,512969870.94,-9829069.51,,1435182.06,,976079.22,,2411261.28,41154981.04,5333333.4,,,,46488314.44,-44077053.16,359769813.16,,14700000.0,374469813.16,,373798390.11,12593099.84,,34990162.34,421381652.29,-46911839.13,2771.93,-100815189.87,172581334.83,71766144.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,300098.SZ,20191030,20191030,20190930,1,1,,,1797614917.35,85541773.35,,,,,,,,,,,,40724230.25,1923880920.95,1507840340.86,525543253.97,85113281.79,,,,,,247226553.49,2365723430.11,-441842509.16,45720437.65,920213.59,162000.0,201643.66,,47004294.9,141907186.99,38293200.0,,20000000.0,,200200386.99,-153196092.09,397843342.79,,,405843342.79,-369403375.4848,150000.0,41154723.65,41154723.65,6928516.07,48233239.72,357610103.07,3497539.38,-233930958.8,1172601772.09,938670813.29,8000000.0,8000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,300099.SZ,20191030,20191030,20190930,1,1,,,336772546.5,28594128.0,,,,,,,,,,,,27417412.02,392784086.52,104075584.74,48779342.02,44457783.78,,,,,,49839971.8,247152682.34,145631404.18,,273690000.0,6586819.69,317000.0,,280593819.69,8764994.64,153890000.0,,,,162654994.64,117938825.05,,,1000000.0,1000000.0,,5000000.0,67516706.06,,1481930.85,73998636.91,-72998636.91,,190571592.32,144005044.44,334576636.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,300099.SZ,20191030,20191030,20190930,1,1,,,336772546.5,28594128.0,,,,,,,,,,,,27417412.02,392784086.52,104075584.74,48779342.02,44457783.78,,,,,,49839971.8,247152682.34,145631404.18,,273690000.0,6586819.69,317000.0,,280593819.69,8764994.64,153890000.0,,,,162654994.64,117938825.05,,,1000000.0,1000000.0,233056569.3396,5000000.0,67516706.06,,1481930.85,73998636.91,-72998636.91,,190571592.32,144005044.44,334576636.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,300100.SZ,20191030,20191030,20190930,1,1,,,2710040367.37,54445290.39,,,,,,,,,,,,83097469.24,2847583127.0,1640420389.52,389519990.45,199700440.84,,,,,,243216768.06,2472857588.87,374725538.13,,655723945.27,4496505.52,532652.55,,660753103.34,237651380.47,631015797.27,142934006.13,,,1011601183.87,-350848080.53,1367673483.06,,30000000.0,1397673483.06,-29652222.3121,1439575687.71,92172861.77,,,1531748549.48,-134075066.42,-696750.01,-110894358.83,624545342.88,513650984.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,300100.SZ,20191030,20191030,20190930,1,1,,,2710040367.37,54445290.39,,,,,,,,,,,,83097469.24,2847583127.0,1640420389.52,389519990.45,199700440.84,,,,,,243216768.06,2472857588.87,374725538.13,,655723945.27,4496505.52,532652.55,,660753103.34,237651380.47,631015797.27,142934006.13,,,1011601183.87,-350848080.53,1367673483.06,,30000000.0,1397673483.06,,1439575687.71,92172861.77,,,1531748549.48,-134075066.42,-696750.01,-110894358.83,624545342.88,513650984.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,300101.SZ,20191029,20191029,20190930,1,1,,,248516804.47,,,,,,,,,,,,,27301098.31,275817902.78,222734523.23,105156900.67,16606624.37,,,,,,53735413.85,398233462.12,-122415559.34,,120000000.0,961643.84,100387.08,,121062030.92,70672323.97,120000000.0,,,,190672323.97,-69610293.05,90000000.0,,,92450000.0,,97500000.0,15934268.63,,8677050.0,122111318.63,-29661318.63,,-221687171.02,459326719.34,237639548.32,2450000.0,2450000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,300101.SZ,20191029,20191029,20190930,1,1,,,248516804.47,,,,,,,,,,,,,27301098.31,275817902.78,222734523.23,105156900.67,16606624.37,,,,,,53735413.85,398233462.12,-122415559.34,,120000000.0,961643.84,100387.08,,121062030.92,70672323.97,120000000.0,,,,190672323.97,-69610293.05,90000000.0,,,92450000.0,-220769096.8209,97500000.0,15934268.63,,8677050.0,122111318.63,-29661318.63,,-221687171.02,459326719.34,237639548.32,2450000.0,2450000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,300102.SZ,20191029,20191029,20190930,1,1,,,808617732.77,4069955.28,,,,,,,,,,,,118757206.67,931444894.72,562206258.44,252962032.89,43503091.87,,,,,,77560004.35,936231387.55,-4786492.83,,,3439.61,154900.0,,158339.61,541914880.56,55000000.0,,,,596914880.56,-596756540.95,1220901298.46,,,1220901298.46,,522070800.0,64412593.54,,105928752.41,692412145.95,528489152.51,186200.3,-72867680.97,377634351.66,304766670.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,300102.SZ,20191029,20191029,20190930,1,1,,,808617732.77,4069955.28,,,,,,,,,,,,118757206.67,931444894.72,562206258.44,252962032.89,43503091.87,,,,,,77560004.35,936231387.55,-4786492.83,,,3439.61,154900.0,,158339.61,541914880.56,55000000.0,,,,596914880.56,-596756540.95,1220901298.46,,,1220901298.46,-929112527.74,522070800.0,64412593.54,,105928752.41,692412145.95,528489152.51,186200.3,-72867680.97,377634351.66,304766670.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,300103.SZ,20191029,20191029,20190930,1,1,,,780547775.62,,,,,,,,,,,,,31774636.07,812322411.69,593955155.28,37528684.73,29355169.45,,,,,,77108154.41,737947163.87,74375247.82,,1724000000.0,14178729.46,411748.0,,1738590477.46,25417367.98,1558850000.0,463927124.12,,,2048194492.1,-309604014.64,307777055.0,,61609.51,313832664.51,,111900000.0,6825537.64,,69600.0,118795137.64,195037526.87,2350717.72,-37840522.23,113520465.7,75679943.47,5994000.0,5994000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,300103.SZ,20191029,20191029,20190930,1,1,,,780547775.62,,,,,,,,,,,,,31774636.07,812322411.69,593955155.28,37528684.73,29355169.45,,,,,,77108154.41,737947163.87,74375247.82,,1724000000.0,14178729.46,411748.0,,1738590477.46,25417367.98,1558850000.0,463927124.12,,,2048194492.1,-309604014.64,307777055.0,,61609.51,313832664.51,39548725.9285,111900000.0,6825537.64,,69600.0,118795137.64,195037526.87,2350717.72,-37840522.23,113520465.7,75679943.47,5994000.0,5994000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,300105.SZ,20191030,20191030,20190930,1,1,,,331645495.19,899.81,,,,,,,,,,,,21956757.06,353603152.06,252802601.33,80754230.28,7792395.87,,,,,,29399958.51,370749185.99,-17146033.93,,1462000000.0,9470429.95,182813.85,,1471653243.8,631659.0,2616070000.0,,,,2616701659.0,-1145048415.2,,,,,,,,,,,,321217.57,-1161873231.56,1207724006.62,45850775.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,300105.SZ,20191030,20191030,20190930,1,1,,,331645495.19,899.81,,,,,,,,,,,,21956757.06,353603152.06,252802601.33,80754230.28,7792395.87,,,,,,29399958.51,370749185.99,-17146033.93,,1462000000.0,9470429.95,182813.85,,1471653243.8,631659.0,2616070000.0,,,,2616701659.0,-1145048415.2,,,,,-1207173015.7,,,,,,,321217.57,-1161873231.56,1207724006.62,45850775.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,300106.SZ,20191028,20191028,20190930,1,1,,,504316213.06,714.53,,,,,,,,,,,,77220873.53,581537801.12,374965789.21,37366129.61,6031980.67,,,,,,57264536.7,475628436.19,105909364.93,,,,102166.0,,102166.0,27919160.37,,,,,27919160.37,-27816994.37,108786000.0,,42600.0,108828600.0,,194804000.0,5902515.25,,71453.0,200777968.25,-91949368.25,,-13856997.69,79600971.48,65743973.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,300106.SZ,20191028,20191028,20190930,1,1,,,504316213.06,714.53,,,,,,,,,,,,77220873.53,581537801.12,374965789.21,37366129.61,6031980.67,,,,,,57264536.7,475628436.19,105909364.93,,,,102166.0,,102166.0,27919160.37,,,,,27919160.37,-27816994.37,108786000.0,,42600.0,108828600.0,-78042723.9881,194804000.0,5902515.25,,71453.0,200777968.25,-91949368.25,,-13856997.69,79600971.48,65743973.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,300107.SZ,20191030,20191030,20190930,1,1,,,660694796.34,7025538.94,,,,,,,,,,,,331402038.06,999122373.34,174193828.8,57234202.16,104783330.63,,,,,,604720951.67,940932313.26,58190060.08,,341425300.0,3116843.23,630672.0,,345172815.23,50442413.18,199170300.0,,,,249612713.18,95560102.05,,,81384340.92,93280130.71,350564256.771,,164357345.89,,70080483.41,234437829.3,-141157698.59,2960406.65,15552870.19,308960047.31,324512917.5,11895789.79,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,300107.SZ,20191030,20191030,20190930,1,1,,,660694796.34,7025538.94,,,,,,,,,,,,331402038.06,999122373.34,174193828.8,57234202.16,104783330.63,,,,,,604720951.67,940932313.26,58190060.08,,341425300.0,3116843.23,630672.0,,345172815.23,50442413.18,199170300.0,,,,249612713.18,95560102.05,,,81384340.92,93280130.71,,,164357345.89,,70080483.41,234437829.3,-141157698.59,2960406.65,15552870.19,308960047.31,324512917.5,11895789.79,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,300108.SZ,20191029,20191029,20190930,1,1,,,695389951.65,,,,,,,,,,,,,394966783.18,1090356734.83,477199666.09,68981586.39,99116126.66,,,,,,223841696.39,869139075.53,221217659.3,,45000000.0,142748.74,200.0,,45142948.74,65149316.03,500474266.17,,,,565623582.2,-520480633.46,1088978613.56,,76919888.91,1165898502.47,,671506317.51,66880489.74,,275214404.73,1013601211.98,152297290.49,,-146965683.67,168482828.32,21517144.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,300108.SZ,20191029,20191029,20190930,1,1,,,695389951.65,,,,,,,,,,,,,394966783.18,1090356734.83,477199666.09,68981586.39,99116126.66,,,,,,223841696.39,869139075.53,221217659.3,,45000000.0,142748.74,200.0,,45142948.74,65149316.03,500474266.17,,,,565623582.2,-520480633.46,1088978613.56,,76919888.91,1165898502.47,-270817695.4418,671506317.51,66880489.74,,275214404.73,1013601211.98,152297290.49,,-146965683.67,168482828.32,21517144.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,300109.SZ,20191029,20191029,20190930,1,1,,,586168103.05,2222022.83,,,,,,,,,,,,39984682.81,628374808.69,381012914.46,78822044.47,43678624.58,,,,,,138168056.95,641681640.46,-13306831.77,74306357.96,12000000.0,19.6,16089.0,,86322466.56,102289202.42,89889766.04,,,,192178968.46,-105856501.9,523740000.0,,3162.56,523743162.56,-363722404.9733,399890167.84,52891666.76,,35000.0,452816834.6,70926327.96,-742220.32,-48979226.03,181743029.21,132763803.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,300110.SZ,20191026,20191026,20190930,1,1,,,1091203011.23,2103395.21,,,,,,,,,,,,25185884.9,1118492291.34,330381045.48,158070839.77,115424403.94,,,,,,334976937.01,938853226.2,179639065.14,,,,,,,14462102.54,,,,,14462102.54,-14462102.54,179600000.0,,101500.0,179799500.0,86017273.3922,646000000.0,55481359.15,,0.0,701481359.15,-521681859.15,306902.57,-356197993.98,617236220.26,261038226.28,98000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,300111.SZ,20191030,20191030,20190930,1,1,,,550051947.37,9190266.49,,,,,,,,,,,,41120623.12,600362836.98,322531627.17,58732615.26,34313208.87,,,,,,110398642.54,525976093.84,74386743.14,,,,22939036.93,170000000.0,192939036.93,10444913.98,,213000000.0,,,223444913.98,-30505877.05,806505578.46,,19864544.08,826370122.54,267260070.79,928413555.27,28967260.19,,43366044.17,1000746859.63,-174376737.09,-1048470.47,-131544341.47,209748793.15,78204451.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,300111.SZ,20191030,20191030,20190930,1,1,,,550051947.37,9190266.49,,,,,,,,,,,,41120623.12,600362836.98,322531627.17,58732615.26,34313208.87,,,,,,110398642.54,525976093.84,74386743.14,,,,22939036.93,170000000.0,192939036.93,10444913.98,,213000000.0,,,223444913.98,-30505877.05,806505578.46,,19864544.08,826370122.54,,928413555.27,28967260.19,,43366044.17,1000746859.63,-174376737.09,-1048470.47,-131544341.47,209748793.15,78204451.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,300112.SZ,20191028,20191028,20190930,1,1,,,450786312.45,14893286.96,,,,,,,,,,,,12623126.56,478302725.97,160139185.29,134785602.53,47272942.17,,,,,,81193322.19,423391052.18,54911673.79,0.0,,52978.1,285272.33,0.0,338250.43,16272133.97,10677600.0,8850000.0,7500000.0,,43299733.97,-42961483.54,5000000.0,,0.0,7158320.99,,,35355299.18,,1361483.7,36716782.88,-29558461.89,258559.14,-17349712.5,233402138.79,216052426.29,2158320.99,2158320.99,,,,,,,,,,,,,,,,,,,,,,,,,,
1,300112.SZ,20191028,20191028,20190930,1,1,,,450786312.45,14893286.96,,,,,,,,,,,,12623126.56,478302725.97,160139185.29,134785602.53,47272942.17,,,,,,81193322.19,423391052.18,54911673.79,0.0,,52978.1,285272.33,0.0,338250.43,16272133.97,10677600.0,8850000.0,7500000.0,,43299733.97,-42961483.54,5000000.0,,0.0,7158320.99,-5296634.3518,,35355299.18,1051472.41,1361483.7,36716782.88,-29558461.89,258559.14,-17349712.5,233402138.79,216052426.29,2158320.99,2158320.99,,,,,,,,,,,,,,,,,,,,,,,,,,
0,300113.SZ,20191030,20191030,20190930,1,1,,,1330259880.67,42643.57,,,,,,,,,,,,135221942.33,1465524466.57,479719107.92,402692057.04,108207124.19,,,,,,262987062.76,1253605351.91,211919114.66,340800000.0,48438409.35,5628117.01,169489.99,,395036016.35,16117510.39,81850018.38,,,,97967528.77,297068487.58,,,,17923000.0,504302218.3979,,187800000.0,187800000.0,504128487.71,691928487.71,-674005487.71,-1706602.97,-166724488.44,1623309412.14,1456584923.7,17923000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,300113.SZ,20191030,20191030,20190930,1,1,,,1330259880.67,42643.57,,,,,,,,,,,,135221942.33,1465524466.57,479719107.92,402692057.04,108207124.19,,,,,,262987062.76,1253605351.91,211919114.66,340800000.0,48438409.35,5628117.01,169489.99,,395036016.35,16117510.39,81850018.38,,,,97967528.77,297068487.58,,,,17923000.0,,,187800000.0,,504128487.71,691928487.71,-674005487.71,-1706602.97,-166724488.44,1623309412.14,1456584923.7,17923000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,300114.SZ,20191015,20191015,20190930,1,1,,,1069336747.88,931935.01,,,,,,,,,,,,20162541.66,1090431224.55,494294870.18,244483205.41,72753451.75,,,,,,97242548.74,908774076.08,181657148.47,,,,215721.5,,215721.5,32025829.55,,,,,32025829.55,-31810108.05,,,,,127355186.58,,16914296.21,,35593406.42,52507702.63,-52507702.63,,97339337.79,425546086.3,522885424.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,300115.SZ,20191029,20191029,20190930,1,1,,,6689796094.5,64377872.03,,,,,,,,,,,,80629336.57,6834803303.1,4270982962.02,1686561209.46,220800623.99,,,,,,277000371.32,6455345166.79,379458136.31,,,,5042616.38,,5042616.38,445149761.3,11240000.0,,,,456389761.3,-451347144.92,1843048155.99,,,1845140423.79,,2000469559.77,187720500.12,,128587437.66,2316777497.55,-471637073.76,16312010.7,-527214071.67,1243012572.39,715798500.72,2092267.8,2092267.8,,,,,,,,,,,,,,,,,,,,,,,,,,
1,300115.SZ,20191029,20191029,20190930,1,1,,,6689796094.5,64377872.03,,,,,,,,,,,,80629336.57,6834803303.1,4270982962.02,1686561209.46,220800623.99,,,,,,277000371.32,6455345166.79,379458136.31,,,,5042616.38,,5042616.38,445149761.3,11240000.0,,,,456389761.3,-451347144.92,1843048155.99,,,1845140423.79,-443234065.5624,2000469559.77,187720500.12,,128587437.66,2316777497.55,-471637073.76,16312010.7,-527214071.67,1243012572.39,715798500.72,2092267.8,2092267.8,,,,,,,,,,,,,,,,,,,,,,,,,,
0,300116.SZ,20191028,20191028,20190930,1,1,,,391051235.01,825063.15,,,,,,,,,,,,76541808.32,468418106.48,131038482.08,97106786.43,6246567.8,,,,,,191332592.33,425724428.64,42693677.84,,152746790.85,,63971.0,,152810761.85,48998943.53,1000000.0,,,,49998943.53,102811818.32,65485690.32,,,127290690.32,13533596.86,201288128.11,6826260.06,,2950.0,208117338.17,-80826647.85,5891.5,64684739.81,73980661.08,138665400.89,61805000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,300116.SZ,20191028,20191028,20190930,1,1,,,391051235.01,825063.15,,,,,,,,,,,,76541808.32,468418106.48,131038482.08,97106786.43,6246567.8,,,,,,191332592.33,425724428.64,42693677.84,,152746790.85,,63971.0,,152810761.85,48998943.53,1000000.0,,,,49998943.53,102811818.32,65485690.32,,,127290690.32,,201288128.11,6826260.06,,2950.0,208117338.17,-80826647.85,5891.5,64684739.81,73980661.08,138665400.89,61805000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,300117.SZ,20191030,20191030,20190930,1,1,,,1875993583.43,2391111.77,,,,,,,,,,,,714333536.97,2592718232.17,2062396631.92,125872739.38,79963124.92,,,,,,706770722.02,2975003218.24,-382284986.07,,18260000.0,,460008060.0,,478268060.0,12918351.54,,,,,12918351.54,465349708.46,1376604913.27,,,1376604913.27,,1629363701.25,108023477.48,,42167317.34,1779554496.07,-402949582.8,3522.52,-319881337.89,472848851.1,152967513.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,300117.SZ,20191030,20191030,20190930,1,1,,,1875993583.43,2391111.77,,,,,,,,,,,,714333536.97,2592718232.17,2062396631.92,125872739.38,79963124.92,,,,,,706770722.02,2975003218.24,-382284986.07,,18260000.0,,460008060.0,,478268060.0,12918351.54,,,,,12918351.54,465349708.46,1376604913.27,,,1376604913.27,-631168070.1747,1629363701.25,108023477.48,,42167317.34,1779554496.07,-402949582.8,3522.52,-319881337.89,472848851.1,152967513.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,300118.SZ,20191022,20191022,20190930,1,1,,,8799159770.45,961931669.89,,,,,,,,,,,,672266437.35,10433357877.69,6599830874.47,596495120.81,480338437.85,,,,,,640388870.31,8317053303.44,2116304574.25,,,9011117.07,1015456.99,34033996.57,44060570.63,681405700.36,4772803.75,275336529.4,,,961515033.51,-917454462.88,4819884656.93,,1834387972.13,6764272629.06,2075658060.6482,3346774226.34,241855760.51,,3987671132.31,7576301119.16,-812028490.1,55966609.72,442788230.99,793891689.41,1236679920.4,110000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,300119.SZ,20191029,20191029,20190930,1,1,,,994589383.43,627341.61,,,,,,,,,,,,28136608.82,1023353333.86,445198588.87,170113772.46,66386801.67,,,,,,171477939.61,853177102.61,170176231.25,,928680000.0,12419917.43,77356.0,,941177273.43,148667808.18,981581700.0,,23324.04,,1130272832.22,-189095558.79,488600000.0,,65568280.0,554168280.0,-63016648.0846,355951089.72,91581278.5,9936981.4,114749917.76,562282285.98,-8114005.98,0.08,-27033333.44,210372417.82,183339084.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,300119.SZ,20191029,20191029,20190930,1,1,,,994589383.43,627341.61,,,,,,,,,,,,28136608.82,1023353333.86,445198588.87,170113772.46,66386801.67,,,,,,171477939.61,853177102.61,170176231.25,,928680000.0,12419917.43,77356.0,,941177273.43,148667808.18,981581700.0,,23324.04,,1130272832.22,-189095558.79,488600000.0,,65568280.0,554168280.0,,355951089.72,91581278.5,,114749917.76,562282285.98,-8114005.98,0.08,-27033333.44,210372417.82,183339084.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,300120.SZ,20191029,20191029,20190930,1,1,,,1555878366.52,45149470.14,,,,,,,,,,,,63436516.58,1664464353.24,1364045950.35,228575015.21,42928392.72,,,,,,88895248.08,1724444606.36,-59980253.12,,,,180800.0,,180800.0,102446363.94,56575800.0,,,,159022163.94,-158841363.94,314371435.25,,,722550076.25,-325980058.0975,177403480.35,53722495.91,,943988.0,232069964.26,490480111.99,818406.6,272476901.53,207535868.99,480012770.52,408178641.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,300121.SZ,20191023,20191023,20190930,1,1,,,799735242.58,40814381.03,,,,,,,,,,,,36698685.62,877248309.23,396649814.25,132263573.82,112780137.62,,,,,,87724341.23,729417866.92,147830442.31,,,1200000.0,1109843.83,,2309843.83,149549590.33,,,,,149549590.33,-147239746.5,60000000.0,,70000000.0,197265200.0,22925134.1034,99900000.0,252025221.94,,36836667.76,388761889.7,-191496689.7,1014970.26,-189891023.63,396913393.93,207022370.3,67265200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,300122.SZ,20191022,20191022,20190930,1,1,,,5352223619.56,,,,,,,,,,,,,19279102.06,5371502721.62,3278749235.6,342810956.72,531612870.29,,,,,,655407937.71,4808581000.32,562921721.3,,,,134807.28,,134807.28,406380914.22,50000000.0,,,,456380914.22,-456246106.94,2832486599.2,,743032998.66,3575519597.86,-575069578.9023,1755956960.2,846835108.39,,778161011.34,3380953079.93,194566517.93,1671587.64,302913719.93,557411196.31,860324916.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
