,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit
1,300222.SZ,20191030,20191030,20190930,1,1,0.01,0.01,1810103403.05,1810103403.05,,,,,,,,,,,,,,,,18986675.26,-1882068.43,,1827376173.21,1151918896.4,,,11123254.01,181082794.83,283501575.97,33792499.72,-3686377.32,,,,,,,,,,,24908846.29,2878182.42,124439.13,,27662589.58,6363263.33,21299326.25,4583085.09,16716241.16,-446648.94,20852677.31,4136436.15,16716241.16,54729126.5,,,,
0,300223.SZ,20191028,20191028,20190930,1,1,0.3229,0.3212,240904055.7,240904055.7,,,,,,,,,,,,,,,9003811.1,15596439.63,-138973.11,,221034772.03,146111858.52,,,2815329.47,6254409.22,24975748.78,-1826724.2,,,,,,,,,,,,69271794.24,250857.41,70530.98,,69452120.67,4534018.53,64918102.14,64918102.14,,13159082.32,78077184.46,78077184.46,,,,,,
1,300223.SZ,20191028,20191028,20190930,1,1,0.3229,0.3212,240904055.7,240904055.7,,,,,,,,,,,,,,,9003811.1,15596439.63,-138973.11,,221034772.03,146111858.52,,,2815329.47,6254409.22,24975748.78,-1826724.2,,,,,,,,,,,,69271794.24,250857.41,70530.98,,69452120.67,4534018.53,64918102.14,64918102.14,,13159082.32,78077184.46,78077184.46,,42715130.22,,,,
0,300224.SZ,20191015,20191015,20190930,1,1,0.1,0.1,1258958727.39,1258958727.39,,,,,,,,,,,,,,,,32471457.58,,,1216837851.14,1011349432.73,,,7870222.13,35757926.56,55726214.46,-6352593.67,-9194255.17,,,,,,,,,,,79331275.7,103674.6,359064.79,,79075885.51,-1280873.46,80356758.97,83999817.84,-3643058.87,3249.71,80360008.68,84003067.55,-3643058.87,65721453.35,,,,
0,300225.SZ,20191028,20191028,20190930,1,1,0.0546,0.0546,562194528.01,562194528.01,,,,,,,,,,,,,,,,4625748.81,-4639651.05,,541420429.92,427651016.4,,,1115580.09,56900238.26,30378506.8,-158318.95,-2112026.93,,,,,,,,,,,27084883.76,131540.61,163478.07,,27052946.3,2621272.78,24431673.52,25667885.68,-1236212.16,,24431673.52,25667885.68,-1236212.16,,,,,
1,300225.SZ,20191028,20191028,20190930,1,1,0.0546,0.0546,562194528.01,562194528.01,,,,,,,,,,,,,,,,4625748.81,-4639651.05,,541420429.92,427651016.4,,,1115580.09,56900238.26,30378506.8,-158318.95,-2112026.93,,,,,,,,,,,27084883.76,131540.61,163478.07,,27052946.3,2621272.78,24431673.52,25667885.68,-1236212.16,,24431673.52,25667885.68,-1236212.16,26544781.92,,,,
0,300226.SZ,20191030,20191030,20190930,1,1,0.901,0.901,81082841821.36,81082841821.36,,,,,,,,,,,,,,,-3048110.0,-2697578.5,-192843.49,,80833696775.5,80438111211.05,,,27610936.02,165927225.71,104957255.3,30074843.95,447990.42,,,,,,,,,,,258639428.81,1431.39,98546.85,,258542313.35,12426563.64,246115749.71,143385477.19,102730272.52,77468.4,246193218.11,143462945.59,102730272.52,,,,,
1,300226.SZ,20191030,20191030,20190930,1,1,0.901,0.901,81082841821.36,81082841821.36,,,,,,,,,,,,,,,-3048110.0,-2697578.5,-192843.49,,80833696775.5,80438111211.05,,,27610936.02,165927225.71,104957255.3,30074843.95,447990.42,,,,,,,,,,,258639428.81,1431.39,98546.85,,258542313.35,12426563.64,246115749.71,143385477.19,102730272.52,77468.4,246193218.11,143462945.59,102730272.52,296855739.56,,,,
0,300227.SZ,20191030,20191030,20190930,1,1,0.2365,0.2365,540756645.68,540756645.68,,,,,,,,,,,,,,,,-108721.36,,,473727276.71,313385169.37,,,4309107.96,52177983.95,46337270.1,8272776.53,-375584.8,,,,,,,,,,,78278999.65,926904.57,683980.69,,78521923.53,11755733.78,66766189.75,59135547.15,7630642.6,,66766189.75,59135547.15,7630642.6,,,,,
1,300227.SZ,20191030,20191030,20190930,1,1,0.2365,0.2365,540756645.68,540756645.68,,,,,,,,,,,,,,,,-108721.36,,,473727276.71,313385169.37,,,4309107.96,52177983.95,46337270.1,8272776.53,-375584.8,,,,,,,,,,,78278999.65,926904.57,683980.69,,78521923.53,11755733.78,66766189.75,59135547.15,7630642.6,,66766189.75,59135547.15,7630642.6,87133508.23,,,,
0,300228.SZ,20191030,20191030,20190930,1,1,0.0123,0.0123,1175517838.01,1175517838.01,,,,,,,,,,,,,,,576160.97,2655078.99,-2961831.54,,1170528302.71,911819129.72,,,9369185.83,59144856.1,78986419.21,45541556.41,,,,,,,,,,,,3886743.8,3308018.75,5456918.97,,1737843.58,608586.52,1129257.06,5838835.12,-4709578.06,555722.82,1684979.88,6394557.94,-4709578.06,,,,,
1,300228.SZ,20191030,20191030,20190930,1,1,0.0123,0.0123,1175517838.01,1175517838.01,,,,,,,,,,,,,,,576160.97,2655078.99,-2961831.54,,1170528302.71,911819129.72,,,9369185.83,59144856.1,78986419.21,45541556.41,,,,,,,,,,,,3886743.8,3308018.75,5456918.97,,1737843.58,608586.52,1129257.06,5838835.12,-4709578.06,555722.82,1684979.88,6394557.94,-4709578.06,79225768.25,,,,
0,300229.SZ,20191025,20191025,20190930,1,1,0.1322,0.1322,640379330.46,640379330.46,,,,,,,,,,,,,,,,12634472.6,1206393.6,,593929941.77,276280310.13,,,4568276.69,119045976.48,107569213.6,339899.28,,,,,,,,,,,,78798636.77,1343449.39,90043.5,,80052042.66,11965583.31,68086459.35,62834047.9,5252411.45,241986.43,68328445.78,63076034.33,5252411.45,,,,,
1,300229.SZ,20191025,20191025,20190930,1,1,0.1322,0.1322,640379330.46,640379330.46,,,,,,,,,,,,,,,,12634472.6,1206393.6,,593929941.77,276280310.13,,,4568276.69,119045976.48,107569213.6,339899.28,,,,,,,,,,,,78798636.77,1343449.39,90043.5,,80052042.66,11965583.31,68086459.35,62834047.9,5252411.45,241986.43,68328445.78,63076034.33,5252411.45,83953739.42,,,,
0,300230.SZ,20191030,20191030,20190930,1,1,0.2852,0.2852,2397199926.12,2397199926.12,,,,,,,,,,,,,,,,16080436.89,3955438.15,,2144851337.02,1721036720.21,,,13823042.68,141196186.27,179571906.34,1590716.78,-5273704.86,,,,,,,,,,,291814733.24,2336159.67,3450714.57,,290700178.34,47744925.0,242955253.34,232760206.63,10195046.71,33716430.23,276671683.57,266953200.71,9718482.86,286987142.29,,,,
0,300231.SZ,20191019,20191019,20190930,1,1,0.2684,0.2684,988661142.65,988661142.65,,,,,,,,,,,,,,,,1680250.09,1421916.75,,859659626.4,721230247.68,,,2496214.81,66198642.09,30106022.08,16014317.27,-1113364.02,,,,,,,,,,,134470766.34,306.72,264527.2,,134206545.86,18633869.54,115572676.32,115572676.32,,-43280342.1,72292334.22,72292334.22,,,,,,
1,300231.SZ,20191019,20191019,20190930,1,1,0.2684,0.2684,988661142.65,988661142.65,,,,,,,,,,,,,,,,1680250.09,1421916.75,,859659626.4,721230247.68,,,2496214.81,66198642.09,30106022.08,16014317.27,-1113364.02,,,,,,,,,,,134470766.34,306.72,264527.2,,134206545.86,18633869.54,115572676.32,115572676.32,,-43280342.1,72292334.22,72292334.22,,149918197.54,,,,
0,300232.SZ,20191030,20191030,20190930,1,1,0.4418,0.4418,3999987978.28,3999987978.28,,,,,,,,,,,,,,,-18388660.0,-3499567.27,-3499567.27,,3531875778.02,2767441044.56,,,23107141.54,408101015.46,152791192.24,-1538327.41,-2994985.16,,,,,,,,,,,475805264.58,2803350.09,1896226.01,,476712388.66,72951480.71,403760907.95,402848227.43,912680.52,-102108.44,403658799.51,402746118.99,912680.52,,,,,
1,300232.SZ,20191030,20191030,20190930,1,1,0.4418,0.4418,3999987978.28,3999987978.28,,,,,,,,,,,,,,,-18388660.0,-3499567.27,-3499567.27,,3531875778.02,2767441044.56,,,23107141.54,408101015.46,152791192.24,-1538327.41,-2994985.16,,,,,,,,,,,475805264.58,2803350.09,1896226.01,,476712388.66,72951480.71,403760907.95,402848227.43,912680.52,-102108.44,403658799.51,402746118.99,912680.52,519432813.51,,,,
0,300233.SZ,20191030,20191030,20190930,1,1,1.11,1.11,1964362438.54,1964362438.54,,,,,,,,,,,,,,,,-364420.08,,,1602386509.95,818272613.02,,,27330618.58,352054434.6,218919321.19,-1010580.11,-3802071.63,,,,,,,,,,,371832951.81,167927117.73,6574188.66,,533185880.88,89387564.25,443798316.63,434902726.4,8895590.23,,443798316.63,434902726.4,8895590.23,,,,,
1,300233.SZ,20191030,20191030,20190930,1,1,1.11,1.11,1964362438.54,1964362438.54,,,,,,,,,,,,,,,,-364420.08,,,1602386509.95,818272613.02,,,27330618.58,352054434.6,218919321.19,-1010580.11,-3802071.63,,,,,,,,,,,371832951.81,167927117.73,6574188.66,,533185880.88,89387564.25,443798316.63,434902726.4,8895590.23,,443798316.63,434902726.4,8895590.23,373165957.51,,,,
0,300234.SZ,20191018,20191018,20190930,1,1,0.3405,0.3405,443264263.67,443264263.67,,,,,,,,,,,,,,,-6841469.4,47311581.19,7472172.66,,379061714.21,308932314.07,,,2649560.84,17491579.76,37531144.26,2364640.12,,,,,,,,,,,,108928440.18,315801.87,150277.73,,109093964.32,11508929.06,97585035.26,95189803.96,2395231.3,-1200136.77,96384898.49,94349708.22,2035190.27,,,,,
1,300234.SZ,20191018,20191018,20190930,1,1,0.3405,0.3405,443264263.67,443264263.67,,,,,,,,,,,,,,,-6841469.4,47311581.19,7472172.66,,379061714.21,308932314.07,,,2649560.84,17491579.76,37531144.26,2364640.12,,,,,,,,,,,,108928440.18,315801.87,150277.73,,109093964.32,11508929.06,97585035.26,95189803.96,2395231.3,-1200136.77,96384898.49,94349708.22,2035190.27,66766232.9,,,,
0,300235.SZ,20191029,20191029,20190930,1,1,0.2348,0.2348,100877156.01,100877156.01,,,,,,,,,,,,,,,,3319841.88,-426767.78,,63548774.38,35686639.97,,,1093160.7,14232870.21,9724076.82,-11361126.81,2498399.76,,,,,,,,,,,43825035.58,630697.64,306361.04,,44149372.18,4883905.23,39265466.95,39401127.46,-135660.51,,39265466.95,39401127.46,-135660.51,26645667.13,,,,
0,300236.SZ,20191022,20191022,20190930,1,1,1.5065,1.5065,455559135.03,455559135.03,,,,,,,,,,,,,,,,303530967.53,-4540457.86,,419577588.86,308001687.72,,,7623478.22,29143974.2,36505729.47,254789.18,,,,,,,,,,,,345113562.91,50.0,411021.37,,344702591.54,54829999.6,289872591.94,289557568.53,315023.41,,289872591.94,289557568.53,315023.41,,,,,
1,300236.SZ,20191022,20191022,20190930,1,1,1.5065,1.5065,455559135.03,455559135.03,,,,,,,,,,,,,,,,303530967.53,-4540457.86,,419577588.86,308001687.72,,,7623478.22,29143974.2,36505729.47,254789.18,,,,,,,,,,,,345113562.91,50.0,411021.37,,344702591.54,54829999.6,289872591.94,289557568.53,315023.41,,289872591.94,289557568.53,315023.41,44788168.09,,,,
0,300237.SZ,20191029,20191029,20190930,1,1,0.0891,0.0891,1901914901.25,1901914901.25,,,,,,,,,,,,,,,,55537308.09,,,1868585781.4,1350101691.96,,,9299850.84,104549117.1,124242201.65,133660840.49,-37569675.58,,,,,,,,,,,170999598.28,4526231.0,2874384.38,,172651444.9,41780588.34,130870856.56,129443155.85,1427700.71,-10039.1,130860817.46,129435124.57,1425692.89,,,,,
1,300237.SZ,20191029,20191029,20190930,1,1,0.0891,0.0891,1901914901.25,1901914901.25,,,,,,,,,,,,,,,,55537308.09,,,1868585781.4,1350101691.96,,,9299850.84,104549117.1,124242201.65,133660840.49,-37569675.58,,,,,,,,,,,170999598.28,4526231.0,2874384.38,,172651444.9,41780588.34,130870856.56,129443155.85,1427700.71,-10039.1,130860817.46,129435124.57,1425692.89,206937347.35,,,,
0,300238.SZ,20191025,20191025,20190930,1,1,0.05,0.05,318222652.0,318222652.0,,,,,,,,,,,,,,,,10156257.6,,,325568412.86,100559684.43,,,1447983.17,126358984.15,45119359.34,11980832.62,-13540224.41,,,,,,,,,,,13032771.14,503666.85,169143.9,,13367294.09,7659322.64,5707971.45,14039687.78,-8331716.33,-3248477.39,2459494.06,10791210.39,-8331716.33,,,,,
1,300238.SZ,20191025,20191025,20190930,1,1,0.05,0.05,318222652.0,318222652.0,,,,,,,,,,,,,,,,10156257.6,,,325568412.86,100559684.43,,,1447983.17,126358984.15,45119359.34,11980832.62,-13540224.41,,,,,,,,,,,13032771.14,503666.85,169143.9,,13367294.09,7659322.64,5707971.45,14039687.78,-8331716.33,-3248477.39,2459494.06,10791210.39,-8331716.33,28396865.06,,,,
0,300239.SZ,20191025,20191025,20190930,1,1,0.0516,0.0516,339104382.18,339104382.18,,,,,,,,,,,,,,,,-211191.55,-211191.55,,315346576.68,271784041.56,,,3664091.2,13782903.54,17117005.47,387562.32,,,,,,,,,,,,27576557.83,2497468.35,131.0,,30073895.18,4201721.71,25872173.47,25872173.47,,,25872173.47,25872173.47,,,,,,
1,300239.SZ,20191025,20191025,20190930,1,1,0.0516,0.0516,339104382.18,339104382.18,,,,,,,,,,,,,,,,-211191.55,-211191.55,,315346576.68,271784041.56,,,3664091.2,13782903.54,17117005.47,387562.32,,,,,,,,,,,,27576557.83,2497468.35,131.0,,30073895.18,4201721.71,25872173.47,25872173.47,,,25872173.47,25872173.47,,27062700.85,,,,
0,300240.SZ,20191029,20191029,20190930,1,1,0.07,0.07,2368623288.46,2368623288.46,,,,,,,,,,,,,,,,1517464.12,-1395339.49,,2345788408.22,2133544233.71,,,8026700.65,39718160.02,97326139.73,16454480.94,,,,,,,,,,,,49069253.58,646405.23,2415443.47,,47300215.34,12044693.79,35255521.55,24314928.02,10940593.53,14444485.93,49700007.48,38779869.19,10920138.29,,,,,
1,300240.SZ,20191029,20191029,20190930,1,1,0.07,0.07,2368623288.46,2368623288.46,,,,,,,,,,,,,,,,1517464.12,-1395339.49,,2345788408.22,2133544233.71,,,8026700.65,39718160.02,97326139.73,16454480.94,,,,,,,,,,,,49069253.58,646405.23,2415443.47,,47300215.34,12044693.79,35255521.55,24314928.02,10940593.53,14444485.93,49700007.48,38779869.19,10920138.29,76589256.53,,,,
0,300241.SZ,20191030,20191030,20190930,1,1,0.0625,0.0608,1006324308.28,1006324308.28,,,,,,,,,,,,,,,-5630587.26,22017236.01,12780905.41,,1012354297.29,821057547.71,,,4563724.27,43548183.85,47597337.77,485224.2,-14349077.25,,,,,,,,,,,41284115.22,499101.58,5580890.63,,36202326.17,2905828.24,33296497.93,33472179.81,-175681.88,,33296497.93,33472179.81,-175681.88,54481197.59,,,,
0,300242.SZ,20191025,20191025,20190930,1,1,0.0364,0.0364,3729914516.05,3729914516.05,,,,,,,,,,,,,,,,932198.34,14312.74,,3703380666.72,3506941731.89,,,1735423.83,42903500.37,70147084.43,36774643.8,-13829836.61,,,,,,,,,,,36332037.17,5873285.69,1052620.6,,41152702.26,10099969.99,31052732.27,23094793.29,7957938.98,-898989.04,30153743.23,22195804.25,7957938.98,,,,,
1,300242.SZ,20191025,20191025,20190930,1,1,0.0364,0.0364,3729914516.05,3729914516.05,,,,,,,,,,,,,,,,932198.34,14312.74,,3703380666.72,3506941731.89,,,1735423.83,42903500.37,70147084.43,36774643.8,-13829836.61,,,,,,,,,,,36332037.17,5873285.69,1052620.6,,41152702.26,10099969.99,31052732.27,23094793.29,7957938.98,-898989.04,30153743.23,22195804.25,7957938.98,86044670.8,,,,
0,300243.SZ,20191030,20191030,20190930,1,1,0.25,0.25,902199155.74,902199155.74,,,,,,,,,,,,,,,,78356.16,,,835462363.0,680983203.9,,,5915035.94,85084138.83,43852628.4,9595315.83,-3215056.86,,,,,,,,,,,72670240.35,1117899.48,4376296.52,,69411843.31,11676741.78,57735101.53,57735101.53,,-52700.0,57682401.53,57682401.53,,,,,,
1,300243.SZ,20191030,20191030,20190930,1,1,0.25,0.25,902199155.74,902199155.74,,,,,,,,,,,,,,,,78356.16,,,835462363.0,680983203.9,,,5915035.94,85084138.83,43852628.4,9595315.83,-3215056.86,,,,,,,,,,,72670240.35,1117899.48,4376296.52,,69411843.31,11676741.78,57735101.53,57735101.53,,-52700.0,57682401.53,57682401.53,,88082496.67,,,,
0,300244.SZ,20191025,20191025,20190930,1,1,0.5669,0.5669,6210002688.43,6210002688.43,,,,,,,,,,,,,,,1445040.0,55854811.63,24778534.55,,5616268121.61,4205199527.36,,,21145407.33,531289374.09,509582665.88,158192660.76,,,,,,,,,,,,656033439.17,16650146.29,2983723.33,,669699862.13,141150410.19,528549451.94,351738496.93,176810955.01,,528549451.94,351738496.93,176810955.01,,,,,
1,300244.SZ,20191025,20191025,20190930,1,1,0.5669,0.5669,6210002688.43,6210002688.43,,,,,,,,,,,,,,,1445040.0,55854811.63,24778534.55,,5616268121.61,4205199527.36,,,21145407.33,531289374.09,509582665.88,158192660.76,,,,,,,,,,,,656033439.17,16650146.29,2983723.33,,669699862.13,141150410.19,528549451.94,351738496.93,176810955.01,,528549451.94,351738496.93,176810955.01,797282112.07,,,,
0,300245.SZ,20191025,20191025,20190930,1,1,0.09,0.09,256979088.75,256979088.75,,,,,,,,,,,,,,,,4454682.73,-1520317.28,,235804305.4,167104414.83,,,1758060.76,18153314.17,29458452.54,-11871741.08,,,,,,,,,,,,26662380.42,6001540.43,77535.39,,32586385.46,3131953.57,29454431.89,29099282.98,355148.91,83093.31,29537525.2,29182376.29,355148.91,,,,,
1,300245.SZ,20191025,20191025,20190930,1,1,0.09,0.09,256979088.75,256979088.75,,,,,,,,,,,,,,,,4454682.73,-1520317.28,,235804305.4,167104414.83,,,1758060.76,18153314.17,29458452.54,-11871741.08,,,,,,,,,,,,26662380.42,6001540.43,77535.39,,32586385.46,3131953.57,29454431.89,29099282.98,355148.91,83093.31,29537525.2,29182376.29,355148.91,13452643.44,,,,
0,300246.SZ,20191030,20191030,20190930,1,1,0.3796,0.3796,609088637.5,609088637.5,,,,,,,,,,,,,,,,-1656686.45,-1656686.45,,538595546.54,373586669.98,,,4854261.6,94189817.72,34215521.14,2351524.15,-1110227.61,,,,,,,,,,,75313598.25,105673.95,82885.45,,75336386.75,11932166.28,63404220.47,55457576.98,7946643.49,-80833.42,63323387.05,55376743.56,7946643.49,,,,,
1,300246.SZ,20191030,20191030,20190930,1,1,0.3796,0.3796,609088637.5,609088637.5,,,,,,,,,,,,,,,,-1656686.45,-1656686.45,,538595546.54,373586669.98,,,4854261.6,94189817.72,34215521.14,2351524.15,-1110227.61,,,,,,,,,,,75313598.25,105673.95,82885.45,,75336386.75,11932166.28,63404220.47,55457576.98,7946643.49,-80833.42,63323387.05,55376743.56,7946643.49,80433036.46,,,,
0,300247.SZ,20191030,20191030,20190930,1,1,-0.0187,-0.0187,530627483.92,530627483.92,,,,,,,,,,,,,,,,20364214.79,11958858.37,,574627076.15,427133267.86,,,6463313.64,67535418.33,56512138.82,-3142786.05,9512610.54,,,,,,,,,,,-19198534.37,1172687.58,179908.03,,-18205754.82,166554.39,-18372309.21,-15054998.18,-3317311.03,2151120.9,-16221188.31,-12903877.28,-3317311.03,,,,,
1,300247.SZ,20191030,20191030,20190930,1,1,-0.0187,-0.0187,530627483.92,530627483.92,,,,,,,,,,,,,,,,20364214.79,11958858.37,,574627076.15,427133267.86,,,6463313.64,67535418.33,56512138.82,-3142786.05,9512610.54,,,,,,,,,,,-19198534.37,1172687.58,179908.03,,-18205754.82,166554.39,-18372309.21,-15054998.18,-3317311.03,2151120.9,-16221188.31,-12903877.28,-3317311.03,-51501979.14,,,,
0,300248.SZ,20191029,20191029,20190930,1,1,0.1112,0.1112,556794741.32,556794741.32,,,,,,,,,,,,,,,-150000.0,4046620.56,,,539758422.64,246286422.65,,,5800830.0,160283903.03,45910442.76,2898529.07,-3573351.49,,,,,,,,,,,59470443.34,92478.05,590684.65,,58972236.74,8449089.59,50523147.15,53477655.96,-2954508.81,,50523147.15,53477655.96,-2954508.81,,,,,
1,300248.SZ,20191029,20191029,20190930,1,1,0.1112,0.1112,556794741.32,556794741.32,,,,,,,,,,,,,,,-150000.0,4046620.56,,,539758422.64,246286422.65,,,5800830.0,160283903.03,45910442.76,2898529.07,-3573351.49,,,,,,,,,,,59470443.34,92478.05,590684.65,,58972236.74,8449089.59,50523147.15,53477655.96,-2954508.81,,50523147.15,53477655.96,-2954508.81,62092356.93,,,,
0,300249.SZ,20191029,20191029,20190930,1,1,0.0538,0.0538,743664841.25,743664841.25,,,,,,,,,,,,,,,,21079512.6,,,739594531.2,534583722.87,,,6124963.77,67442739.03,61118969.93,38341352.69,,,,,,,,,,,,30290982.71,200503.98,859799.39,,29631687.3,5454385.12,24177302.18,24244954.02,-67651.84,,24177302.18,24244954.02,-67651.84,,,,,
1,300249.SZ,20191029,20191029,20190930,1,1,0.0538,0.0538,743664841.25,743664841.25,,,,,,,,,,,,,,,,21079512.6,,,739594531.2,534583722.87,,,6124963.77,67442739.03,61118969.93,38341352.69,,,,,,,,,,,,30290982.71,200503.98,859799.39,,29631687.3,5454385.12,24177302.18,24244954.02,-67651.84,,24177302.18,24244954.02,-67651.84,30471496.62,,,,
0,300250.SZ,20191030,20191030,20190930,1,1,0.19,0.19,322244384.81,322244384.81,,,,,,,,,,,,,,,,526355.17,,,289396244.43,155654174.93,,,2350452.89,48180356.18,45460613.55,-3903089.36,6458306.23,,,,,,,,,,,46346979.82,2136046.01,610529.51,,47872496.32,1754418.48,46118077.84,43010744.6,3107333.24,42821.59,46160899.43,43053452.89,3107446.54,,,,,
1,300250.SZ,20191030,20191030,20190930,1,1,0.19,0.19,322244384.81,322244384.81,,,,,,,,,,,,,,,,526355.17,,,289396244.43,155654174.93,,,2350452.89,48180356.18,45460613.55,-3903089.36,6458306.23,,,,,,,,,,,46346979.82,2136046.01,610529.51,,47872496.32,1754418.48,46118077.84,43010744.6,3107333.24,42821.59,46160899.43,43053452.89,3107446.54,35459229.06,,,,
0,300251.SZ,20191025,20191025,20190930,1,1,0.38,0.38,2460612205.5,2460612205.5,,,,,,,,,,,,,,,51810.24,337623078.14,263013987.39,,1436340790.59,1349871658.56,,,960108.51,1421044.81,55277444.6,20118687.36,,,,,,,,,,,,1364086282.73,2102835.31,5274521.38,,1360914596.66,251620435.57,1109294161.09,1109354264.94,-60103.85,-81801041.14,1027493119.95,1027553223.8,-60103.85,,,,,
1,300251.SZ,20191025,20191025,20190930,1,1,0.38,0.38,2460612205.5,2460612205.5,,,,,,,,,,,,,,,51810.24,337623078.14,263013987.39,,1436340790.59,1349871658.56,,,960108.51,1421044.81,55277444.6,20118687.36,,,,,,,,,,,,1364086282.73,2102835.31,5274521.38,,1360914596.66,251620435.57,1109294161.09,1109354264.94,-60103.85,-81801041.14,1027493119.95,1027553223.8,-60103.85,1047348487.21,,,,
0,300252.SZ,20191030,20191030,20190930,1,1,0.0639,0.0639,1991064798.07,1991064798.07,,,,,,,,,,,,,,,-9570061.57,72311767.54,4409387.28,,2034159495.49,1706922346.16,,,11912249.45,79310627.87,95859774.68,48795073.61,-10917135.17,,,,,,,,,,,48249623.72,952774.04,1100461.7,,48101936.06,-2746392.77,50848328.83,36890140.6,13958188.23,-8489216.22,42359112.61,26994280.33,15364832.28,,,,,
1,300252.SZ,20191030,20191030,20190930,1,1,0.0639,0.0639,1991064798.07,1991064798.07,,,,,,,,,,,,,,,-9570061.57,72311767.54,4409387.28,,2034159495.49,1706922346.16,,,11912249.45,79310627.87,95859774.68,48795073.61,-10917135.17,,,,,,,,,,,48249623.72,952774.04,1100461.7,,48101936.06,-2746392.77,50848328.83,36890140.6,13958188.23,-8489216.22,42359112.61,26994280.33,15364832.28,45329593.07,,,,
0,300253.SZ,20191029,20191029,20190930,1,1,0.1695,0.1698,1197832903.2,1197832903.2,,,,,,,,,,,,,,,,-12208923.16,-25585389.62,,1051019370.25,589231890.5,,,13975158.61,157786001.67,95962711.24,2142284.09,,,,,,,,,,,,237425594.2,87968.02,11194.69,,237502367.53,-15015469.05,252517836.58,272939354.67,-20421518.09,,252517836.58,272939354.67,-20421518.09,304114127.05,,,,
0,300254.SZ,20191029,20191029,20190930,1,1,0.2093,0.2093,870192044.34,870192044.34,,,,,,,,,,,,,,,,4432085.48,4172601.08,,864400104.25,209639552.43,,,10232723.5,516289395.7,76056399.81,10482648.55,-291581.42,,,,,,,,,,,13380763.58,37626074.63,778256.45,,50228581.76,6357752.4,43870829.36,43602809.73,268019.63,,43870829.36,43602809.73,268019.63,,,,,
1,300254.SZ,20191029,20191029,20190930,1,1,0.2093,0.2093,870192044.34,870192044.34,,,,,,,,,,,,,,,,4432085.48,4172601.08,,864400104.25,209639552.43,,,10232723.5,516289395.7,76056399.81,10482648.55,-291581.42,,,,,,,,,,,13380763.58,37626074.63,778256.45,,50228581.76,6357752.4,43870829.36,43602809.73,268019.63,,43870829.36,43602809.73,268019.63,27740068.05,,,,
0,300255.SZ,20191030,20191030,20190930,1,1,0.21,0.21,1428754417.4,1428754417.4,,,,,,,,,,,,,,,,,,,1218271419.32,369796065.35,,,18910539.55,632613020.07,73491213.49,31445840.66,,,,,,,,,,,,218398513.86,151273.35,112031.48,,218437755.73,26565528.27,191872227.46,194234606.81,-2362379.35,1256584.81,193128812.27,195491191.62,-2362379.35,248658489.68,,,,
0,300256.SZ,20191030,20191030,20190930,1,1,0.02,0.02,3639722198.68,3639722198.68,,,,,,,,,,,,,,,,-5972766.24,,,3649567767.62,3057935717.45,,,10875681.87,56625382.37,285470508.86,102764449.04,-12974024.67,,,,,,,,,,,32058187.27,8020801.6,4507928.26,,35571060.61,8032052.15,27539008.46,22339679.04,5199329.42,,27539008.46,22339679.04,5199329.42,,,,,
1,300256.SZ,20191030,20191030,20190930,1,1,0.02,0.02,3639722198.68,3639722198.68,,,,,,,,,,,,,,,,-5972766.24,,,3649567767.62,3057935717.45,,,10875681.87,56625382.37,285470508.86,102764449.04,-12974024.67,,,,,,,,,,,32058187.27,8020801.6,4507928.26,,35571060.61,8032052.15,27539008.46,22339679.04,5199329.42,,27539008.46,22339679.04,5199329.42,146453956.19,,,,
0,300257.SZ,20191025,20191025,20190930,1,1,0.1066,0.1066,1861978635.99,1861978635.99,,,,,,,,,,,,,,,,5895194.82,5895194.82,,1767051104.68,1376850778.71,,,14861728.22,91012490.64,188308992.14,25620432.4,-7937001.63,,,,,,,,,,,117369478.89,176912.99,997078.19,,116549313.69,25470227.19,91079086.5,91443986.03,-364899.53,40642168.45,131721254.95,132546893.12,-825638.17,144830784.55,,,,
0,300258.SZ,20191026,20191026,20190930,1,1,0.4106,0.4106,896810469.3,896810469.3,,,,,,,,,,,,,,,,344640.0,,,714792501.9,578451696.76,,,12280130.28,21838860.82,48757279.46,9266269.81,-2071917.62,,,,,,,,,,,200053340.23,205445.07,301798.35,,199956986.95,33681279.56,166275707.39,166275707.39,,,166275707.39,166275707.39,,210969360.89,,,,
