,ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
0,002622.SZ,20191031,20190930,-0.0172,-0.0172,0.1157,0.1157,0.0265,0.0571,0.454,618423.47,-15105803.22,60364829.88,1.1709,1.0523,0.5422,0.9366,0.19,0.6815,0.0531,-56467997.2,16578171.1,,-23688351.63,-36335702.35,79504413.13,12386648.21,404936332.2,372015252.51,1046476153.86,69234759.2,361813065.36,1694694500.14,429296918.69,-0.0172,1.5354,-0.0202,0.5111,-0.079,0.0197,-0.0282,-0.0433,-14.863,62.1216,37.8784,116.8656,-14.863,11.7953,76.6054,28.4649,0.2573,158.1113,-10.2743,17.0606,-1.1273,-1.14,-1.1754,0.9065,-0.7897,1.2476,-1.5031,1.2087,27.8088,1.3852,1.4231,26.5444,73.4556,58.5741,23.8944,76.1057,81.518,18.482,-0.0419,0.3852,2.596,3.1851,2.1063,2.5843,2.813,-0.0341,648.1807,-1.0529,-0.7921,175747507.43,-11.4043,10.3064,140.3912,0.0167,-0.0084,-0.0009,10.7171,-173.8197,-173.8197,-148.21,-130.5488,-132.8127,-174.0569,-194.62,-148.1642,-172.215,0.7216,-4.5237,0.7208,-66.0253,-66.0253,-74.6406,139.2405,2.5507
0,002623.SZ,20191023,20190930,0.01,0.01,5.1011,5.1011,9.2823,0.4234,3.1304,6676360.56,-4942873.29,125435352.88,1.284,1.1515,1.0323,1.336,0.4606,0.4161,0.1975,-8736328.7,39840913.89,,-68107674.55,-222738679.58,619758765.03,321118897.96,864515206.21,394836627.76,2005384082.34,376598434.8,613435062.56,3095604016.2,568600746.85,0.0108,13.8877,0.8182,3.5538,-0.7037,0.249,-0.4257,-1.3921,0.5551,15.3687,84.6313,17.0983,0.5551,3.6824,8.2774,5.1385,,101.0704,-0.3302,4.8814,0.0781,0.08,-0.2227,0.964,0.1096,1.2476,0.1041,1.2853,44.7269,1.8092,1.8623,42.187,57.813,49.6815,27.9272,71.7804,73.4618,26.5382,0.0987,0.8092,1.2308,2.5703,1.1108,2.3197,5.079,0.0725,262.2308,0.1461,0.0419,1929248318.73,-0.2571,5.2087,98.3854,0.4301,0.246,0.2625,14.5626,-97.5,-97.5,301.9748,-104.1178,-102.9913,-97.3016,-109.59,301.968,-97.3404,0.2534,-4.5601,0.2534,-37.172,-37.172,-13.1189,-48.6143,1.4585
0,002624.SZ,20191028,20190930,1.14,1.14,4.4962,4.4962,1.8106,0.1171,4.3941,55946319.06,1419574991.07,3817555266.01,2.5651,2.0672,1.7073,2.3532,0.5135,16.0179,0.3487,1368834197.62,1668835494.55,,853787273.4199,246628095.2599,3498280358.57,1989209237.8,1480456255.35,-2657899705.82,7852010327.19,7231564896.69,4215552068.7,11872021918.09,5831526865.82,1.1414,7.3782,0.6323,4.5111,0.0937,1.291,0.6605,0.1908,25.145,65.6819,34.3181,41.2596,25.145,14.209,25.0235,2.0271,,76.4489,26.6448,28.7127,16.4157,16.23,15.7933,10.0117,8.7677,13.5299,21.8876,13.3489,40.1391,1.6705,1.8545,68.2749,31.7251,45.2317,12.4701,80.3387,66.3126,33.6874,0.1769,0.6705,1.3688,6.4425,1.1269,5.3038,,0.1173,415.3721,11.6903,8.8519,370719005.99,26.6856,22.3267,81.611,4.8795,4.7866,2.6459,30.1587,14.0,14.0,272.1481,5.4133,2.4049,12.0028,28.47,269.2614,-4.4807,14.9503,8.6444,13.019,5.4251,5.4251,16.7714,-5.8514,17.2568
0,002625.SZ,20191031,20190930,0.04,0.04,0.1295,0.1295,2.3406,0.0187,0.2009,12567538.94,64474682.25,96896560.13,30.3233,29.8733,29.5134,0.9743,0.0392,0.8607,0.0344,49611529.66,5532830.17,,403622180.7265,353062180.7265,117816564.22,139443898.21,113257598.26,-6337092787.79,7144674094.52,6775851988.21,438759200.42,7781280587.93,473341732.24,0.0358,3.5603,-0.0116,0.2197,1.6966,0.0026,0.1873,0.1639,26.9004,34.7198,65.2802,14.1251,26.9004,5.2857,37.0827,-28.2432,-1.6662,82.2233,30.2192,1.9825,1.0094,1.01,0.8447,0.0681,0.9247,0.0628,1.3459,0.0908,4.6093,1.0483,1.0638,87.1666,12.8334,88.8802,1.4555,98.5828,62.3652,37.6348,-0.1082,0.0483,20.7035,67.7306,19.2829,63.0834,,-0.0675,413.0121,1.2329,0.9489,427062693.98,30.2257,5.3298,73.9367,0.3478,0.3088,0.3227,37.7484,100.0,100.0,-127.5534,57.3977,57.8546,133.1482,300.08,-143.4022,129.6672,1.0129,-1.9658,1.0145,0.6143,0.6143,-2.0799,-38.2753,1.5157
0,002626.SZ,20191029,20190930,0.86,0.86,3.7253,3.7253,1.436,0.2554,2.1057,17139218.84,510932823.26,1090161766.61,2.2681,1.6877,1.013,6.1689,1.2013,4.6015,0.4885,617307260.85,684174495.81,,260597528.7201,457018183.9101,304537970.97,65309656.68,1375807682.38,864478299.43,1723319591.64,1122213072.86,1191300496.1,4446030478.66,1455609954.31,0.8566,4.9045,1.0362,2.3612,0.159,1.1098,0.4227,0.7413,23.1417,47.4695,52.5305,20.1763,23.1417,8.5028,10.1552,1.5183,-0.0472,73.1203,28.3048,29.7913,17.4798,17.23,16.9125,14.5525,11.3043,13.0039,23.3064,19.4033,36.2479,1.5686,1.5562,41.6781,58.3219,35.7841,30.9446,68.0053,50.6947,49.3053,0.7218,0.5686,1.732,2.1976,0.9872,1.2526,1.9935,0.3659,152.2365,15.0724,11.2322,534866507.76,28.2731,9.1779,77.0469,5.4102,5.0984,3.3538,34.403,-18.8679,-18.8679,12.3739,-16.711,-18.3415,-18.8801,-18.83,12.3674,-19.7194,0.1654,4.9902,0.1652,10.474,10.474,-0.7982,-34.6621,1.0455
0,002627.SZ,20191028,20190930,0.3273,0.3273,5.0719,5.0719,3.712,0.213,1.6205,11227421.59,98094625.58,273952519.24,2.3918,2.1584,1.8996,46.9622,0.8271,2.568,0.4321,125966005.12,165684322.68,,-211535676.8583,-132385676.8583,526052479.4,190034522.58,963600000.0,126473647.23,1762909381.32,1177548278.47,660421925.7,3282640995.99,612409923.33,0.3273,6.5767,0.0566,1.8335,-0.0735,0.4961,-0.6333,-0.3964,6.8203,16.1717,83.8283,7.9778,6.8203,1.9921,5.2142,0.7716,-0.0661,92.5641,8.9505,9.7805,5.1212,5.15,4.5952,4.2265,2.9473,3.9425,6.8283,5.6353,42.0055,1.7243,1.8364,50.6061,49.3939,44.0868,29.3544,66.9164,50.3697,49.6303,0.0224,0.7243,1.3078,2.2796,1.0495,1.8295,13.9389,0.0113,49.3047,3.9297,2.7887,1460865636.9,9.0089,1.9666,90.868,2.0669,2.0459,1.1964,-9.3458,16.1462,16.1462,107.5983,23.3409,22.9588,23.2873,65.09,108.1498,21.6107,-0.1442,4.093,5.9749,1.3156,1.3156,10.6967,7.9333,6.4372
0,002628.SZ,20191023,20190930,0.04,0.04,2.527,2.527,1.1754,0.1685,1.3092,497908.23,31665383.48,100975178.7,1.3029,0.9634,0.7706,3.5945,0.5001,40.1166,0.3057,-60030257.47,87380556.0,,256255152.854,925102652.854,2668328908.44,174831640.98,1002560000.0,-139526742.89,2664552128.32,871718921.45,-60947821.44,3795233423.08,1124047522.19,0.0423,3.605,-0.7138,1.4777,0.1022,0.1149,0.3369,1.2162,1.6527,5.2532,94.7468,6.4208,1.6527,,4.0154,2.4054,0.1961,103.123,2.1376,4.5459,1.1835,1.18,1.1652,1.3897,0.5052,1.9737,1.578,1.8529,57.9315,2.3771,2.3137,56.4816,43.5184,40.1385,26.4163,72.2544,74.8299,25.1701,-0.1887,1.3771,0.7131,2.7352,0.6929,2.6577,,-0.1412,230.7434,0.6736,0.5115,45472136.12,2.1405,,103.982,0.257,0.2531,0.1037,-37.8002,100.0,100.0,-426.4012,45.4666,51.949,94.4998,135.31,-443.1645,90.7483,-1.2843,11.8139,1.8293,1.4264,1.4264,-16.8462,-49.2576,1.9667
0,002629.SZ,20191030,20190930,-0.03,-0.03,0.1572,0.1572,0.2151,0.0758,-1.2637,-2287123.16,-8864498.17,15289291.63,0.4291,0.3585,0.3367,1.1893,0.4853,1.5342,0.2083,-15986306.46,-6513336.67,,-19353327.21,-32453327.21,228717223.22,3428900.0,49200000.0,39076942.32,-248937.75,-158653431.67,-119576489.35,63011470.14,-489350653.66,-0.0271,0.0338,-0.0434,-1.1879,-0.0595,-0.0158,-0.047,-0.0788,-17.2243,23.6159,76.3841,46.9189,-17.2243,7.0082,33.3561,6.5546,,124.6925,-6.1026,-10.0605,-56.9807,-56.79,-45.2944,-2.0958,-3.5881,-8.9788,-75.9742,-2.7944,95.3206,21.3703,15.8798,40.4068,59.5932,-0.0843,78.081,22.1087,98.7813,1.2187,-0.0644,20.3705,0.0495,0.2832,-0.0009,-0.0051,-0.0064,-0.0636,329.3009,-4.7841,-3.5883,38821709.18,-16.6151,7.3813,114.185,-39.0484,-11.0423,-2.2698,-11.8186,40.0,40.0,16.0542,83.5498,57.3376,47.3358,57.97,16.0731,-2369.7519,-44.7712,-9.5732,-44.7416,-97.4405,-97.4405,-97.5663,-124.7582,-97.8676
0,002630.SZ,20191026,20190930,0.0323,0.0323,2.0928,2.0928,0.734,0.0958,0.8603,19159437.3,18981966.49,443871736.87,0.8837,0.5264,0.4865,0.6116,0.2905,3.0595,0.1699,-5437260.77,237546353.51,,-593459965.0801,-387540558.8101,6929310439.2,81670986.57,4041332144.29,3507216251.22,2233048917.36,-1121775522.15,1058816368.57,7393321133.24,1128929412.53,0.0323,2.7006,0.2161,0.9561,-0.0076,0.2012,-0.5026,-0.3282,1.5176,17.9623,82.0377,16.4041,1.5176,1.405,7.147,7.852,-1.3056,100.22,1.6242,9.6129,1.2035,1.2,0.5989,1.6329,0.2578,2.7366,1.6047,2.1772,76.7293,4.2972,4.5903,59.1646,40.8354,15.5027,54.6619,43.1317,87.2579,12.7421,0.0265,3.2972,0.2885,0.7891,0.202,0.5526,0.6367,0.0231,858.9047,0.3437,0.2622,3725934689.01,1.7609,1.8234,101.2208,0.4038,-0.0397,0.058,12.0418,-65.6748,-65.6748,11.9109,-70.3235,-66.4801,-65.6837,-74.51,11.905,-63.9743,1.2447,-1.952,1.2453,-27.8597,-27.8597,-38.7539,-58.3036,-4.7449
0,002631.SZ,20191031,20190930,0.13,0.13,1.9701,1.9701,0.3233,0.1213,1.2414,14139984.57,75835734.68,399515548.24,3.0047,2.3181,0.5978,22.6648,0.6278,2.7644,0.4499,74233570.01,134842607.11,,-808475130.5768,-799475130.5768,747420761.44,4348760.97,609115369.77,225341821.72,1500573307.72,1635706032.37,1320432484.32,2535641772.52,911713078.13,0.1345,2.5909,0.005,1.3627,-0.1372,0.2015,-1.2084,-1.195,6.2214,30.311,69.689,23.2402,6.2214,13.8487,7.9413,1.4502,-0.0251,94.368,8.4919,10.2304,5.1567,5.15,4.3463,4.6028,2.7991,4.3954,6.8756,6.1371,41.3969,1.7064,1.679,74.5762,25.4238,45.646,24.0221,72.1927,59.9552,40.0448,0.0041,0.7064,1.3451,3.0053,1.1026,2.4635,6.6591,0.0025,162.3976,3.7321,3.0713,493150596.66,8.7802,12.8103,92.3374,1.5945,1.5904,0.9015,5.6361,-31.5789,-31.5789,-95.5157,-31.5058,-30.2579,-28.9532,-39.12,-95.4729,-32.0527,4.2742,27.8297,10.3329,3.4323,3.4323,2.8801,10.8938,4.5616
0,002632.SZ,20191024,20190930,0.3,0.3,1.5505,1.5505,1.2659,0.0708,0.7887,51829378.02,135541829.71,361796003.48,1.3747,0.9462,0.8719,3.4909,0.8595,1.5567,0.3784,161548282.22,224690233.46,,-110157300.111,174412943.879,594159202.09,28495450.37,254167329.99,-78887991.1,1122717424.22,317880837.57,238992846.47,2205032417.13,536843778.87,0.3,3.117,0.156,0.8595,-0.1759,0.3597,-0.1764,0.2792,19.2891,37.3593,62.6407,17.3325,19.2891,5.2592,11.1261,0.9473,-1.7671,83.3184,21.9908,23.2016,9.4985,9.3,6.8711,8.7798,7.2993,9.2375,12.6647,11.7064,31.0085,1.4495,1.2973,41.2424,58.7576,39.7044,11.5267,88.2931,96.7501,3.2499,0.1149,0.4495,2.2204,7.6599,1.2804,4.4172,,0.1111,230.8403,9.7324,7.3216,696299625.99,22.2544,5.7751,82.7786,4.7997,2.5656,3.2794,-1.245,11.1111,11.1111,127.4052,5.2858,6.4484,12.1941,-15.87,126.9015,12.9308,-2.2915,23.4456,-2.5763,12.0722,12.0722,17.5985,98.5306,-0.6523
0,002633.SZ,20191025,20190930,-0.0694,-0.0694,0.6046,0.6046,2.0315,0.1179,0.2801,6239085.96,-16651396.42,20567387.41,3.3606,2.4056,2.3147,0.7679,0.2656,0.4272,0.1444,-16651396.42,-10334457.27,,3289408.31,13289408.31,92954455.05,18860482.76,10000000.0,-61321772.47,473415635.5,243030925.31,181709152.84,524417738.71,59695424.47,-0.0694,3.4295,0.1013,0.398,0.1717,-0.0689,0.0219,0.0886,-11.4817,22.6798,77.3202,40.0834,-11.4817,9.5874,30.4101,0.0858,0.4778,118.3616,-11.6311,-11.3959,-2.0038,-2.0,-3.2045,-1.6451,-1.6575,-1.9699,-2.6717,-2.1935,19.1463,1.2368,1.2089,54.3803,45.6197,74.4092,1.9069,98.0931,84.5171,15.4829,0.1476,0.2368,4.2229,51.4418,3.8864,47.3416,,0.1247,663.0988,-2.21,-1.6575,230732102.95,-11.4817,10.029,119.0705,-1.2069,-1.4037,-0.9209,7.7243,-789.7436,-789.7436,-14.8739,-1437.1846,-787.251,-787.251,-951.69,-14.8589,-796.1748,-1.9835,2.591,-1.9839,-15.7371,-15.7371,-6.8794,-115.3315,-0.9958
0,002634.SZ,20191025,20190930,0.07,0.07,0.9243,0.9243,0.0285,0.0795,0.4495,928235.06,31137411.13,110125878.67,1.4563,1.1276,1.045,8.0587,1.1027,2.0521,0.4471,51647921.48,39286329.22,,664111.557,-27698721.443,146383187.57,1537705.56,116218700.0,-88837103.28,620157712.65,119833207.12,30996103.84,786155967.25,243869926.01,0.0696,1.4532,0.0531,0.529,-0.0926,0.0852,0.0014,-0.0601,7.5253,25.8449,74.1551,12.2931,7.5253,2.8306,9.7363,-0.2737,,87.879,9.2404,9.2199,4.7299,4.57,4.593,4.1221,3.3645,3.8526,6.3065,5.4961,28.2781,1.3943,1.4058,40.9426,59.0574,66.3926,14.7832,85.2168,99.4178,0.5822,0.0933,0.3943,2.5363,5.7645,2.3478,5.3361,,0.0928,110.9591,4.486,3.3645,340845447.75,9.4936,2.2953,79.9561,3.4539,3.298,2.5039,21.5688,40.0,40.0,124.0506,27.9668,18.6778,28.0969,40.11,124.3679,32.4719,-2.3321,-3.9059,-2.3319,38.5999,42.2865,74.7688,410.4949,-3.3026
0,002635.SZ,20191030,20190930,0.5,0.5,3.174,3.174,5.7542,0.2663,2.6486,96958211.5,233855027.33,601408383.54,2.0438,1.6438,1.5618,2.0439,0.6933,1.2111,0.2579,278976152.31,338766789.23,,604076234.1607,570741271.9507,1316548530.7,125061965.54,49920543.86,-1025981859.29,3710762927.01,1425500342.37,398790713.75,6726218866.82,2008966564.6,0.48,9.6845,0.624,2.9149,-0.4147,0.4915,0.8765,0.8281,15.1118,27.4925,72.5075,15.1666,15.1118,2.2211,14.3996,-1.454,0.2706,87.247,-9.7567,15.4862,4.8561,4.45,3.4328,3.9941,3.8975,4.3878,6.4748,5.3255,18.261,1.2234,1.2451,34.1736,65.8264,45.4314,0.7422,99.2335,91.5664,8.4336,0.3149,0.2234,4.475,133.7057,2.4879,74.3334,,0.2883,227.0972,5.1967,3.9003,1992686706.78,16.9403,1.9834,79.869,2.3207,2.1388,1.8981,0.0829,-12.2807,-12.2807,87.2749,-176.6088,-32.0189,-22.3666,35.85,74.8729,-20.109,2.8308,-7.1386,-3.9611,-12.6467,-12.6467,-22.7369,129.2998,-2.826
0,002636.SZ,20191031,20190930,0.18,0.18,3.163,3.163,0.2628,0.0975,2.2722,5092243.02,124934764.1,397412173.37,1.9554,1.8433,1.7961,3.4482,0.7191,2.9278,0.5358,149605093.87,109243159.22,,184605174.1,156605174.1,1670390015.65,78241096.76,3000000.0,-1740843035.32,2317253067.32,1598701450.06,-142141585.26,2677034138.22,1725161382.83,0.1786,3.6335,0.6615,2.3697,0.2161,0.1501,0.2536,0.2151,5.7658,17.2587,82.7413,10.3794,5.7658,4.3577,8.1501,-2.1285,-0.0033,93.503,6.2954,4.7442,5.04,5.04,4.8426,2.5419,3.0892,3.5054,6.72,3.3892,39.5789,1.6551,1.6658,73.9345,26.0655,52.3594,0.1121,98.8096,95.5332,4.4668,0.2878,0.6551,1.5101,881.7223,1.3229,772.4177,,0.2749,100.376,4.1189,3.0255,791051320.7,6.8727,4.0874,93.2569,1.5515,1.7996,0.9885,54.1193,-45.4545,-45.4545,73.3036,-47.4729,-45.2871,-45.0469,-36.55,73.3155,-48.8722,5.1908,6.1363,5.1898,-19.1058,-19.1058,-14.0261,-27.9275,7.4819
0,002637.SZ,20191023,20190930,0.56,0.56,10.8542,10.8542,2.9413,0.1461,1.9841,101766285.51,133734912.82,666334153.6,0.8266,0.5847,0.5273,9.1383,1.8451,2.8682,0.7213,192666072.3,393940058.19,,-376953781.8722,-490762856.5322,1565629563.02,61991900.44,1213197950.72,892020461.52,1990627551.45,-432005001.15,172015460.37,4082730591.13,900388312.06,0.5572,6.0713,0.4729,2.1302,0.0141,0.932,-0.8918,-1.1611,5.481,14.5239,85.4761,9.5405,5.481,3.4267,4.7287,1.3852,,95.8005,7.6543,8.5866,9.745,9.78,5.5339,6.1933,3.9533,7.1645,12.9933,8.2577,49.7486,1.99,2.6321,36.0542,63.9458,34.86,29.7154,62.855,87.6799,12.3201,0.0803,0.99,0.9033,2.1152,0.7007,1.6408,2.2316,0.0704,85.8605,5.2711,3.7024,2685363725.91,7.2014,3.6306,96.2589,1.9144,0.9516,0.91,6.6317,55.5556,55.5556,2.5813,53.7289,44.6543,56.2768,-14.8,2.3965,35.2651,13.4017,-18.5522,13.195,-6.467,-6.467,-2.3911,-60.7774,15.5337
0,002638.SZ,20191031,20190930,0.0008,0.0008,0.5506,0.5506,2.2928,0.0412,-0.7421,9231424.55,-8079636.11,160497353.3,4.2465,3.7138,2.2636,1.4052,0.2772,4.4221,0.166,-1025274.32,5230171.55,,-827300137.8107,-1360614484.3607,639507928.78,84069370.9,107803515.0,-485874286.26,3258365929.6,2076159204.83,1482481403.57,4044347959.49,-1064349808.72,0.0008,2.592,-0.1225,-0.7008,-0.9324,0.0034,-0.5447,-0.8959,0.1335,19.1934,80.8066,18.5167,0.1335,9.0298,10.0231,-0.5363,-0.0324,100.1226,0.822,0.6255,0.0293,0.03,-0.2053,0.1038,0.0222,0.0139,0.0391,0.1384,17.437,1.2112,1.2801,56.957,43.043,68.3393,2.6655,97.3301,76.9212,23.0788,-0.2909,0.2112,4.7347,36.5143,3.9192,30.225,,-0.2238,315.7529,0.0296,0.0229,378157257.55,1.1617,10.1302,103.0513,-0.1497,-0.2477,-0.1224,-51.6492,-98.4,-98.4,-30.7364,-92.4049,-88.9804,-98.4051,-112.12,-30.6874,-97.8784,0.0463,-10.1755,0.0438,-12.9117,-12.9117,-15.518,-172.5038,-24.8277
0,002639.SZ,20191029,20190930,0.0829,0.0829,1.5629,1.5629,1.9817,0.0764,0.3272,4190923.66,51715959.51,217410658.11,1.2543,0.8327,0.677,1.8532,0.5852,1.2113,0.2635,-35175410.76,112186694.87,,-166875328.4293,-49490314.0393,498619218.75,94734308.61,1115062131.88,760399135.16,1424762920.36,391718955.31,1079116496.12,3467880773.67,272046951.93,0.0829,3.4138,0.0324,0.4036,0.2794,0.1664,-0.2476,-0.0734,4.6944,20.6374,79.3626,21.0925,4.6944,5.5089,11.1113,4.4723,,103.339,6.2931,10.6492,2.4547,2.45,2.2707,2.8056,1.2368,2.5139,3.2729,3.7408,42.0664,1.7261,1.7557,47.5816,52.4184,35.082,32.154,66.3569,90.1818,9.8182,0.0142,0.7261,1.347,2.0637,0.834,1.2777,1.8737,0.0128,341.1619,1.6491,1.3981,1099276302.54,6.1769,6.6026,112.5385,1.9244,2.017,0.9569,-3.3232,308.3744,308.3744,120.8897,432.1586,345.5344,307.7131,3887.87,120.9123,300.0231,2.0934,3.1792,2.0938,17.4162,17.4162,9.8549,202.3371,1.9224
0,002640.SZ,20191030,20190930,0.45,0.45,8.9682,8.9682,2.4585,0.0297,1.6318,26857081.45,676256860.23,5547352578.56,2.2587,1.0467,0.8926,8.0708,1.5412,37.3002,1.1026,835754800.34,905227324.69,,-320970369.8662,406193510.4438,2262694111.13,28410587.5,2724570960.58,1306309887.53,5070645694.7,5246768946.4,5734078833.93,10758058445.39,2588724111.59,0.4513,5.1642,0.0244,1.6615,0.2324,0.581,-0.206,0.2607,4.9329,39.7009,60.2991,33.0216,4.9329,29.9523,2.7681,0.3011,-0.5241,94.0187,5.9393,6.4785,9.1526,9.19,8.803,7.1433,5.4392,7.1966,12.2035,9.5244,38.4368,1.6243,1.6496,72.1505,27.8495,38.858,25.3259,74.7907,83.1048,16.8952,0.0091,0.6243,1.6042,2.9531,1.011,1.8611,3.8817,0.0076,195.5674,7.2523,5.5484,497188029.0,6.1774,29.6739,94.1803,3.0782,2.9503,1.8659,2.6941,-16.6667,-16.6667,-74.5303,-15.9456,-17.1005,-15.1086,-14.17,-74.5293,-20.4874,9.9468,6.1292,9.9461,-11.5117,-11.5117,-15.4358,6.5014,6.7648
0,002641.SZ,20191025,20190930,0.29,0.29,3.9215,3.9215,0.5678,0.2116,1.0663,26654699.71,300881141.23,1104104970.53,1.4767,0.9855,0.9048,4.5256,1.3399,2.5414,0.7959,348253843.31,388579713.25,,-91527661.8215,-313407405.5215,2042679396.4,169478906.48,229463255.21,-466595273.51,2697173224.75,1083147977.1,616552703.59,3434307059.48,1435265417.96,0.2916,2.8533,0.2723,1.2778,-0.1267,0.346,-0.0815,-0.279,7.4363,25.0672,74.9328,15.6928,7.4363,6.8537,8.6273,0.2117,-0.7672,92.0934,8.5058,8.8222,10.7153,10.69,9.8433,7.0213,5.9183,9.8685,14.2871,9.3617,43.2416,1.7619,1.8105,59.4228,40.5772,47.7675,6.6815,93.3185,93.0588,6.9412,0.1346,0.7619,1.3126,13.9667,1.1047,11.7543,,0.1252,146.8277,7.8911,5.9183,44759203.88,8.6105,6.9209,90.7505,4.1215,3.9859,2.3169,9.9074,107.1429,107.1429,3027.957,74.8887,90.4825,101.7444,83.52,3016.5779,77.7326,10.1873,4.1374,10.1868,18.4934,18.4934,14.6688,3.1951,13.5101
0,002642.SZ,20191029,20190930,0.0321,0.0321,2.7274,2.7274,4.3822,0.103,-1.2476,19545261.62,1693679.83,360717551.2,2.1313,1.1159,0.8365,2.4527,0.6346,3.5899,0.4022,12746470.42,48909456.69,,-389670474.0489,-728170474.0489,923570783.87,16902926.03,318500000.0,180658672.55,2040533640.12,1306245998.26,1399504670.81,3136636901.34,-757205728.72,0.0321,4.2597,-0.6721,-1.1445,-0.9939,0.0739,-0.589,-1.1007,1.1287,19.9912,80.0088,18.1789,1.1287,4.1453,12.9776,1.0561,,99.2936,1.502,2.7106,0.7569,0.76,0.0604,1.0903,0.454,1.0129,1.0092,1.4537,30.8791,1.4467,1.5987,60.3593,39.6407,50.0485,10.1542,89.8458,91.7152,8.2848,-0.3851,0.4467,2.2384,8.8482,1.6208,6.4067,11.295,-0.3532,333.5927,0.6053,0.4735,594215317.46,1.6545,4.3,99.9497,0.1062,-0.1313,0.0736,6.0688,401.5625,401.5625,41.6225,268.5985,71.3614,401.9745,106.21,41.6239,641.0974,0.8643,-16.7046,0.8653,6.0049,6.0049,13.5357,-41.4452,-32.2661
0,002643.SZ,20191026,20190930,0.4,0.4,2.1372,2.1372,2.2867,0.2291,1.5564,11230318.52,355138589.92,824840314.29,3.1896,1.7128,1.5309,4.7696,0.8097,1.3412,0.3589,427520745.53,425705808.46,,-91559099.7693,106622256.1507,577000121.56,42263614.95,206675961.35,-657048310.3,3631520144.44,1705719512.38,1044015604.34,5088504008.28,1623262394.46,0.403,5.1637,0.6266,1.7855,0.2362,0.4683,-0.1007,0.1173,19.8416,42.4524,57.5476,19.6583,19.8416,5.1112,15.4597,-0.9126,0.0044,77.9966,22.818,21.91,8.0263,8.03,7.7803,7.8645,7.122,7.628,10.7017,10.486,14.4705,1.1692,1.1859,43.5326,56.4674,63.6242,4.0616,92.256,94.3193,5.6807,0.7313,0.1692,5.6838,22.7141,4.3968,17.5711,,0.6897,294.4521,9.496,6.7683,2123827542.37,22.8226,4.643,74.1409,2.9431,2.8748,2.6087,41.6828,17.6471,17.6471,69.3971,24.9014,24.3472,19.6393,17.53,69.4225,9.2522,5.8569,11.5167,5.8554,5.0295,5.0295,13.6225,20.6348,9.5075
0,002644.SZ,20191024,20190930,0.1429,0.1429,0.9156,0.9156,0.6717,0.1518,1.1263,50951189.09,22035409.53,129825069.17,2.5425,1.8887,1.8493,2.6632,0.4855,0.4145,0.1885,25692999.19,74475328.13,,-248423344.1786,-265728844.1786,378538894.31,536757518.2,14523200.0,-393363165.63,1393650059.16,606290510.82,212927345.19,1522659521.71,652666034.33,0.1429,2.9533,-0.0159,1.2781,-0.1129,0.1458,-0.4865,-0.5204,15.611,27.7681,72.2319,20.037,15.611,10.7818,11.6682,-2.413,-0.6366,94.5046,18.3065,15.9294,4.9484,4.94,1.494,3.0034,2.9434,4.2516,6.5979,4.0045,38.1393,1.6165,1.6812,40.9914,59.0086,57.1647,0.9538,99.0462,42.2729,57.7271,-0.0207,0.6165,1.622,103.8433,1.4988,95.9603,,-0.0087,300.585,3.9245,2.9434,4339477.25,18.3424,15.7232,95.8268,1.906,0.3706,1.1709,-5.1508,27.5893,27.5893,-209.6552,27.5027,26.7199,27.6271,-59.19,-209.5445,19.3305,4.6008,-3.3091,4.6018,15.5306,15.5306,18.6885,-9.4631,6.9527
