,ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,im_n_incr_cash_equ
1,300063.SZ,20190424,20190424,20181231,1,1,-905293731.59,29959355.56,8521936278.97,20970076.06,,,,,,,,,,,,49318315.98,8592224671.01,8073733130.94,291030918.57,139911162.08,,,,,,165044353.36,8669719564.95,-77494893.94,,,,1505589.29,,1505589.29,9342273.57,,,23400000.0,,32742273.57,-31236684.28,236015264.2,,163000000.0,399015264.2,16440245.1,279984248.19,20766544.54,,65270000.0,366020792.73,32994471.47,336032.57,-75401074.18,290509434.0,215108359.82,,,,1004154157.0,33517588.56,2173803.23,1184611.38,,,71285.7,316683.75,,12514311.74,-3057718.9,-15309.75,-26342997.11,-82011724.11,-144665209.4,,-77494893.94,,,,215108359.82,290509434.0,,,-75401074.18
2,300063.SZ,20190424,20190424,20181231,1,1,-905293731.59,29959355.56,8521936278.97,20970076.06,,,,,,,,,,,,49318315.98,8592224671.01,8073733130.94,291030918.57,139911162.08,,,,,,165044353.36,8669719564.95,-77494893.94,,,,1505589.29,,1505589.29,9342273.57,,,23400000.0,,32742273.57,-31236684.28,236015264.2,,163000000.0,399015264.2,,279984248.19,20766544.54,,65270000.0,366020792.73,32994471.47,336032.57,-75401074.18,290509434.0,215108359.82,,,,1004154157.0,33517588.56,2173803.23,1184611.38,,,71285.7,316683.75,,12514311.74,-3057718.9,-15309.75,-26342997.11,-82011724.11,-144665209.4,,-77494893.94,,,,215108359.82,290509434.0,,,-75401074.18
0,300064.SZ,20190426,20190426,20190331,1,1,,,137152990.78,,,,,,,,,,,,,1761292.54,138914283.32,159948955.95,33412100.72,4082406.48,,,,,,69793198.93,267236662.08,-128322378.76,715994202.92,282897000.0,30721345.79,7217.0,,1029619765.71,135174728.86,29417000.0,,,,164591728.86,865028036.85,92000100.0,,,92000100.0,627245791.5653,456800000.0,17318457.1,,372238397.74,846356854.84,-754356754.84,-14.93,-17651111.68,646480698.22,628829586.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,300064.SZ,20190416,20190416,20181231,1,1,92356916.57,108034355.66,957369837.52,,,,,,,,,,,,,106778620.11,1064148457.63,1005868803.83,128139976.67,81131779.37,,,,,,312587725.71,1527728285.58,-463579827.95,1700000000.0,67860967.16,55443568.59,8090791.79,,1831395327.54,1846251634.48,58400000.0,,2475011.93,,1907126646.41,-75731318.87,797650100.0,,69000000.0,866650100.0,-432309284.802,640647311.78,94221620.22,,229126295.34,963995227.34,-97345127.34,3539.69,-636652734.47,1048883912.19,412231177.72,,,,109348785.59,187702676.63,4160461.91,1889757.17,,,73191307.8,,,-103324708.99,-5627375.45,,-155505105.18,-644107334.03,-131699565.63,,-463579827.95,,,,412231177.72,1048883912.19,,,-636652734.47
0,300065.SZ,20190426,20190426,20190331,1,1,,,177179331.22,1381087.91,,,,,,,,,,,,66458721.95,245019141.08,134842040.58,19353286.34,13931335.2,,,,,,57054415.63,225181077.75,19838063.33,,21360000.0,,,,21360000.0,28070032.79,,,301597.95,,28371630.74,-7011630.74,40000000.0,,,40000000.0,-90829498.4055,32811450.0,1287417.29,,,34098867.29,5901132.71,604136.27,19331701.57,634620533.37,653952234.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,300065.SZ,20190418,20190418,20181231,1,1,137321469.02,6041054.38,763779614.99,9840033.87,,,,,,,,,,,,70389121.07,844008769.93,475227013.43,80975784.88,71972062.71,,,,,,108026010.2,736200871.22,107807898.71,886666.67,263607023.61,292416.56,429788.71,-1536.93,265214358.62,78601255.12,328360000.0,14750000.0,95000000.0,,516711255.12,-251496896.5,49628570.51,,191274096.22,240902666.73,-148128392.1208,41063075.33,28748678.95,11390600.0,351515002.0,421326756.28,-180424089.55,973781.71,-323139305.63,647096797.08,323957491.45,,,,21571219.25,7572061.06,16225962.86,432850.32,,,-312522.81,92384.05,,-787042.62,-4544586.0,4124217.82,2676348.5,-69456188.21,-14155607.14,1006278.23,107807898.71,,,,323957491.45,647096797.08,,,-323139305.63
0,300066.SZ,20190426,20190426,20190331,1,1,,,137761534.34,6459690.96,,,,,,,,,,,,6680283.09,150901508.39,85300308.14,33805384.52,9562933.4,,,,,,28797843.18,157466469.24,-6564960.85,140000000.0,,,,,140000000.0,5737326.7,270000000.0,,145000000.0,,420737326.7,-280737326.7,,,3000000.0,3000000.0,-286823014.0581,,,,,,3000000.0,58522.9,-284243764.65,394077193.67,109833429.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,300067.SZ,20190426,20190426,20190331,1,1,,,129228846.58,4828128.7,,,,,,,,,,,,2258097.7,136315072.98,42317203.68,40105894.03,16540636.05,,,,,,21043725.34,120007459.1,16307613.88,,155000000.0,1857223.24,13822.0,,156871045.24,50239836.8,183111111.0,,,,233350947.8,-76479902.56,30000000.0,,,30000000.0,-40673087.2154,30000000.0,1516700.0,,2829818.86,34346518.86,-4346518.86,-89828.71,-64608636.25,246142989.49,181534353.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,300067.SZ,20190426,20190426,20190331,1,1,,,129228846.58,4828128.7,,,,,,,,,,,,2258097.7,136315072.98,42317203.68,40105894.03,16540636.05,,,,,,21043725.34,120007459.1,16307613.88,,155000000.0,1857223.24,13822.0,,156871045.24,50239836.8,183111111.0,,,,233350947.8,-76479902.56,30000000.0,,,30000000.0,,30000000.0,1516700.0,,2829818.86,34346518.86,-4346518.86,-89828.71,-64608636.25,246142989.49,181534353.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,300067.SZ,20190402,20190402,20181231,1,1,135364366.73,4011333.87,556628787.95,8694467.41,,,,,,,,,,,,12181892.82,577505148.18,281053511.84,98755588.24,99898530.53,,,,,,88103974.58,567811605.19,9693542.99,,813000000.0,6724221.42,1123721.35,14533487.96,835381430.73,86907536.45,928060000.0,4842812.25,,,1019810348.7,-184428917.97,220000000.0,,,224650000.0,-210678242.7372,90000000.0,42344454.47,,53754823.75,186099278.22,38550721.78,141586.41,-136043066.79,382186056.28,246142989.49,4650000.0,4650000.0,,4436344.73,42729077.62,3336704.41,420343.73,,,2513414.44,651055.27,,-16452958.63,-641657.41,-116385.3,-113280467.3,-35391872.12,-24821865.66,6936108.61,9693542.99,,,,246142989.49,382186056.28,,,-136043066.79
0,300068.SZ,20190422,20190422,20190331,1,1,,,1646584640.45,77076116.21,,,,,,,,,,,,103700967.54,1827361724.2,1798726356.75,151341383.04,287384959.74,,,,,,248474990.82,2485927690.35,-658565966.15,,,,27199.5,,27199.5,248825573.92,10000000.0,,,,258825573.92,-258798374.42,1488296240.0,,,1488296240.0,-852994309.0821,865000000.0,44195881.49,,,909195881.49,579100358.51,-3782221.22,-342046203.28,729669305.59,387623102.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,300068.SZ,20190422,20190422,20181231,1,1,121826801.66,127988083.7,8626014557.62,512553138.75,,,,,,,,,,,,349726576.41,9488294272.78,6882207984.98,571290304.4,1002453342.29,,,,,,784285754.95,9240237386.62,248056886.16,,,,505897.39,,505897.39,1669002805.16,85387200.0,,,,1754390005.16,-1753884107.77,3152715896.0,897300000.0,681065369.13,4770009619.84,,2751997100.0,384422756.99,,520048650.0,3656468506.99,1113541112.85,16272377.31,-376013731.45,1105683037.04,729669305.59,38928354.71,5014788.87,,59930069.65,231210897.84,13188832.78,11299785.62,,,630871.51,214619.3,885040.0,31550158.38,-44324739.33,,-544305454.1,-228476696.72,464141099.25,2297516.62,248056886.16,,,,729669305.59,1105683037.04,,,-376013731.45
2,300068.SZ,20190422,20190422,20181231,1,1,121826801.66,127988083.7,8626014557.62,512553138.75,,,,,,,,,,,,349726576.41,9488294272.78,6882207984.98,571290304.4,1002453342.29,,,,,,784285754.95,9240237386.62,248056886.16,,,,505897.39,,505897.39,1669002805.16,85387200.0,,,,1754390005.16,-1753884107.77,3152715896.0,897300000.0,681065369.13,4770009619.84,-1361650370.36,2751997100.0,384422756.99,,520048650.0,3656468506.99,1113541112.85,16272377.31,-376013731.45,1105683037.04,729669305.59,38928354.71,5014788.87,,59930069.65,231210897.84,13188832.78,11299785.62,,,630871.51,214619.3,885040.0,31550158.38,-44324739.33,,-544305454.1,-228476696.72,464141099.25,2297516.62,248056886.16,,,,729669305.59,1105683037.04,,,-376013731.45
0,300069.SZ,20190426,20190426,20190331,1,1,,,50480938.0,30078.6,,,,,,,,,,,,2728451.39,53239467.99,25556418.52,6098119.28,1851830.78,,,,,,9440155.66,42946524.24,10292943.75,,2000000.0,25235.68,,,2025235.68,1036956.09,,,,,1036956.09,988279.59,102600000.0,,,102600000.0,,103000000.0,1594164.95,,,104594164.95,-1994164.95,-26570.46,9260487.93,39472227.72,48732715.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,300069.SZ,20190426,20190426,20190331,1,1,,,50480938.0,30078.6,,,,,,,,,,,,2728451.39,53239467.99,25556418.52,6098119.28,1851830.78,,,,,,9440155.66,42946524.24,10292943.75,,2000000.0,25235.68,,,2025235.68,1036956.09,,,,,1036956.09,988279.59,102600000.0,,,102600000.0,6958233.4,103000000.0,1594164.95,,,104594164.95,-1994164.95,-26570.46,9260487.93,39472227.72,48732715.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,300069.SZ,20190426,20190426,20181231,1,1,-172710319.07,7133007.92,253873595.57,45807.39,,,,,,,,,,,,71154387.2,325073790.16,158712138.45,34257222.99,21240674.08,,,,,,81238591.24,295448626.76,29625163.4,64787375.0,1000000.0,150432.57,7060000.0,,72997807.57,997544.6,25000000.0,11475000.0,,,37472544.6,35525262.97,142000000.0,,,142000000.0,28271577.95,221290000.0,9348699.47,2450000.0,,230638699.47,-88638699.47,31083.98,-23457189.12,62929416.84,39472227.72,,,,161811537.39,21638416.56,646074.74,2794670.54,,,-1028398.22,,,-150432.57,-615350.0,,-6043679.41,66971403.52,-50821768.0,,29625163.4,,,,39472227.72,62929416.84,,,-23457189.12
0,300070.SZ,20190426,20190426,20190331,1,1,,,2214704319.4,5371278.01,,,,,,,,,,,,165107263.77,2385182861.18,2206990450.21,206450552.91,327551765.24,,,,,,498600277.66,3239593046.02,-854410184.84,61658689.7,3305194.34,26110051.99,17500.0,,91091436.03,1139944216.07,324390299.13,5010706.28,29729768.22,,1499074989.7,-1407983553.67,2978955950.52,,88548628.98,3101199434.5,-3605947706.8602,2219473864.47,253905472.66,,15362765.06,2488742102.19,612457332.31,-3505666.0,-1653442072.2,6245536741.85,4592094669.65,33694855.0,33694855.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,300070.SZ,20190416,20190416,20181231,1,1,1351535101.28,739227840.67,11265647799.24,28512562.92,,,,,,,,,,,,951530934.33,12245691296.49,8464271217.11,679669272.89,984126858.89,,,,,,812697512.06,10940764860.95,1304926435.54,361459765.5,378805112.0,113227009.49,3350787.96,47040598.24,903883273.19,6547688122.29,1023603069.19,,1316169937.07,,8887461128.55,-7983577855.36,12103929285.73,,1164126100.6,14482263116.99,-4676147058.9859,6357723089.92,1004184868.75,,311473537.38,7673381496.05,6808881620.94,8921194.17,139151395.29,6106385346.56,6245536741.85,1214207730.66,1037392576.42,,348724888.78,70069388.42,203774905.68,10064000.04,,,-1198124.65,1691287.57,,-272208840.58,-94432557.69,-353618.05,-545104593.54,-5065259229.28,4558395986.89,,1304926435.54,,,,6245536741.85,6106385346.56,,,139151395.29
0,300071.SZ,20190427,20190427,20190331,1,1,,,774749623.33,,,,,,,,,,,,,35959652.47,810709275.8,441665611.92,217074599.46,29120606.27,,,,,,86492662.59,774353480.24,36355795.56,,,,35000.0,,35000.0,1413328.06,,,,,1413328.06,-1378328.06,5753061.2,,,5753061.2,27578197.17,38166434.11,11648078.76,,13022983.56,62837496.43,-57084435.23,,-22106967.73,53093004.76,30986037.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,300071.SZ,20190427,20190427,20190331,1,1,,,774749623.33,,,,,,,,,,,,,35959652.47,810709275.8,441665611.92,217074599.46,29120606.27,,,,,,86492662.59,774353480.24,36355795.56,,,,35000.0,,35000.0,1413328.06,,,,,1413328.06,-1378328.06,5753061.2,,,5753061.2,,38166434.11,11648078.76,,13022983.56,62837496.43,-57084435.23,,-22106967.73,53093004.76,30986037.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,300071.SZ,20190427,20190427,20181231,1,1,-770966650.43,72961346.52,3610557240.55,,,,,,,,,,,,,19092399.18,3629649639.73,1789526165.41,994616013.57,120409653.24,,,,,,353013630.14,3257565462.36,372084177.37,67716206.44,39476064.8,12170000.0,118762.65,,119481033.89,6057996.55,12070000.0,55937539.82,130396583.7,,204462120.07,-84981086.18,310496000.0,69554800.0,118700000.0,498750800.0,189242661.42,652940409.54,57874343.2,,260033035.31,970847788.05,-472096988.05,902354.17,-184091542.69,237184547.45,53093004.76,,,,646970690.69,4015301.06,1725053.56,3013740.14,,,258260.93,88360.24,29738974.38,-66132637.23,36402594.3,-10070518.6,,65993388.6,358381359.5,-295086.29,372084177.37,,,,53093004.76,237184547.45,,,-184091542.69
0,300072.SZ,20190419,20190419,20190331,1,1,,,2163630715.13,15842534.66,,,,,,,,,,,,15060789.78,2194534039.57,1915318507.49,183501022.38,91446627.51,,,,,,84395149.8,2274661307.18,-80127267.61,,,,15774.0,,15774.0,70559650.59,,,,,70559650.59,-70543876.59,1052000000.0,,338767683.2,1390767683.2,-1172630419.3105,1572081435.99,64705554.97,,3621190.4,1640408181.36,-249640498.16,-2950515.18,-403262157.54,2470040757.27,2066778599.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,300072.SZ,20190416,20190416,20181231,1,1,588270910.56,441776540.56,11302313486.27,54426572.61,,,,,,,,,,,,125929701.38,11482669760.26,10937712820.14,700549224.63,700866722.22,,,,,,528676320.58,12867805087.57,-1385135327.31,,,,634076.0,,634076.0,165224659.28,,,,,165224659.28,-164590583.28,2273230000.0,,506818401.79,2782752452.19,-268935447.9459,3225191470.44,590799086.85,25200881.63,978236635.9,4794227193.19,-2011474741.0,9630215.62,-3551570435.97,6021611193.24,2470040757.27,2704050.4,,,913877415.53,278184179.02,46517876.53,15301774.35,,,,1519199.48,4581922.0,4575194.6,-106285943.9,-6554105.04,-135077173.75,-1105298095.25,-2326525022.0,,-1385135327.31,,,,2470040757.27,6021611193.24,,,-3551570435.97
0,300073.SZ,20190424,20190424,20190331,1,1,,,450311047.79,16995081.85,,,,,,,,,,,,19079248.26,486385377.9,328141811.54,52465776.55,25847972.72,,,,,,14342205.59,420797766.4,65587611.5,1072309242.18,,,,,1072309242.18,73791087.93,,,980000000.0,,1053791087.93,18518154.25,201375600.0,,,201375600.0,-120500315.3897,34285297.59,1326037.35,,,35611334.94,165764265.06,-2515235.24,247354795.57,818144657.09,1065499452.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,300073.SZ,20190423,20190423,20181231,1,1,316161488.03,15010855.58,1786034874.91,10401364.39,,,,,,,,,,,,77534673.18,1873970912.48,1335599805.17,128791735.44,93915855.12,,,,,,29595717.68,1587903113.41,286067799.07,1019341343.97,,393975.12,636043.56,,1020371362.65,52159278.02,9000000.0,,2059800000.0,,2120959278.02,-1100587915.37,168561394.94,,,1655602070.0,202939308.6308,414261088.89,60117912.14,,,474379001.03,1181223068.97,572210.39,367275163.06,450869494.03,818144657.09,1487040675.06,,,32348121.06,46630405.82,1531006.01,246403.48,,,-586301.97,660634.67,,-29256383.75,-7378013.29,-3131734.89,-21717944.08,-238604576.19,174153838.59,,286067799.07,,,,818144657.09,450869494.03,,,367275163.06
0,300074.SZ,20190426,20190426,20190331,1,1,,,75075175.01,1596877.89,,,,,,,,,,,,16741890.24,93413943.14,64548476.49,34695398.3,5717508.36,,,,,,13665027.22,118626410.37,-25212467.23,,152098685.51,674525.48,,,152773210.99,2811568.65,135000000.0,,,,137811568.65,14961642.34,,,,,,,31655.63,,182120.0,213775.63,-213775.63,,-10464600.52,73450463.18,62985862.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,300074.SZ,20190426,20190426,20190331,1,1,,,75075175.01,1596877.89,,,,,,,,,,,,16741890.24,93413943.14,64548476.49,34695398.3,5717508.36,,,,,,13665027.22,118626410.37,-25212467.23,,152098685.51,674525.48,,,152773210.99,2811568.65,135000000.0,,,,137811568.65,14961642.34,,,,,-37603040.88,,31655.63,,182120.0,213775.63,-213775.63,,-10464600.52,73450463.18,62985862.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,300074.SZ,20190412,20190412,20181231,1,1,10506612.69,878650.53,371579354.29,14828472.24,,,,,,,,,,,,22693503.86,409101330.39,278407316.27,84818275.09,31004688.72,,,,,,53167763.81,447398043.89,-38296713.5,,395000000.0,3704331.5,36538.37,,398740869.87,32261978.36,496000000.0,,,,528261978.36,-129521108.49,,,,,,34495636.8,918825.41,,7928648.0,43343110.21,-43343110.21,,-211160932.2,284611395.38,73450463.18,,,,33658746.35,58119630.44,4887401.99,357072.02,,,-4535.84,,,-9527604.73,-2228779.17,-924400.55,-7022946.59,-102246079.86,-4081511.22,-20668969.56,-38296713.5,,,,73450463.18,284611395.38,,,-211160932.2
3,300074.SZ,20190412,20190412,20181231,1,1,10506612.69,878650.53,371579354.29,14828472.24,,,,,,,,,,,,22693503.86,409101330.39,278407316.27,84818275.09,31004688.72,,,,,,53167763.81,447398043.89,-38296713.5,,395000000.0,3704331.5,36538.37,,398740869.87,32261978.36,496000000.0,,,,528261978.36,-129521108.49,,,,,-138805350.68,34495636.8,918825.41,,7928648.0,43343110.21,-43343110.21,,-211160932.2,284611395.38,73450463.18,,,,33658746.35,58119630.44,4887401.99,357072.02,,,-4535.84,,,-9527604.73,-2228779.17,-924400.55,-7022946.59,-102246079.86,-4081511.22,-20668969.56,-38296713.5,,,,73450463.18,284611395.38,,,-211160932.2
0,300075.SZ,20190425,20190425,20190331,1,1,,,233048734.97,,,,,,,,,,,,,17920005.47,250968740.44,160301746.17,105368925.89,47782145.65,,,,,,48686960.9,362139778.61,-111171038.17,,,4000.0,580.0,,4580.0,18118137.3,770000.0,,,,18888137.3,-18883557.3,20000000.0,,,53824000.0,-159291856.0753,50000000.0,2000574.99,,35098672.07,87099247.06,-33275247.06,,-163329842.53,807143248.11,643813405.58,33824000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,300075.SZ,20190425,20190425,20181231,1,1,113370616.88,7783028.02,1367835370.16,49184619.42,,,,,,,,,,,,95537248.62,1512557238.2,561749633.06,426166089.35,157423725.41,,,,,,191487495.4,1336826943.22,175730294.98,,1750000.0,5000.0,5600.0,,1760600.0,40487895.25,,,657172.33,,41145067.58,-39384467.58,215800000.0,,,216377029.55,39668706.4467,139790217.0,19265880.2,,78045157.15,237101254.35,-20724224.8,,115621602.6,679981956.46,795603559.06,577029.55,,,77609453.32,12460305.8,36124093.98,13557.0,,,58702.24,80671.47,,1866689.18,-7360810.43,-1820370.26,41656023.65,-103630518.26,4502115.39,-6983263.0,175730294.98,,,,795603559.06,679981956.46,,,115621602.6
0,300076.SZ,20190429,20190429,20190331,1,1,,,35989641.64,,,,,,,,,,,,,1703505.42,37693147.06,26675002.89,10595157.19,4508233.47,,,,,,12090588.84,53868982.39,-16175835.33,,759400000.0,5199075.88,,,764599075.88,805660.15,751200000.0,,,,752005660.15,12593415.73,,,,,,,,,,,,,-3582419.6,439939004.33,436356584.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,300076.SZ,20190429,20190429,20190331,1,1,,,35989641.64,,,,,,,,,,,,,1703505.42,37693147.06,26675002.89,10595157.19,4508233.47,,,,,,12090588.84,53868982.39,-16175835.33,,759400000.0,5199075.88,,,764599075.88,805660.15,751200000.0,,,,752005660.15,12593415.73,,,,,-10721649.31,,,,,,,,-3582419.6,439939004.33,436356584.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,300076.SZ,20190405,20190405,20181231,1,1,18765609.52,,147506281.8,132972.49,,,,,,,,,,,,8695201.76,156334456.05,71850445.29,40013860.09,12814619.91,,,,,,20749978.49,145428903.78,10905552.27,,2243360000.0,26411631.04,16254358.41,,2286025989.45,3494127.11,1925720000.0,,,,1929214127.11,356811862.34,,,,,337766030.6339,,,,,,,,367717414.61,72221589.72,439939004.33,,,,19376610.21,13382484.48,4044007.44,1579171.92,,,-2913774.92,33529.53,,-30047566.56,4671142.83,,7117415.47,14173647.02,3613568.77,-42890293.44,10905552.27,,,,439939004.33,72221589.72,,,367717414.61
0,300077.SZ,20190426,20190426,20190331,1,1,,,153678656.76,1248402.57,,,,,,,,,,,,23114434.44,178041493.77,117709147.57,36725323.49,7710251.64,,,,,,14507003.52,176651726.22,1389767.55,,43000000.0,132583.33,76800.0,,43209383.33,29881561.06,43000000.0,,,,72881561.06,-29672177.73,50000000.0,,,50000000.0,,107380658.75,4240590.02,,,111621248.77,-61621248.77,-219756.88,-90123415.83,481820628.71,391697212.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,300077.SZ,20190426,20190426,20190331,1,1,,,153678656.76,1248402.57,,,,,,,,,,,,23114434.44,178041493.77,117709147.57,36725323.49,7710251.64,,,,,,14507003.52,176651726.22,1389767.55,,43000000.0,132583.33,76800.0,,43209383.33,29881561.06,43000000.0,,,,72881561.06,-29672177.73,50000000.0,,,50000000.0,-171619392.64,107380658.75,4240590.02,,,111621248.77,-61621248.77,-219756.88,-90123415.83,481820628.71,391697212.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,300077.SZ,20190426,20190426,20181231,1,1,-1437354269.04,18750671.56,662535630.65,20589987.39,,,,,,,,,,,,599779983.26,1282905601.3,628415212.09,128449985.0,41450994.52,,,,,,111854572.38,910170763.99,372734837.31,,2199216818.21,17246375.13,234321.33,70230515.79,2286928030.46,227498164.29,1555500000.0,999200554.36,,,2782198718.65,-495270688.19,357380658.75,,9000000.0,366380658.75,779812506.46,180000000.0,10362455.83,,52891765.0,243254220.83,123126437.92,1329350.37,1919937.41,479900691.3,481820628.71,,,,1677638036.9,15303057.33,38130720.03,14975560.99,,,-140475.13,25068.27,-177192018.34,-5184381.54,-141982075.16,15854950.57,74717386.08,791792.7,280457689.18,-2056877.09,372734837.31,,,,481820628.71,479900691.3,,,1919937.41
0,300078.SZ,20190427,20190427,20190331,1,1,,,271604614.97,20347540.72,,,,,,,,,,,,19863050.74,311815206.43,223181984.24,104190995.95,28032803.59,,,,,,85171507.36,440577291.14,-128762084.71,85117.56,1100000.0,,24500.0,,1209617.56,48503038.71,,,,,48503038.71,-47293421.15,125796000.0,,,125796000.0,-168509608.163,184712800.0,7730682.12,,1695302.17,194138784.29,-68342784.29,185607.95,-244212682.2,468158593.6,223945911.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,300079.SZ,20190427,20190427,20190331,1,1,,,632668083.07,2468388.38,,,,,,,,,,,,77047813.84,712184285.29,233362712.84,49492015.64,30865327.33,,,,,,55778277.71,369498333.52,342685951.77,,,512597.07,48904.6,,561501.67,16469284.07,,,8512.52,,16477796.59,-15916294.92,,,,,,,1585031.25,,,1585031.25,-1585031.25,-13473723.91,311710901.69,1329475450.5,1641186352.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,300079.SZ,20190427,20190427,20190331,1,1,,,632668083.07,2468388.38,,,,,,,,,,,,77047813.84,712184285.29,233362712.84,49492015.64,30865327.33,,,,,,55778277.71,369498333.52,342685951.77,,,512597.07,48904.6,,561501.67,16469284.07,,,8512.52,,16477796.59,-15916294.92,,,,,288486815.3617,,1585031.25,,,1585031.25,-1585031.25,-13473723.91,311710901.69,1329475450.5,1641186352.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,300079.SZ,20190423,20190423,20181231,1,1,84016014.78,8372550.83,1447847542.29,37169061.63,,,,,,,,,,,,79731155.35,1564747759.27,855414230.76,224526162.53,102013329.06,,,,,,524991285.99,1706945008.34,-142197249.07,,158054579.46,7586185.25,10932060.83,,176572825.54,92197926.97,101447179.92,,,,193645106.89,-17072281.35,135000000.0,,,246012150.0,73969939.5174,,18984311.97,1006500.0,67316.47,19051628.44,226960521.56,32340637.34,100031628.48,1229443822.02,1329475450.5,111012150.0,,,31409659.35,26464485.19,54987667.14,126294.84,,,9934114.17,,5468967.07,-18727039.14,-7337017.14,-111836.72,51833645.54,-354213910.96,-34420844.02,,-142197249.07,,,,1329475450.5,1229443822.02,,,100031628.48
0,300080.SZ,20190426,20190426,20190331,1,1,,,156039333.04,1700.51,,,,,,,,,,,,3567008.23,159608041.78,45430323.48,46719324.95,7505338.84,,,,,,16379313.01,116034300.28,43573741.5,1242243.75,,,,260000000.0,261242243.75,9070429.9,,,,,9070429.9,252171813.85,491000000.0,,,491000000.0,6358227.4,721000000.0,20191944.16,,57980218.34,799172162.5,-308172162.5,-200.67,-12426807.82,57755925.98,45329118.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,300080.SZ,20190404,20190404,20181231,1,1,-251832828.53,188493484.7,1221557622.21,15687718.32,,,,,,,,,,,,198853113.88,1436098454.41,839225306.08,225141354.26,83150843.11,,,,,,85867787.39,1233385290.84,202713163.57,480000.0,,,,829767189.54,830247189.54,178440223.22,200000.0,,,,178640223.22,651606966.32,2480000000.0,,174000000.0,2654000000.0,417624370.32,3078700000.0,185933652.5,,627819604.08,3892453256.58,-1238453256.58,-88845.08,-384221971.77,441977897.75,57755925.98,,,,404526483.96,203254409.12,7416799.74,18545967.47,,,-283555.23,,,-248437001.64,7418919.67,-153748.65,-197209695.32,-1129596240.17,1200570168.45,,202713163.57,,,,57755925.98,441977897.75,,,-384221971.77
