,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales
1,002402.SZ,20190816,20190816,20190630,1,1,855435396.0,187251313.66,654178375.73,90725673.9,,783509595.65,197510915.98,95638726.18,1005052702.0,14923268.09,13216472.54,,,551790401.32,,106829.11,,,,,,,76133464.45,2737882375.32,,,54496372.2,,,,,368268793.93,302744372.75,,,,,168500283.48,43647380.69,545416159.32,3463583.05,23615155.03,,64030578.18,1574182678.63,,,,,,,,,,,,,,,,,4312065053.95,119000209.27,254870334.16,,,,,196559386.86,860383073.36,4767840.48,,,52155748.24,35229560.8,976373.52,,65596620.73,,,,,,,,,,1470538938.15,477205236.03,312000000.0,,,13956288.95,16060388.19,,953380672.41,,,,,,,,,,,,,,,,,2423919610.56,51000950.0,,,,89212877.88,1798932565.51,1888145443.39,4312065053.95,15158549.97,4834028.09,57508728.13,,,,,,,
0,002403.SZ,20190830,20190830,20190630,1,1,350320801.0,1245427048.47,652960454.22,86286280.11,,507778878.42,,36463926.55,824521622.68,,128863054.37,,63781.03,814031460.51,,,,,,,,,195017039.42,2530750712.44,,,591365069.41,7542846.15,,,,,,,,,,263215494.85,,103628844.67,26505984.62,84428509.05,,101852019.92,2383816072.31,,,,,,,,,,,,,,,,,4914566784.75,482630000.0,931000000.0,,,,,135429235.79,570394404.19,72976650.03,,,59242335.84,12683019.32,1566590.14,,,,,,,,,,17000000.0,,1844430773.62,,,,,8240176.25,305905529.94,,807293755.99,,862983.1,,,,,,,,,,,,,,,2651724529.61,94805867.69,,,,22850729.48,2239991525.66,2262842255.14,4914566784.75,,-197190.45,,,,,,,,
1,002403.SZ,20190830,20190830,20190630,1,1,350320801.0,1245427048.47,652960454.22,86286280.11,,507778878.42,,36463926.55,824521622.68,24010949.46,128863054.37,,63781.03,814031460.51,,,,,,,,,195017039.42,2530750712.44,,,591365069.41,7542846.15,,,,1003620161.18,123263060.09,22662410.63,,,,263215494.85,,103628844.67,26505984.62,84428509.05,,101852019.92,2383816072.31,,,,,,,,,,,,,,,,,4914566784.75,482630000.0,931000000.0,,,,,135429235.79,570394404.19,72976650.03,,,59242335.84,12683019.32,1566590.14,,43275555.21,,,,,,,,17000000.0,,1844430773.62,,,10518049.8,,8240176.25,305905529.94,,807293755.99,,862983.1,,,,,,,,,,,,,,,2651724529.61,94805867.69,,,,22850729.48,2239991525.66,2262842255.14,4914566784.75,,-197190.45,,,,,,,,
0,002404.SZ,20190830,20190830,20190630,1,1,577673641.0,645550914.82,395804443.97,114792959.67,,336330071.74,197193760.0,1155549.53,450851590.11,35163923.75,116193247.87,742649.68,3456778.72,313025021.04,,,,,,,,,552452517.05,2006565109.49,,,142878089.99,227685634.04,,,,355196045.87,31535911.34,,,,,46661217.46,,,6418122.18,16366341.22,,2874184.57,917411009.83,,,,,,,,,,,,,,,,,2923976119.32,,621500000.0,,,,1198500.0,14551570.28,297843256.87,45858658.36,,,16732473.89,24797156.07,1205170.01,,28555872.91,,,,,,,,,,1052242658.39,,,,,65493196.29,3278448.97,,69862357.21,,,,,,,,,,,,,,,,,1122105015.6,,,,,67760483.94,1734110619.78,1801871103.72,2923976119.32,1090711.95,288660.32,,,,,,,,
1,002404.SZ,20190830,20190830,20190630,1,1,577673641.0,645550914.82,395804443.97,114792959.67,,336330071.74,,1155549.53,450851590.11,,116193247.87,742649.68,3456778.72,313025021.04,,,,,,,,,552452517.05,2006565109.49,,,142878089.99,227685634.04,,,,,,,,,,46661217.46,,,6418122.18,16366341.22,,2874184.57,917411009.83,,,,,,,,,,,,,,,,,2923976119.32,,621500000.0,,,,,14551570.28,297843256.87,45858658.36,,,16732473.89,24797156.07,1205170.01,,,,,,,,,,,,1052242658.39,,,,,65493196.29,3278448.97,,69862357.21,,,,,,,,,,,,,,,,,1122105015.6,,,,,67760483.94,1734110619.78,1801871103.72,2923976119.32,1090711.95,288660.32,,,,,,,,
0,002405.SZ,20190826,20190826,20190630,1,1,1962465690.0,3943147209.37,1602296672.09,109115366.29,0.0,1718921139.18,,71887804.05,587819209.79,,50644266.23,0.0,6227306.82,80507442.58,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,858540544.74,3599816376.04,0.0,0.0,1201215550.39,0.0,,,0.0,,,,,0.0,0.0,1037001798.44,137863054.9,2232221726.47,21254120.31,38416908.59,0.0,113070218.25,5486764733.16,,,,0.0,,,,,,,,,,,,,9086581109.2,0.0,0.0,0.0,0.0,0.0,,20048700.6,128617449.17,39564897.9,0.0,0.0,221445230.08,96567662.58,1808219.21,0.0,,,,,0.0,0.0,0.0,0.0,0.0,27346567.75,1546782713.33,50000000.0,,,0.0,0.0,18797377.49,0.0,68797377.49,,0.0,,,,,,,,,,,,,,,1615580090.82,339514712.91,0.0,,,182569320.98,7288431697.4,7471001018.38,9086581109.2,0.0,10921472.56,0.0,0.0,,,,,0.0,0.0
1,002405.SZ,20190826,20190826,20190630,1,1,1962465690.0,3943147209.37,1602296672.09,109115366.29,0.0,1718921139.18,176879020.0,71887804.05,587819209.79,48389642.65,50644266.23,0.0,6227306.82,80507442.58,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,858540544.74,3599816376.04,0.0,0.0,1201215550.39,0.0,,,0.0,646268264.51,,,,0.0,0.0,1037001798.44,137863054.9,2232221726.47,21254120.31,38416908.59,0.0,113070218.25,5486764733.16,,,,0.0,,,,,,,,,,,,,9086581109.2,0.0,0.0,0.0,0.0,0.0,25552395.43,20048700.6,128617449.17,39564897.9,0.0,0.0,221445230.08,96567662.58,1808219.21,0.0,985831590.61,,,,0.0,0.0,0.0,0.0,0.0,27346567.75,1546782713.33,50000000.0,,,0.0,0.0,18797377.49,0.0,68797377.49,,0.0,,,,,,,,,,,,,,,1615580090.82,339514712.91,0.0,,,182569320.98,7288431697.4,7471001018.38,9086581109.2,0.0,10921472.56,0.0,0.0,,,,,0.0,0.0
0,002406.SZ,20190826,20190826,20190630,1,1,561000000.0,893045036.17,943359333.6,155376387.57,,539309266.5,,328326212.44,497947196.51,,74234977.27,,,256055243.7,,,,,,,,,13403354.06,1711950569.64,,,,,,,,,,,,,,321733810.23,,,,24713101.52,,40302251.15,1231102025.36,,,,,,,,,,,,,,,,,2943052595.0,,,,,,,,253021498.0,5521433.78,,,12437279.76,16671258.77,,,,,,,,,,,,,333370573.06,,,,,5843837.37,50430576.51,,56274413.88,,,,,,,,,,,,,,,,,389644986.94,,,,,626850.72,2552780757.34,2553407608.06,2943052595.0,,,,,,,,,,
1,002406.SZ,20190826,20190826,20190630,1,1,561000000.0,893045036.17,943359333.6,155376387.57,,539309266.5,,328326212.44,497947196.51,2674319.16,74234977.27,,,256055243.7,,,,,,,,,13403354.06,1711950569.64,,,,,,,,755000085.93,87352776.53,,,,,321733810.23,,,,24713101.52,,40302251.15,1231102025.36,,,,,,,,,,,,,,,,,2943052595.0,,,,,,,,253021498.0,5521433.78,,,12437279.76,16671258.77,,,45719102.75,,,,,,,,,,333370573.06,,,,,5843837.37,50430576.51,,56274413.88,,,,,,,,,,,,,,,,,389644986.94,,,,,626850.72,2552780757.34,2553407608.06,2943052595.0,,,,,,,,,,
0,002407.SZ,20190822,20190822,20190630,1,1,683920481.0,2031024982.1,699380846.41,132753859.77,1432359.27,941743824.71,,422605809.67,1348068505.33,,134818720.19,,4265961.9,897496863.6,,,,,,,,,366961126.97,4150821195.75,,,77512691.57,1773809.61,,,,,,,,,,305250223.97,139565326.58,4387401.63,11494831.99,55344303.85,264645602.2,102301098.88,4449374215.1,,,,,,,,,,,,,,,,,8600195410.85,1005800000.0,1609560000.0,,,,,774313844.29,740997829.44,25310289.55,,,29302489.32,28603717.07,2007558.77,1041768.01,,,,,,,,,103600000.0,,3354655530.14,,,,318777.81,12174266.08,110232755.04,42999000.0,1173617798.93,,,,,,,,,,,,,,,,,4528273329.07,,2782564.27,,,520626115.13,3551295966.65,4071922081.78,8600195410.85,,873.83,,,,,,,,
1,002407.SZ,20190822,20190822,20190630,1,1,683920481.0,2031024982.1,699380846.41,132753859.77,1432359.27,941743824.71,,422605809.67,1348068505.33,34860383.38,134818720.19,,4265961.9,897496863.6,,,,,,,,,366961126.97,4150821195.75,,,77512691.57,1773809.61,,,,1813868407.46,1538917647.03,10378070.33,,,,305250223.97,139565326.58,4387401.63,11494831.99,55344303.85,264645602.2,102301098.88,4449374215.1,,,,,,,,,,,,,,,,,8600195410.85,1005800000.0,1609560000.0,,,,,774313844.29,740997829.44,25310289.55,,,29302489.32,28603717.07,2007558.77,1041768.01,39918033.69,,,,,,,,103600000.0,,3354655530.14,,,2093000.0,318777.81,12174266.08,110232755.04,42999000.0,1173617798.93,,,,,,,,,,,,,,,,,4528273329.07,,2782564.27,,,520626115.13,3551295966.65,4071922081.78,8600195410.85,,873.83,,,,,,,,
0,002408.SZ,20190831,20190831,20190630,1,1,1775209253.0,2190451296.12,3103273516.68,417597514.39,1185903.99,1931408668.97,,674353718.33,2084423636.49,,821946771.82,,,875262424.34,,,,,,,,,71297202.93,6547909880.95,,,,88694758.08,,,,,,,,,,1429311898.26,,1112161367.06,32546527.9,54036316.84,,238568306.73,7827289744.31,,,,10660269.91,,,,,,,,,,,,,14375199625.26,295010000.0,2231030577.4,,,,,1561970118.92,1110620069.58,216803946.18,,,18922195.17,57425536.49,467924.66,87015868.55,,,,,,,,,,,5683489759.71,,,,,117184121.47,151541781.82,,563933556.03,,81600.0,,,,,,,,,,,,,,,6247423315.74,4493593.0,,,,641249038.76,7486527270.76,8127776309.52,14375199625.26,,3303379.58,,,,,,,,
1,002408.SZ,20190831,20190831,20190630,1,1,1775209253.0,2190451296.12,3103273516.68,417597514.39,1185903.99,1931408668.97,2086003.8,674353718.33,2084423636.49,76471184.36,821946771.82,,,875262424.34,,,,,,,,,71297202.93,6547909880.95,,,,88694758.08,,,,4608414806.82,245483648.98,18072113.64,,,,1429311898.26,,1112161367.06,32546527.9,54036316.84,,238568306.73,7827289744.31,,,,10660269.91,,,,,,,,,,,,,14375199625.26,295010000.0,2231030577.4,,,,,1561970118.92,1110620069.58,216803946.18,,,18922195.17,57425536.49,467924.66,87015868.55,399151922.76,,,,,,,,,,5683489759.71,,197652.74,,,117184121.47,151541781.82,,563933556.03,,81600.0,,,,,,,,,,,,,,,6247423315.74,4493593.0,,,,641249038.76,7486527270.76,8127776309.52,14375199625.26,,3303379.58,,,,,,,,
0,002409.SZ,20190828,20190828,20190630,1,1,462853503.0,3050073561.28,628065015.3,67804432.4,9319619.06,842965433.01,,119089135.03,365774734.81,20233380.4,27952660.17,,1382468.16,324662418.09,,,,,,,,,176230382.75,1878290612.42,,,,,,,,703763967.39,85716724.6,,,,,186350061.86,27041031.26,1678989526.96,9914240.24,21370116.53,,39601617.64,3054426403.12,,,,,,,,,,,,,,,,,4932717015.54,,211384400.0,,,,,38888831.0,88805840.92,3688135.84,,,20476434.44,26152343.82,303495.11,,71842059.06,,,,,,,,,,461541540.19,,,,,24908362.4,21495298.98,,69654146.25,,,,,,,,,,,,,,,,,531195686.44,,,,,117832367.99,4283688961.11,4401521329.1,4932717015.54,23250484.87,65572830.07,,,,,,,,
1,002409.SZ,20190828,20190828,20190630,1,1,462853503.0,3050073561.28,628065015.3,67804432.4,9319619.06,842965433.01,,119089135.03,365774734.81,,27952660.17,,1382468.16,324662418.09,,,,,,,,,176230382.75,1878290612.42,,,,,,,,,,,,,,186350061.86,27041031.26,1678989526.96,9914240.24,21370116.53,,39601617.64,3054426403.12,,,,,,,,,,,,,,,,,4932717015.54,,211384400.0,,,,,38888831.0,88805840.92,3688135.84,,,20476434.44,26152343.82,303495.11,,,,,,,,,,,,461541540.19,,,,,24908362.4,21495298.98,,69654146.25,,,,,,,,,,,,,,,,,531195686.44,,,,,117832367.99,4283688961.11,4401521329.1,4932717015.54,23250484.87,65572830.07,,,,,,,,
0,002410.SZ,20190822,20190822,20190630,1,1,1126551939.0,437172811.59,1221216368.26,342702404.33,,1927113942.35,,18689207.3,545830540.39,,56385807.44,,2479729.32,28822778.39,,,,,,,,,7294862.23,2612144031.32,,,153278182.7,,,,,,,,,,,233449059.91,185644524.01,673769322.49,9351648.23,12458960.12,626727978.35,,3010403513.2,,,,,,,,,,,,,,,,,5622547544.52,185195.71,259416804.42,,,,,717601.0,51598489.77,760805253.72,,,117949764.41,61787310.64,23928767.13,1438000.0,,,,,,,,,72029.98,,1523322720.74,992879106.57,,,,,2932100.0,,995996402.28,,,,,,,,,,,,,,,,,2519319123.02,96417900.0,,,,75525462.01,3027702959.49,3103228421.5,5622547544.52,,-3522663.69,,,,,,,,
1,002410.SZ,20190822,20190822,20190630,1,1,1126551939.0,437172811.59,1221216368.26,342702404.33,,1927113942.35,,18689207.3,545830540.39,25527163.9,56385807.44,,2479729.32,28822778.39,,,,,,,,,7294862.23,2612144031.32,,,153278182.7,,,,,815524228.97,2174261.04,,,,,233449059.91,185644524.01,673769322.49,9351648.23,12458960.12,626727978.35,,3010403513.2,,,,,,,,,,,,,,,,,5622547544.52,185195.71,259416804.42,,,,,717601.0,51598489.77,760805253.72,,,117949764.41,61787310.64,23928767.13,1438000.0,245608699.67,,,,,,,,72029.98,,1523322720.74,992879106.57,,,,,2932100.0,,995996402.28,,,,,,,,,,,,,,,,,2519319123.02,96417900.0,,,,75525462.01,3027702959.49,3103228421.5,5622547544.52,,-3522663.69,,,,,,,,
0,002411.SZ,20190827,20190827,20190630,1,1,1532283909.0,5051582838.0,2613719208.78,400647024.4,,781806219.39,,808766875.67,3864857763.87,372036939.56,486041951.11,,2285481.22,761546081.69,,,,,,,,,303367367.41,7380708679.92,500000.0,,41766681.24,,,,282428955.96,2300849802.27,7784418855.87,839720.61,,,,867365494.77,,1694449624.95,15093895.69,78997806.27,,1479782555.61,14546493393.24,,,,,,,,,,,,,,,,,21927202073.16,1909569513.0,3415897875.86,,,,,1620095184.36,1345105189.24,128223091.87,,,224481455.95,489337180.42,12606066.45,,1211524272.12,,,,,,,,252173390.94,,8699443707.21,698221896.94,91051855.23,,,31349919.64,204265963.1,,2934459147.91,,,,,,,,,,,,,,,,,11633902855.12,,,,,448768584.02,9844530634.02,10293299218.04,21927202073.16,,276943.44,,,,,,,,
0,002412.SZ,20190824,20190824,20190630,1,1,503200000.0,186670498.09,662858049.11,91746237.27,,53942204.54,,55880443.67,306156733.3,1912971.62,4428217.09,,,84752755.0,,,,,,,,,20833526.97,527906852.19,,,558111586.57,,,,,444439307.51,45770962.56,,,7300433.06,,66786590.74,3174528.29,164114130.33,17812391.03,1542993.5,,11465395.99,1320518319.58,,,,,,,,,,,,,,,,,1848425171.77,,220000000.0,,,,,,44038492.54,897797.08,,,26627183.66,5285155.42,280333.61,,91786338.15,,,,,,,,,,388915300.46,,,,,3527683.29,13500240.26,,17027923.55,,,,,,,,,,,,,,,,,405943224.01,,,,,,1442481947.76,1442481947.76,1848425171.77,,-1992836.71,,,,,,,,
1,002412.SZ,20190824,20190824,20190630,1,1,503200000.0,186670498.09,662858049.11,91746237.27,,53942204.54,,55880443.67,306156733.3,,4428217.09,,,84752755.0,,,,,,,,,20833526.97,527906852.19,,,558111586.57,,,,,,,,,7300433.06,,66786590.74,3174528.29,164114130.33,17812391.03,1542993.5,,11465395.99,1320518319.58,,,,,,,,,,,,,,,,,1848425171.77,,220000000.0,,,,,,44038492.54,897797.08,,,26627183.66,5285155.42,280333.61,,,,,,,,,,,,388915300.46,,,,,3527683.29,13500240.26,,17027923.55,,,,,,,,,,,,,,,,,405943224.01,,,,,,1442481947.76,1442481947.76,1848425171.77,,-1992836.71,,,,,,,,
0,002413.SZ,20190830,20190830,20190630,1,1,1081167450.0,1859246233.02,674062284.45,42836387.7,,130146993.25,,100594871.8,936982267.45,,113570549.21,,,531930576.68,,,,,,,,,56770438.36,1890037603.89,,,15731518.53,,,,,,,,,,,157055570.91,,1750772583.14,10244565.49,22988930.58,,20850106.62,2392006982.03,,,,,,,,,,,,,,,,,4282044585.92,33000000.0,212677738.0,,,,,43521628.32,250773490.83,35578446.12,,,21246312.33,27729791.88,322358.19,,,,,,,,,,,,597150112.34,,,,,15780468.29,14806106.78,,63586575.07,,,,,,,,,,,,,,,,,660736687.41,149947552.92,,,,82076272.49,3539231626.02,3621307898.51,4282044585.92,,31866823.77,,,,,,,,
1,002413.SZ,20190830,20190830,20190630,1,1,1081167450.0,1859246233.02,674062284.45,42836387.7,,130146993.25,,100594871.8,936982267.45,20041907.14,113570549.21,,,531930576.68,,,,,,,,,56770438.36,1890037603.89,,,15731518.53,,,,,238635987.95,81460895.04,,,,,157055570.91,,1750772583.14,10244565.49,22988930.58,,20850106.62,2392006982.03,,,,,,,,,,,,,,,,,4282044585.92,33000000.0,212677738.0,,,,,43521628.32,250773490.83,35578446.12,,,21246312.33,27729791.88,322358.19,,5300346.67,,,,,,,,,,597150112.34,,,,,15780468.29,14806106.78,,63586575.07,,,,,,,,,,,,,,,,,660736687.41,149947552.92,,,,82076272.49,3539231626.02,3621307898.51,4282044585.92,,31866823.77,,,,,,,,
0,002414.SZ,20190827,20190827,20190630,1,1,936384046.0,1754977155.46,697363761.93,63197632.79,5145742.35,523942790.02,,56267529.85,799932848.29,19617865.46,73574901.99,,,859395411.85,,,,,,,,,87034580.08,2419765927.54,,,,23424603.06,,,,681726823.34,86214274.92,,,,,383423191.42,123294573.2,278124783.91,10288587.0,65376044.2,,25945849.61,1697818730.66,,,,,,,,,,,,,,,,,4117584658.2,,150000000.0,,,,,10597139.35,274826903.39,31544770.05,,,24453826.76,9270730.31,,,3394778.15,,,,,,,,,,504088148.01,,,,398219.36,12823775.96,100475695.13,,113697690.45,,,,,,,,,,,,,,,,,617785838.46,,,,,,3499798819.74,3499798819.74,4117584658.2,,730481.21,42000000.0,42000000.0,,,,,,
1,002414.SZ,20190827,20190827,20190630,1,1,936384046.0,1754977155.46,697363761.93,63197632.79,5145742.35,523942790.02,,56267529.85,799932848.29,,73574901.99,,,859395411.85,,,,,,,,,87034580.08,2419765927.54,,,,23424603.06,,,,,,,,,,383423191.42,123294573.2,278124783.91,10288587.0,65376044.2,,25945849.61,1697818730.66,,,,,,,,,,,,,,,,,4117584658.2,,150000000.0,,,,,10597139.35,274826903.39,31544770.05,,,24453826.76,9270730.31,,,,,,,,,,,,,504088148.01,,,,398219.36,12823775.96,100475695.13,,113697690.45,,,,,,,,,,,,,,,,,617785838.46,,,,,,3499798819.74,3499798819.74,4117584658.2,,730481.21,42000000.0,42000000.0,,,,,,
0,002415.SZ,20190720,20190720,20190630,1,1,9347956306.0,4127737176.28,20970787623.56,4460712358.45,,21845904274.19,2640560.25,365698673.52,19126324207.05,522805713.38,657396916.33,17357220.31,,8611208963.08,,350602927.53,,,,,,,976030945.94,53862960874.09,,,167086688.94,,,,841966899.45,5316389046.77,523989072.99,,,,,980053270.73,,263264328.19,32406169.67,602529537.21,,1458251453.08,10481940738.53,,,,,,,,,,,,,,,,,64344901612.62,4631400000.0,4552318503.27,,,,1352869.55,804615788.76,10137582130.28,671206927.56,,,1255053620.27,1600199856.93,,145445815.24,866709224.35,,,,,,,,15842344.3,2320850513.78,22371177594.29,,,,84529179.89,,294503518.74,,5041357169.79,,,,,,,,,,,,,,,,,27412534764.08,2320850513.78,,,,417166258.86,36515200589.68,36932366848.54,64344901612.62,,-71142360.83,,,,,,,,
1,002415.SZ,20190720,20190720,20190630,1,1,9347956306.0,4127737176.28,20970787623.56,4460712358.45,,21845904274.19,2640560.25,365698673.52,19126324207.05,522805713.38,657396916.33,17357220.31,,8611208963.08,,350602927.53,,,,,,,976030945.94,53862960874.09,,,167086688.94,,,,841966899.45,5316389046.77,523989072.99,,,,,980053270.73,,263264328.19,32406169.67,602529537.21,,1458251453.08,10481940738.53,,,,,,,,,,,,,,,,,64344901612.62,4631400000.0,4552318503.27,,,,1352869.55,804615788.76,10137582130.28,671206927.56,,,1255053620.27,1600199856.93,,145445815.24,866709224.35,,,,,,,,15842344.3,2320850513.78,22371177594.29,,,,84529179.89,,294503518.74,,5041357169.79,,,,,,,,,,,,,,,,,27412534764.08,2320850513.78,,,,417166258.86,36515200589.68,36932366848.54,64344901612.62,,-71142360.83,,,,,,,,
0,002416.SZ,20190831,20190831,20190630,1,1,1239281806.0,1621822728.69,1699214718.8,264724184.43,,2733680356.18,100000000.0,464401989.32,1731800255.39,122023629.83,1508369867.88,,3531282.33,2089165750.01,,,,,,,,,102765801.29,8873738932.23,,,31508234.98,,,,,13279876.78,,,,,,24259058.01,,3674103.39,8701697.91,148719088.43,1298792619.66,,1569008399.53,,,,,,,,,,,,,,,,,10442747331.76,,3545091813.24,,,,,100000000.0,517525191.78,510530948.31,,,37484675.13,59252920.74,37105323.97,,70613954.76,,,,,,,,599820500.76,,5477425328.69,,,,1072589.0,762429.11,,,1835018.11,,,,,,,,,,,,,,,,,5479260346.8,,16782143.96,,,184299966.14,4779187018.82,4963486984.96,10442747331.76,,-62638563.06,,,,,,,18000000.0,
0,002417.SZ,20190828,20190828,20190630,1,1,270000000.0,408030402.44,-411364654.3,27388843.16,,114247734.49,459110.0,,33066707.23,34283251.73,61309177.74,,14563.09,61014748.46,,5849355.58,,,,,,,6507763.57,316752411.89,,,,,,,,1507242.29,,,,,,2310714.29,,100832578.01,,3139074.37,,,117789608.96,,,,0.0,,,,,,,,,,,,,434542020.85,,990000.0,,,,,740000.0,14933578.78,52768667.59,,,3829251.48,2293164.05,,,17183400.29,,,,,,,,,,92738062.19,,,,,234690.92,,,234690.92,,0.0,,,,,,,,,,,,,,,92972753.11,,,,,47514676.44,294054591.3,341569267.74,434542020.85,0.0,,0.0,0.0,,,,,,
0,002418.SZ,20190826,20190826,20190630,1,1,1136400000.0,491951141.38,-633797259.78,34558636.65,7280284.36,104655353.52,,52325990.27,1674730894.92,,33817394.3,,,474664371.27,,,,,,,,,65890212.06,2853437508.08,,,115986814.86,116054923.92,,,,,,,,,,120152822.23,,,14194429.03,38390297.86,,185551650.0,1803077708.89,,,,,,,,,,,,,,,,,4656515216.97,66000000.0,685885460.95,,,,,245102620.5,853176046.44,108265274.26,,,34500590.81,6023646.28,2285502.48,,,,,,,,,,,,3459620544.22,49697963.85,,,17288691.58,,16500000.0,,149486655.43,,,,,,,,,,,,,,,,,3609107199.65,,,,,-2601531.15,1050009548.47,1047408017.32,4656515216.97,,13616745.86,,,,,,,414400000.0,
1,002418.SZ,20190826,20190826,20190630,1,1,1136400000.0,491951141.38,-633797259.78,34558636.65,7280284.36,104655353.52,,52325990.27,1674730894.92,32953291.74,33817394.3,,,474664371.27,,,,,,,,,65890212.06,2853437508.08,,,115986814.86,116054923.92,,,,966918331.47,215182007.6,309921.55,,,,120152822.23,,,14194429.03,38390297.86,,185551650.0,1803077708.89,,,,,,,,,,,,,,,,,4656515216.97,66000000.0,685885460.95,,,,,245102620.5,853176046.44,108265274.26,,,34500590.81,6023646.28,2285502.48,,1524381402.5,,,,,,,,,,3459620544.22,49697963.85,,,17288691.58,,16500000.0,,149486655.43,,,,,,,,,,,,,,,,,3609107199.65,,,,,-2601531.15,1050009548.47,1047408017.32,4656515216.97,,13616745.86,,,,,,,414400000.0,
0,002419.SZ,20190816,20190816,20190630,1,1,1200300000.0,1309091635.97,3595486392.47,485562846.21,,3017539159.62,,,81160102.36,,36932682.63,,2304758.19,778383738.16,,63933297.58,,,,,,,3620347161.27,7954824150.77,,,,22504218.12,,,,,,,,,,926078986.4,,122507767.3,595644980.31,49412852.25,428198113.87,343221036.22,7015621223.23,,,,,,,,,,,,,,,,,14970445374.0,,,,,,,,2675478784.12,4323812653.38,,,200824955.99,169161730.52,,,,,,,,,,,,,8248554391.11,,,,,22821757.84,104129500.48,,126951258.32,,,,,,,,,,,,,,,,,8375505649.43,,,,,4308939.92,6590630784.65,6594939724.57,14970445374.0,,189910.0,,,,,,,,
1,002419.SZ,20190816,20190816,20190630,1,1,1200300000.0,1309091635.97,3595486392.47,485562846.21,,3017539159.62,,,81160102.36,354223250.96,36932682.63,,2304758.19,778383738.16,,63933297.58,,,,,,,3620347161.27,7954824150.77,,,,22504218.12,,,,4373674118.95,2129149.81,,,,,926078986.4,,122507767.3,595644980.31,49412852.25,428198113.87,343221036.22,7015621223.23,,,,,,,,,,,,,,,,,14970445374.0,,,,,,,,2675478784.12,4323812653.38,,,200824955.99,169161730.52,,,879276267.1,,,,,,,,,,8248554391.11,,,,,22821757.84,104129500.48,,126951258.32,,,,,,,,,,,,,,,,,8375505649.43,,,,,4308939.92,6590630784.65,6594939724.57,14970445374.0,,189910.0,,,,,,,,
0,002420.SZ,20190822,20190822,20190630,1,1,401000000.0,807937615.62,-863612501.86,31350119.4,,184283777.48,,41686298.47,583064861.35,15603929.83,37736457.57,,,417489692.33,,,,,,,,,5074307.83,1284939324.86,,,82880205.19,24119600.76,,,,689661886.93,17530667.91,,-45949356.6,,,125598058.53,,,71286700.93,12083254.98,,732645.82,977943664.45,,,,,,,,,,,,,,,,,2262882989.31,,187999692.73,,,,,676519078.55,675369980.74,120443217.13,,,24940396.43,11127970.29,3280600.88,,94156020.65,,,,,,,,,,1793836957.4,,1029000.0,-98775.12,530468.44,,79883184.65,,81343877.97,,,,,,,,,,,,,,,,,1875180835.37,,,,,11026920.78,376675233.16,387702153.94,2262882989.31,,,,,,,,,,
